Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,111,111,111,120,120,122,122,122,126,126,126,126,
Reserves,3291,3281,3336,3962,4475,4784,5049,5481,6041,6514,7198,7743,
Borrowings,3390,3208,2572,2061,2691,2181,2062,1302,974,980,1594,3457,
  └─ Long term Borrowings,1266,1017,465,398,0,240,170,120,89,70,265,1493,
  └─ Short term Borrowings,1991,2048,2016,1441,0,1633,1892,1182,885,910,1329,1964,
  └─ Other Borrowings,132,143,90,221,2691,309,0,0,0,0,0,,
Other Liabilities,5753,5721,5090,6265,7374,6724,6307,7553,9409,10475,12083,14680,
  └─ Non controlling int,321,325,329,300,277,253,298,293,319,172,179,160,
  └─ Trade Payables,2205,3254,3141,3586,4515,4120,3829,4398,5306,6613,8206,7896,
  └─ Advance from Customers,736,607,1024,1847,1955,1737,1732,2436,3279,2785,2742,,
  └─ Other liability items,2491,1535,597,531,626,614,448,426,506,905,957,6624,
Total Liabilities,12545,12321,11109,12408,14660,13812,13540,14458,16550,18095,21000,26006,
Fixed Assets,2446,1674,1099,1158,1551,1413,1417,1443,1503,1565,1650,2056,
  └─ Land,137.34,67.50,67.50,62.61,62.61,62.61,67.74,74.99,74.99,74.99,77.65,,
  └─ Building,59.99,40.52,42.51,55.02,73.56,79.39,85.49,97.05,104.85,117.35,136.84,,
  └─ Plant Machinery,837.69,940.22,946.00,983.77,1034.19,928.01,956.58,928.97,1032.27,1092.84,1226.52,,
  └─ Equipments,497.75,541.52,595.78,704.73,860.63,869.04,879.56,920.39,1032.34,1093.57,1160.06,,
  └─ Furniture n fittings,11.77,12.48,12.45,13.96,14.04,14.79,15.43,15.31,16.76,18.00,21.90,,
  └─ Vehicles,346.05,436.70,431.52,409.18,372.63,280.28,322.46,335.41,339.43,347.01,372.64,,
  └─ Intangible Assets,33.27,32.51,31.87,18.85,0.63,0.63,0.63,0.63,0.63,0.63,0.63,17.39,
  └─ Other fixed assets,1806.57,813.94,156.02,167.61,276.18,287.96,304.45,321.52,282.56,330.01,320.75,,
  └─ Gross Block,3730.43,2885.39,2283.65,2415.73,2694.47,2522.71,2632.34,2694.27,2883.83,3074.40,3316.99,,
  └─ Accumulated Depreciation,1284.64,1211.19,1185.07,1257.69,1143.73,1109.42,1215.35,1251.72,1380.96,1509.10,1667.41,,
CWIP,11,8,1,23,13,15,22,7,22,41,37,351,
Investments,1133,1128,729,619,475,448,440,346,352,155,148,153,
Other Assets,8955,9510,9281,10608,12621,11935,11661,12662,14673,16334,19165,23446,
  └─ Inventories,2757,2863,2718,2830,1425,1391,1222,1153,1374,1764,1810,2445,
  └─ Trade receivables,1657,3678,4118,4969,3429,2728,2740,2545,3176,3117,3355,3784,
    └─ Receivables over 6m,396,0,0,0,0,0,0,794,733,1213,952,,409
    └─ Receivables under 6m,1280,3703,4160,5023,3429,2762,2769,1789,2474,1941,2451,,1359
    └─ Prov for Doubtful,-19,-25,-42,-53,0,-33,-30,-38,-32,-37,-48,,-8
  └─ Cash Equivalents,358,347,177,118,362,389,505,601,709,1150,1581,1289,
  └─ Loans n Advances,1824,1245,817,1027,1174,1102,1192,1586,1732,2092,1715,653,
  └─ Other asset items,2359,1378,1451,1663,6231,6325,6003,6777,7683,8212,10705,15275,
Total Assets,12545,12321,11109,12408,14660,13812,13540,14458,16550,18095,21000,26006,
