Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,23,23,24,24,24,24,24,24,24,24,28,28,
Reserves,445,467,489,534,505,480,568,673,699,808,1131,1173,
Borrowings,5,0,6,0,22,23,36,79,114,398,156,123,
  └─ Long term Borrowings,0,0,0,0,0,0,0,0,0,0,0,64,
  └─ Short term Borrowings,5,0,6,0,0,0,0,0,0,0,0,0,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,0,0,59,
  └─ Other Borrowings,0,0,0,0,22,23,36,79,114,398,156,,
Other Liabilities,249,216,300,294,356,381,539,639,484,791,722,810,
  └─ Non controlling int,40,48,53,55,60,63,67,71,75,80,85,94,
  └─ Trade Payables,24,11,10,14,10,12,23,20,20,47,48,58,
  └─ Advance from Customers,0,0,0,0,0,0,0,1,1,1,1,,
  └─ Other liability items,185,157,237,225,286,306,449,548,389,663,588,658,
Total Liabilities,722,707,818,852,907,909,1168,1416,1321,2020,2036,2134,
Fixed Assets,95,97,60,60,90,83,73,85,99,112,116,159,
  └─ Land,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,6.84,,
  └─ Building,28.83,29.51,30.77,31.45,21.09,24.30,24.95,27.49,31.18,33.20,35.57,,
  └─ Plant Machinery,11.16,9.48,9.48,9.51,6.19,6.19,6.29,6.29,6.29,6.32,6.72,,
  └─ Equipments,12.87,14.02,14.35,15.28,6.05,6.88,7.63,8.69,9.26,8.84,9.60,,
  └─ Computers,35.13,39.01,40.67,36.95,15.52,17.72,19.92,26.75,28.63,28.26,33.20,,
  └─ Furniture n fittings,13.52,14.47,14.66,15.59,6.16,7.34,7.61,8.98,10.54,11.85,12.95,,
  └─ Vehicles,1.22,2.55,2.56,4.41,2.91,3.09,2.21,4.85,5.02,6.26,7.68,,
  └─ Intangible Assets,37.50,34.89,2.72,2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.20,
  └─ Other fixed assets,27.72,33.75,34.11,34.88,38.70,40.21,40.77,52.58,69.84,100.25,107.03,,
  └─ Gross Block,174.79,184.52,156.16,157.65,103.46,112.57,116.22,142.47,167.60,201.82,219.59,,
  └─ Accumulated Depreciation,79.46,87.26,95.79,98.10,13.82,29.84,42.99,57.86,68.40,89.88,103.40,,
CWIP,0,0,0,0,0,0,0,0,5,4,2,3,
Investments,105,78,165,186,87,105,13,12,11,14,17,117,
Other Assets,521,531,593,607,731,721,1081,1319,1207,1890,1901,1855,
  └─ Trade receivables,125,108,146,137,131,76,113,127,99,114,115,114,
    └─ Receivables over 6m,24,26,30,30,0,0,0,33,41,90,113,,20
    └─ Receivables under 6m,110,90,125,115,142,88,118,100,66,34,11,,103
    └─ Prov for Doubtful,-9,-9,-9,-9,-11,-12,-6,-7,-9,-9,-10,,-10
  └─ Cash Equivalents,205,209,252,261,336,511,744,845,717,1073,1033,936,
  └─ Loans n Advances,17,16,19,19,15,20,15,18,25,19,23,601,
  └─ Other asset items,175,198,176,190,249,114,210,330,366,684,730,204,
Total Assets,722,707,818,852,907,909,1168,1416,1321,2020,2036,2134,
