Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,27,29,29,33,33,33,32,32,32,36,36,36,
Reserves,383,442,440,726,840,843,851,1046,1290,2598,3001,3254,
Borrowings,735,882,957,845,912,993,1233,1618,1333,1207,2126,2449,
  └─ Long term Borrowings,443,507,423,386,458,479,670,869,758,767,1083,1616,
  └─ Short term Borrowings,260,321,452,367,362,402,559,722,550,352,930,719,
  └─ Lease Liabilities,0,0,0,0,0,4,4,27,26,88,114,114,
  └─ Other Borrowings,31,54,82,92,91,108,0,-0,0,-0,0,,
Other Liabilities,297,332,433,452,417,361,587,785,1076,1422,1364,1439,
  └─ Trade Payables,156,176,300,301,279,214,433,608,792,1017,1080,1145,
  └─ Advance from Customers,1,1,1,4,6,6,10,16,17,29,24,,
  └─ Other liability items,141,156,131,148,132,140,145,160,267,377,260,294,
Total Liabilities,1442,1685,1858,2056,2201,2230,2703,3481,3731,5262,6528,7178,
Fixed Assets,532,947,1024,1076,1114,1175,1240,1473,1693,2428,2992,3761,
  └─ Land,6,7,17,17,17,26,28,42,40,251,254,,
  └─ Building,96,152,132,134,146,217,232,317,410,464,603,,
  └─ Plant Machinery,541,941,853,1033,1172,1254,1411,1705,2007,2565,3213,,
  └─ Equipments,2,3,51,1,1,7,9,9,9,9,11,,
  └─ Computers,8,10,4,5,8,9,10,11,16,17,21,,
  └─ Furniture n fittings,25,33,27,29,31,42,44,47,66,69,90,,
  └─ Vehicles,5,5,5,6,7,7,9,9,10,15,20,,
  └─ Intangible Assets,5,5,5,5,5,5,5,5,5,76,73,119,
  └─ Other fixed assets,7,7,5,5,5,5,5,6,6,59,61,,
  └─ Gross Block,696,1164,1099,1235,1393,1572,1753,2151,2568,3523,4346,,
  └─ Accumulated Depreciation,164,217,74,159,279,397,512,678,876,1095,1354,,
CWIP,316,35,50,44,130,219,276,129,91,216,498,337,
Investments,0,0,0,0,0,0,0,55,0,125,190,241,
Other Assets,594,702,783,936,957,836,1187,1823,1947,2492,2848,2839,
  └─ Inventories,176,220,229,299,332,360,439,710,908,1055,1258,1246,
  └─ Trade receivables,299,338,444,515,510,343,573,891,775,850,975,795,
    └─ Receivables over 6m,2,1,0,0,0,0,115,27,14,9,43,,3
    └─ Receivables under 6m,297,337,444,515,510,344,460,864,761,842,939,,132
    └─ Prov for Doubtful,0,0,0,-0,-0,-1,-1,0,-0,-0,-6,,0
  └─ Cash Equivalents,1,2,2,1,3,3,68,38,47,177,20,163,
  └─ Loans n Advances,12,15,25,18,27,35,35,39,58,91,73,57,
  └─ Other asset items,107,127,84,103,85,96,71,146,159,320,522,578,
Total Assets,1442,1685,1858,2056,2201,2230,2703,3481,3731,5262,6528,7178,
