Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,285,285,285,293,294,294,294,294,294,294,294,587,
Reserves,4227,4979,6108,7128,8452,7495,7568,7010,8258,8711,11938,13654,
Borrowings,9070,11054,13168,15791,19168,22417,24077,24145,31161,40802,49962,63936,
  └─ Long term Borrowings,6219,7527,8876,10228,13010,13309,15565,15297,19503,26696,36383,46016,
  └─ Short term Borrowings,827,1073,1035,1919,2138,2843,8325,8642,11418,13869,13318,17633,
  └─ Lease Liabilities,0,0,0,0,0,180,187,206,240,238,261,286,
  └─ Other Borrowings,2024,2454,3257,3644,4021,6086,0,0,0,0,0,,
Other Liabilities,6011,5806,7048,10171,11212,7924,10119,12125,14984,17788,19352,22863,
  └─ Non controlling int,263,417,589,825,1075,1107,1268,1286,2244,2810,3613,4305,
  └─ Trade Payables,3082,2701,3450,5054,5179,3277,5346,7250,7582,6798,8019,9291,
  └─ Advance from Customers,285,276,195,819,448,255,151,198,183,258,220,,
  └─ Other liability items,2381,2412,2814,3473,4510,3285,3353,3391,4975,7922,7500,9268,
Total Liabilities,19592,22123,26609,33383,39126,38130,42058,43574,54697,67595,81546,101041,
Fixed Assets,6529,5890,6591,6596,6695,8031,8484,7895,8146,8157,8837,10826,
  └─ Land,1092,551,647,783,760,1180,1110,1096,1047,1050,1084,,
  └─ Building,1669,1382,1477,1533,1649,1828,2002,2027,2191,2242,2413,,
  └─ Plant Machinery,5218,2992,3473,3672,4033,4803,5478,5724,6023,6161,6440,,
  └─ Equipments,237,58,68,86,146,201,227,241,272,336,408,,
  └─ Computers,0,0,0,0,0,26,26,36,64,84,0,,
  └─ Furniture n fittings,105,39,58,78,99,103,121,119,132,149,160,,
  └─ Vehicles,177,101,83,127,127,178,202,234,408,818,1284,,
  └─ Intangible Assets,1344,1133,1531,1588,1743,2443,2870,2722,3723,3833,4265,2843,
  └─ Other fixed assets,319,157,225,289,342,372,380,296,385,415,510,,
  └─ Gross Block,10162,6412,7562,8156,8899,11134,12416,12495,14245,15088,16564,,
  └─ Accumulated Depreciation,3633,522,971,1560,2204,3103,3932,4600,6098,6931,7727,,
CWIP,216,87,244,439,678,574,336,240,268,415,577,549,
Investments,1499,1031,1933,4383,1492,960,1096,2652,4852,2329,6610,7467,
Other Assets,11348,15115,17841,21965,30261,28565,32143,32787,41430,56695,65523,82199,
  └─ Inventories,1656,1922,2955,2214,3077,1547,2496,2541,3440,4008,3986,4672,
  └─ Trade receivables,1339,1461,1238,1176,2717,1505,3021,3264,4187,3898,3347,3087,
    └─ Receivables over 6m,253,271,0,0,0,0,0,335,328,541,412,,92
    └─ Receivables under 6m,1086,1190,1287,1237,2790,1610,3174,3070,4005,3489,3119,,1299
    └─ Prov for Doubtful,0,0,-49,-61,-73,-106,-153,-140,-146,-132,-184,,-10
  └─ Cash Equivalents,905,1717,1064,1231,1777,2235,1779,2138,2187,7080,7263,10757,
  └─ Loans n Advances,507,2959,4168,5181,6918,7928,6360,7207,8995,11286,13599,60338,
  └─ Other asset items,6941,7055,8416,12163,15770,15349,18487,17637,22621,30423,37327,3344,
Total Assets,19592,22123,26609,33383,39126,38130,42058,43574,54697,67595,81546,101041,
