Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2016
Equity Capital,39.41,39.41,39.41,39.41,39.41,39.41,39.41,39.41,39.41,39.41,
Reserves,-30.44,-29.58,-28.84,3.28,-1.59,-1.29,-1.87,-0.81,-2.88,-3.19,
Borrowings,1.80,36.32,38.61,2.18,3.51,4.06,4.43,3.30,5.30,5.73,
  └─ Long term Borrowings,1.80,35.06,38.61,4.47,3.51,4.06,4.43,3.30,5.30,5.73,7.73
  └─ Short term Borrowings,0.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25
  └─ Other Borrowings,0.00,0.00,0.00,-2.29,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,40.97,1.29,1.29,2.72,1.21,4.39,0.30,0.32,0.37,0.13,
  └─ Trade Payables,0.13,0.09,0.05,0.05,0.92,2.25,0.06,0.06,0.06,0.07,0.29
  └─ Other liability items,40.84,1.20,1.24,2.67,0.29,2.14,0.24,0.26,0.31,0.06,0.09
Total Liabilities,51.74,47.44,50.47,47.59,42.54,46.57,42.27,42.22,42.20,42.08,
Fixed Assets,0.24,2.02,1.94,0.07,0.06,5.49,5.29,5.27,5.27,6.91,
  └─ Equipments,0.00,0.15,0.08,0.23,0.23,0.23,0.23,0.23,0.23,,
  └─ Computers,0.00,1.86,1.86,5.47,5.47,0.03,0.03,0.03,0.03,,
  └─ Furniture n fittings,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.00
  └─ Other fixed assets,0.24,0.01,0.00,0.00,0.00,5.43,5.24,5.24,5.24,,
  └─ Gross Block,0.24,2.02,1.94,5.73,5.73,5.72,5.53,5.53,5.53,,
  └─ Accumulated Depreciation,0.00,0.00,0.00,5.66,5.67,0.23,0.24,0.25,0.26,,
CWIP,7.41,0.00,0.00,1.84,1.86,1.67,1.67,1.67,1.67,0.00,
Investments,15.40,10.13,10.11,1.28,1.28,1.28,1.28,1.28,1.28,1.28,
Other Assets,28.69,35.29,38.42,44.40,39.34,38.13,34.03,34.00,33.98,33.89,
  └─ Inventories,0.43,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73
  └─ Trade receivables,7.04,6.75,6.89,7.47,6.78,6.78,6.78,6.78,6.78,6.78,12.68
    └─ Receivables over 6m,0.00,6.75,6.89,7.47,6.78,6.78,6.78,6.78,6.78,,
    └─ Receivables under 6m,7.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Cash Equivalents,0.13,2.16,0.93,0.18,0.10,2.23,0.27,0.24,0.23,0.08,0.31
  └─ Loans n Advances,0.00,0.25,0.23,0.00,0.00,0.00,0.00,0.00,0.00,26.70,13.36
  └─ Other asset items,21.09,25.96,30.37,36.75,32.46,29.12,26.98,26.98,26.97,0.33,21.32
Total Assets,51.74,47.44,50.47,47.59,42.54,46.57,42.27,42.22,42.20,42.08,
