Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,20,29,34,34,34,34,34,34,119,119,119
Reserves,21,86,140,131,89,42,-43,-97,83,86,74
Borrowings,234,230,216,207,179,227,230,245,7,32,32
  └─ Long term Borrowings,112.25,95.17,77.39,64.16,34.84,15.65,2.58,2.52,1.73,1.48,1.22
  └─ Short term Borrowings,114.29,114.68,115.03,121.06,128.69,172.48,178.66,192.31,0.00,29.82,30.34
  └─ Other Borrowings,7.11,20.53,23.90,21.62,15.09,38.60,48.73,50.42,5.55,0.98,
Other Liabilities,163,165,214,192,179,127,120,115,85,74,83
  └─ Trade Payables,102,105,161,133,122,64,56,54,50,49,73
  └─ Advance from Customers,10,7,10,10,8,10,7,10,5,3,
  └─ Other liability items,51,53,43,48,49,53,56,51,30,21,11
Total Liabilities,438,510,604,563,480,430,340,297,295,312,309
Fixed Assets,117,173,170,153,126,117,109,102,141,147,141
  └─ Land,5.94,59.83,59.83,51.30,46.03,46.05,46.05,46.05,95.71,95.71,
  └─ Building,63.48,44.57,46.26,42.80,34.10,34.20,34.32,28.68,25.75,25.79,
  └─ Plant Machinery,96.12,49.65,55.82,59.97,50.16,50.76,51.51,52.40,54.23,63.18,
  └─ Equipments,46.63,17.83,21.21,24.25,22.54,22.70,22.73,28.76,23.18,24.54,
  └─ Computers,2.37,0.29,0.43,0.65,0.64,0.70,0.73,0.75,0.76,0.94,
  └─ Furniture n fittings,11.93,6.36,6.41,6.44,5.33,5.44,5.47,5.55,6.09,6.21,
  └─ Vehicles,7.11,5.67,6.12,6.44,5.87,5.68,5.41,4.78,4.40,4.00,
  └─ Intangible Assets,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
  └─ Other fixed assets,0.81,0.39,0.38,0.06,0.05,0.06,0.07,0.30,0.08,0.08,
  └─ Gross Block,234.95,184.59,196.46,191.91,164.72,165.59,166.29,167.27,210.20,220.45,
  └─ Accumulated Depreciation,117.46,12.08,25.96,39.12,38.45,48.88,57.34,64.89,68.84,73.76,
CWIP,4,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,1
Other Assets,317,338,434,410,354,313,231,194,154,165,167
  └─ Inventories,141,147,197,181,165,157,89,68,38,55,70
  └─ Trade receivables,132,126,162,147,93,72,70,58,27,49,43
    └─ Receivables over 6m,30.94,0.00,0.00,0.00,0.00,0.00,0.00,43.12,36.36,35.55,
    └─ Receivables under 6m,102.43,149.75,184.57,168.76,115.98,95.08,75.04,15.68,19.51,41.64,
    └─ Prov for Doubtful,-1.00,-24.23,-22.12,-22.12,-23.47,-23.24,-4.99,-0.55,-28.48,-28.23,
  └─ Cash Equivalents,14,12,15,15,9,10,5,2,36,9,2
  └─ Loans n Advances,2,3,4,5,4,3,1,1,0,0,2
  └─ Other asset items,28,50,55,62,83,72,67,65,52,52,51
Total Assets,438,510,604,563,480,430,340,297,295,312,309
