Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Equity Capital,5,5,5,5,5,5
Reserves,75,84,94,106,124,137
Borrowings,42,45,64,88,95,93
  └─ Long term Borrowings,10,13,14,29,20,15
  └─ Short term Borrowings,32,31,49,59,76,77
Other Liabilities,69,126,119,86,136,136
  └─ Trade Payables,29,64,59,40,76,74
  └─ Advance from Customers,38,59,57,41,55,57
  └─ Other liability items,3,3,4,4,4,5
Total Liabilities,191,261,282,284,360,371
Fixed Assets,22,33,43,47,47,45
  └─ Land,0,8,8,8,10,10
  └─ Building,8,8,16,22,22,23
  └─ Plant Machinery,29,34,37,38,38,39
  └─ Equipments,1,1,1,1,2,2
  └─ Computers,1,1,1,1,1,1
  └─ Furniture n fittings,3,4,4,4,5,5
  └─ Vehicles,5,5,5,6,6,5
  └─ Intangible Assets,0,0,0,0,0,0
  └─ Other fixed assets,1,1,1,2,2,2
  └─ Gross Block,47,62,74,82,86,88
  └─ Accumulated Depreciation,25,28,32,35,39,42
CWIP,0,4,1,0,0,0
Investments,0,0,0,0,0,0
Other Assets,169,224,239,237,313,326
  └─ Inventories,72,101,103,98,150,170
  └─ Trade receivables,65,91,92,91,111,106
    └─ Receivables over 6m,0,0,26,20,15,18
    └─ Receivables under 6m,65,91,66,71,96,89
  └─ Cash Equivalents,24,11,23,6,11,5
  └─ Loans n Advances,1,1,1,1,1,1
  └─ Other asset items,8,19,20,41,41,45
Total Assets,191,261,282,284,360,371
