Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,351,351,351,351,351,351,351,604,604,604,604,604,
Reserves,4009,4485,4920,5341,5964,6331,6549,11962,12775,13141,19223,20345,
Borrowings,12576,15626,13963,13832,16599,9205,19219,16697,16748,18653,20599,20027,
  └─ Long term Borrowings,10804,13284,12090,11831,14408,6458,17052,15475,14248,16854,18695,17777,
  └─ Short term Borrowings,631,1189,931,1164,1312,2066,2157,1211,2492,1795,1882,2231,
  └─ Lease Liabilities,0,0,0,0,0,13,9,12,9,4,22,19,
  └─ Other Borrowings,1140,1153,943,836,880,668,0,-0,0,0,0,,
Other Liabilities,22453,21699,27406,20865,17549,23997,15052,13218,12575,12472,13423,13078,
  └─ Non controlling int,35,36,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,234,309,451,406,706,744,715,382,502,676,522,257,
  └─ Advance from Customers,0,1,0,0,102,473,214,95,329,145,100,,
  └─ Other liability items,22184,21354,26956,20459,16741,22781,14123,12741,11745,11651,12801,12821,
Total Liabilities,39391,42162,46641,40389,40464,39885,41171,42481,42703,44870,53849,54054,
Fixed Assets,31764,35149,24388,31071,32943,27671,27102,27271,26480,25514,24616,23896,
  └─ Land,9,10,9,9,9,9,9,9,12,12,17,,
  └─ Building,39,32,37,37,38,52,56,145,136,138,140,,
  └─ Plant Machinery,514,254,263,146,155,144,126,188,176,180,225,,
  └─ Equipments,8,3,3,4,5,4,5,5,6,8,7,,
  └─ Computers,15,2,10,11,12,12,12,13,14,17,11,,
  └─ Furniture n fittings,16,6,6,6,6,5,6,6,6,7,7,,
  └─ Vehicles,75,17,24,24,34,32,33,43,60,64,105,,
  └─ Intangible Assets,117,35610,24744,31309,33638,28671,28671,28679,28679,28679,28679,22954,
  └─ Other fixed assets,33630,0,0,0,0,16,23,690,691,684,702,,
  └─ Gross Block,34423,35934,25096,31547,33896,28945,28941,29779,29780,29790,29891,,
  └─ Accumulated Depreciation,2659,785,708,476,953,1274,1839,2508,3299,4276,5275,,
CWIP,4835,4020,6806,5648,3797,403,673,63,8,8,1,4,
Investments,9,36,146,945,645,4146,4799,4904,5141,9642,17097,19328,
Other Assets,2783,2957,15301,2724,3079,7666,8597,10243,11074,9706,12135,10826,
  └─ Inventories,260,309,353,487,442,331,322,317,299,293,339,367,
  └─ Trade receivables,5,9,70,133,114,441,340,994,1635,759,331,155,
    └─ Receivables over 6m,0,0,0,0,0,0,0,0,0,496,134,,0
    └─ Receivables under 6m,5,9,70,133,114,441,340,994,1635,262,200,,6
    └─ Prov for Doubtful,-0,0,0,0,0,0,0,0,0,0,-3,,-0
  └─ Cash Equivalents,1576,1501,1308,1268,1560,2271,2339,1744,2417,1763,3446,1911,
  └─ Loans n Advances,62,403,146,119,141,869,1364,608,694,193,204,6286,
  └─ Other asset items,880,735,13424,718,821,3754,4232,6580,6028,6698,7815,2106,
Total Assets,39391,42162,46641,40389,40464,39885,41171,42481,42703,44870,53849,54054,
