Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,8,8,8,8,16,16,16,16,49,49,49,54
Reserves,86,91,110,129,135,138,145,159,152,190,204,243
Borrowings,93,96,81,81,77,90,82,53,62,112,118,127
  └─ Long term Borrowings,38,35,28,20,22,27,22,19,25,36,40,42
  └─ Short term Borrowings,51,56,47,50,40,50,59,32,35,71,72,81
  └─ Lease Liabilities,0,0,0,0,0,0,1,2,3,5,6,4
  └─ Other Borrowings,4,5,6,11,15,13,0,0,0,0,0,0
Other Liabilities,78,61,60,81,100,82,82,112,79,96,102,116
  └─ Trade Payables,64,47,45,66,72,66,65,81,58,62,70,73
  └─ Advance from Customers,7,4,6,3,13,6,8,22,4,9,3,16
  └─ Other liability items,7,10,9,12,16,10,9,9,16,24,29,27
Total Liabilities,265,256,259,298,328,325,325,342,342,447,472,539
Fixed Assets,87,92,89,94,106,116,107,106,109,161,164,162
  └─ Land,5,7,7,7,15,15,15,16,16,16,21,22
  └─ Building,37,42,36,39,40,43,44,47,50,79,82,85
  └─ Plant Machinery,52,56,43,52,58,68,71,76,82,105,108,112
  └─ Equipments,1,2,1,2,2,3,3,4,5,6,7,8
  └─ Furniture n fittings,9,10,7,9,10,10,11,12,14,20,19,21
  └─ Vehicles,1,1,1,1,2,2,2,2,2,3,3,3
  └─ Intangible Assets,0,0,0,1,8,12,13,14,6,6,6,6
  └─ Other fixed assets,2,2,2,2,2,6,6,9,24,31,30,34
  └─ Gross Block,108,120,98,113,136,159,165,180,199,267,275,290
  └─ Accumulated Depreciation,20,28,9,19,30,43,59,75,90,106,111,128
CWIP,6,3,4,8,13,10,11,12,27,42,70,96
Investments,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,172,161,166,196,209,200,208,224,206,244,237,282
  └─ Inventories,46,38,35,52,55,56,54,75,54,81,86,94
  └─ Trade receivables,81,89,88,89,93,68,72,90,95,100,107,109
    └─ Receivables over 6m,26,125,0,0,0,0,13,0,9,6,2,7
    └─ Receivables under 6m,88,0,125,96,100,77,60,90,88,95,105,102
    └─ Prov for Doubtful,-33,-37,-37,-7,-7,-9,-1,-1,-2,-2,-1,-1
  └─ Cash Equivalents,8,6,6,4,3,4,8,5,8,10,2,43
  └─ Loans n Advances,-2,-2,6,8,19,22,16,9,10,4,17,5
  └─ Other asset items,40,31,31,43,39,49,56,45,39,48,24,30
Total Assets,265,256,259,298,328,325,325,342,342,447,472,539
