Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,8,10,11,11,11,11,11,11,11,11,11,11,
Reserves,12,13,20,30,35,40,44,49,58,71,89,119,
Borrowings,26,34,41,44,47,44,49,54,57,53,53,76,
  └─ Long term Borrowings,10,16,19,17,20,15,20,21,25,21,22,25,
  └─ Short term Borrowings,13,13,18,25,24,25,23,32,32,32,32,52,
  └─ Other Borrowings,3,4,4,3,3,3,6,-0,0,0,-0,,
Other Liabilities,17,14,20,22,21,20,14,16,19,29,28,19,
  └─ Non controlling int,0.01,0.01,0.02,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.00,
  └─ Trade Payables,5.58,2.97,8.43,9.69,10.87,8.77,4.85,7.52,8.59,12.57,9.88,0.38,
  └─ Advance from Customers,5.98,4.73,2.45,1.32,2.61,2.15,2.36,1.23,2.92,5.54,5.53,,
  └─ Other liability items,5.81,6.28,9.24,10.85,7.80,9.26,6.60,7.45,7.92,11.26,12.40,19.10,
Total Liabilities,64,71,92,107,115,115,117,130,145,165,181,226,
Fixed Assets,23,31,39,42,44,42,43,45,63,71,79,90,
  └─ Land,10.32,14.14,14.23,15.20,15.20,15.02,15.02,15.02,15.02,15.10,15.10,,
  └─ Building,4.63,11.06,9.14,10.22,11.08,11.25,12.91,13.50,21.60,22.39,20.95,,
  └─ Plant Machinery,15.90,22.17,16.63,21.33,23.35,25.31,27.79,31.81,41.69,53.74,68.15,,
  └─ Equipments,0.12,0.12,0.01,0.03,0.04,0.04,0.06,0.06,0.06,0.06,0.11,,
  └─ Computers,0.25,0.31,0.06,0.14,0.28,0.31,0.53,0.66,0.79,1.13,1.28,,
  └─ Furniture n fittings,0.27,0.31,0.33,0.38,0.44,0.48,0.50,1.13,3.33,3.55,4.24,,
  └─ Vehicles,1.72,1.73,1.07,1.09,1.05,0.91,1.11,1.39,2.04,3.79,4.63,,
  └─ Other fixed assets,0.38,0.45,0.49,1.35,2.91,2.42,2.59,2.74,2.77,2.83,4.01,,
  └─ Gross Block,33.59,50.29,41.96,49.74,54.35,55.74,60.51,66.31,87.30,102.59,118.47,,
  └─ Accumulated Depreciation,10.29,18.87,3.20,7.30,10.65,14.05,17.47,20.87,24.64,31.54,39.37,,
CWIP,0,0,0,0,0,3,7,8,0,5,0,6,
Investments,2,2,0,0,0,0,0,0,0,0,0,0,
Other Assets,38,38,53,64,71,70,68,76,83,88,102,129,
  └─ Inventories,15,14,22,31,33,30,36,45,49,50,56,69,
  └─ Trade receivables,18,20,23,25,26,28,24,22,22,24,28,32,
    └─ Receivables over 6m,4.55,7.47,0.00,0.00,0.00,0.00,0.00,10.81,7.21,7.55,10.44,,2.56
    └─ Receivables under 6m,13.50,12.13,23.43,25.12,26.47,28.28,23.92,11.63,14.49,16.48,17.80,,11.40
  └─ Cash Equivalents,2,2,2,2,3,3,2,4,5,7,7,6,
  └─ Loans n Advances,1,2,2,2,3,3,2,2,1,2,4,9,
  └─ Other asset items,2,1,3,4,5,5,3,3,5,6,6,12,
Total Assets,64,71,92,107,115,115,117,130,145,165,181,226,
