Metric,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Equity Capital,1.34,3.34,3.34,3.34,3.34,3.34,3.34,3.34,3.34,3.34,3.34
Reserves,29.89,30.45,32.28,35.58,39.10,37.83,33.38,11.71,10.20,6.53,4.22
Borrowings,6.87,10.91,9.99,9.78,11.21,12.50,13.54,21.18,5.49,2.29,0.25
  └─ Long term Borrowings,1.10,0.93,2.92,0.44,1.28,2.04,5.76,12.78,5.07,2.29,0.25
  └─ Short term Borrowings,5.28,9.64,6.31,7.16,9.52,10.22,7.55,8.15,0.16,0.00,0.00
  └─ Preference Capital,0.00,0.00,0.00,1.25,0.00,1.25,1.25,0.00,0.00,0.00,0.00
  └─ Other Borrowings,0.49,0.34,0.76,0.93,0.41,-1.01,-1.02,0.25,0.26,,
Other Liabilities,59.68,50.40,44.11,56.99,43.37,51.82,55.91,40.16,13.53,12.31,4.93
  └─ Trade Payables,28.99,28.65,24.56,42.97,33.19,36.18,41.17,25.86,6.50,7.50,2.57
  └─ Advance from Customers,26.22,13.85,12.77,4.57,3.09,6.62,3.85,5.05,1.64,,
  └─ Other liability items,4.47,7.90,6.78,9.45,7.09,9.02,10.89,9.25,5.39,4.81,2.36
Total Liabilities,97.78,95.10,89.72,105.69,97.02,105.49,106.17,76.39,32.56,24.47,12.74
Fixed Assets,12.50,15.92,17.23,16.88,16.25,16.05,14.73,18.24,3.66,1.74,0.90
  └─ Land,5.34,5.34,5.34,5.34,5.34,5.34,5.34,5.34,0.00,,
  └─ Building,0.00,0.00,0.00,0.00,0.00,0.00,0.08,4.67,0.00,,
  └─ Plant Machinery,7.54,10.58,10.60,10.84,8.44,8.11,7.90,8.30,4.04,,
  └─ Equipments,0.05,0.92,1.39,1.58,1.35,1.53,1.72,1.87,0.01,,
  └─ Computers,0.88,0.95,1.07,1.12,0.24,0.26,0.28,0.19,0.10,,
  └─ Furniture n fittings,0.72,1.00,0.95,1.09,1.02,1.02,0.89,0.82,0.04,,
  └─ Vehicles,0.56,0.61,0.95,0.95,0.66,2.01,2.01,1.97,1.97,,
  └─ Other fixed assets,0.03,0.09,0.11,0.52,0.53,0.53,0.54,0.43,0.34,,
  └─ Gross Block,15.12,19.49,20.41,21.44,17.58,18.80,18.76,23.59,6.50,,
  └─ Accumulated Depreciation,2.61,3.57,3.18,4.56,1.33,2.75,4.03,5.35,2.83,,
CWIP,1.69,0.22,0.20,0.21,0.01,0.05,0.38,0.07,0.00,0.00,0.00
Investments,1.47,1.47,1.47,1.47,3.39,4.93,4.99,0.61,3.86,3.39,2.67
Other Assets,82.12,77.49,70.82,87.13,77.37,84.46,86.07,57.47,25.04,19.34,9.17
  └─ Inventories,15.65,23.65,11.00,20.00,2.79,6.56,4.70,5.17,0.87,0.81,0.35
  └─ Trade receivables,34.96,30.11,33.22,42.00,45.02,36.41,35.05,36.28,4.71,6.60,2.16
  └─ Cash Equivalents,21.40,15.70,18.77,17.46,12.11,7.19,7.79,3.03,4.46,3.54,3.77
  └─ Loans n Advances,4.51,4.15,4.34,3.48,1.42,1.98,2.12,2.24,1.28,6.12,1.09
  └─ Other asset items,5.60,3.88,3.49,4.19,16.03,32.32,36.41,10.75,13.72,2.27,1.80
Total Assets,97.78,95.10,89.72,105.69,97.02,105.49,106.17,76.39,32.56,24.47,12.74
