Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40
Reserves,15,18,18,22,25,25,28,34,41,44,59
Borrowings,0,0,0,0,0,0,0,1,2,1,1
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,1.63,1.42,1.17
Other Liabilities,1,3,4,5,7,8,5,8,8,9,22
  └─ Non controlling int,0.00,-3.45,-3.15,-0.66,-0.12,0.37,0.71,3.08,4.05,5.19,18.70
  └─ Trade Payables,0.73,1.77,2.27,1.03,1.10,1.53,1.58,1.42,1.42,0.49,0.11
  └─ Advance from Customers,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other liability items,0.47,4.72,4.66,4.98,6.26,5.82,3.16,3.39,2.91,2.94,3.33
Total Liabilities,16,22,22,28,32,33,33,44,51,54,83
Fixed Assets,1,2,2,3,4,3,3,4,4,4,6
  └─ Land,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Building,0.04,0.74,0.48,0.76,0.83,0.83,0.83,0.84,0.84,0.84,
  └─ Plant Machinery,0.31,1.14,1.14,0.97,0.97,0.97,1.00,0.72,0.88,1.06,
  └─ Equipments,0.27,0.18,0.20,0.23,0.27,0.29,0.34,0.40,0.43,0.46,
  └─ Computers,0.17,0.11,0.17,0.20,0.24,0.42,0.43,0.50,0.56,0.64,
  └─ Furniture n fittings,0.19,0.12,0.12,0.12,0.12,0.13,0.15,0.12,0.14,0.16,
  └─ Vehicles,0.36,0.12,0.35,1.17,1.51,1.51,1.50,2.44,2.55,2.63,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11
  └─ Other fixed assets,0.14,0.08,0.10,0.10,1.21,1.27,1.31,2.31,3.41,3.46,
  └─ Gross Block,1.48,2.49,2.82,3.55,5.15,5.42,5.56,7.33,8.81,9.25,
  └─ Accumulated Depreciation,0.95,0.30,0.58,0.89,1.59,2.32,2.99,3.70,4.69,5.66,
CWIP,0,0,0,0,0,0,0,0,0,0,0
Investments,2,3,3,7,8,10,9,19,23,28,58
Other Assets,14,17,17,17,21,20,21,21,25,22,19
  └─ Inventories,2.31,5.40,5.03,4.79,4.32,4.49,5.36,7.51,7.40,7.91,6.98
  └─ Trade receivables,2.36,5.38,7.28,8.53,7.71,7.23,9.79,7.82,8.09,7.16,6.55
  └─ Cash Equivalents,2.54,3.01,3.15,1.69,6.75,6.40,4.03,3.37,5.05,4.59,2.68
  └─ Loans n Advances,5.33,0.41,0.35,0.48,0.52,0.42,0.38,0.50,0.40,0.79,0.46
  └─ Other asset items,1.17,2.33,1.36,1.95,1.39,1.47,1.84,1.74,3.64,2.05,2.07
Total Assets,16,22,22,28,32,33,33,44,51,54,83
