Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,1,7,8,8,8,8,8,8,47,154,155,164
Reserves,18,18,44,70,79,79,92,118,204,181,209,314
Borrowings,56,58,57,63,90,83,85,138,193,145,89,130
  └─ Long term Borrowings,17,17,14,16,21,18,30,32,32,27,7,50
  └─ Short term Borrowings,36,38,40,44,66,62,55,106,161,117,81,78
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,1,1,1
  └─ Preference Capital,1,1,0,0,0,0,0,0,0,0,0,0
  └─ Other Borrowings,2,3,2,3,3,3,-0,-0,0,0,0,
Other Liabilities,21,23,26,11,24,67,62,94,252,254,305,283
  └─ Non controlling int,0,0,0,0,0,0,0,0,13,12,9,5
  └─ Trade Payables,2,15,15,4,19,59,50,69,216,228,286,263
  └─ Advance from Customers,8,4,5,1,2,3,6,13,10,5,1,
  └─ Other liability items,10,4,6,6,3,4,6,12,12,9,9,15
Total Liabilities,96,107,135,153,200,238,248,358,695,734,758,890
Fixed Assets,12,17,26,42,41,41,51,57,106,110,103,109
  └─ Land,2.71,2.97,3.92,3.92,4.73,4.78,4.78,8.94,19.47,20.58,16.26,
  └─ Building,4.14,5.93,3.65,7.75,8.01,8.20,14.62,14.67,15.80,17.42,18.89,
  └─ Plant Machinery,17.29,20.22,15.45,28.08,28.89,29.18,35.66,38.64,48.41,52.10,52.59,
  └─ Equipments,0.79,0.71,0.12,0.20,0.22,0.37,0.39,0.44,0.49,0.54,0.61,
  └─ Computers,0.13,0.17,0.05,0.08,0.09,0.12,0.17,0.25,0.33,0.36,0.40,
  └─ Furniture n fittings,0.89,0.74,0.27,0.46,0.52,0.95,0.96,1.25,2.84,4.37,4.39,
  └─ Vehicles,1.84,1.85,1.59,1.92,1.58,0.89,1.41,3.95,6.95,6.96,7.96,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.05,28.05,28.05,28.06
  └─ Other fixed assets,0.01,0.04,3.41,4.28,4.50,5.40,6.33,5.34,5.33,5.35,5.34,
  └─ Gross Block,27.80,32.63,28.46,46.69,48.54,49.89,64.32,73.48,127.67,135.73,134.49,
  └─ Accumulated Depreciation,15.99,16.13,2.92,4.97,7.23,9.12,13.01,16.62,21.33,26.06,31.64,
CWIP,6,1,1,0,1,7,4,6,1,1,10,4
Investments,13,12,2,2,5,7,8,8,13,6,5,11
Other Assets,65,77,106,109,154,183,184,288,574,617,640,767
  └─ Inventories,26,32,51,34,51,54,73,101,197,132,127,131
  └─ Trade receivables,11,24,33,38,64,72,52,106,233,217,243,302
    └─ Receivables over 6m,1,1,0,0,0,0,0,5,44,48,41,
    └─ Receivables under 6m,10,22,33,38,64,72,52,101,188,168,202,
    └─ Prov for Doubtful,0,0,0,0,0,0,-0,0,0,0,0,
  └─ Cash Equivalents,7,6,8,10,7,13,22,19,13,17,6,5
  └─ Loans n Advances,6,7,2,14,12,20,4,28,72,202,228,102
  └─ Other asset items,15,9,12,13,20,23,33,34,60,49,36,226
Total Assets,96,107,135,153,200,238,248,358,695,734,758,890
