Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2011
Equity Capital,15,15,15,15,16,16,16,16,19,20,20,21,
Reserves,193,195,152,209,208,197,158,189,387,469,536,683,
Borrowings,12,14,22,24,26,16,14,26,39,60,122,173,
  └─ Long term Borrowings,1,1,1,2,1,1,1,1,17,22,14,5,
  └─ Short term Borrowings,11,10,19,16,19,7,6,19,15,30,96,155,
  └─ Lease Liabilities,0,0,0,0,0,7,7,6,7,8,12,13,
  └─ Other Borrowings,0,3,2,7,6,2,0,0,0,0,0,,
Other Liabilities,25,37,135,136,134,136,117,88,61,86,100,96,
  └─ Non controlling int,0,0,97,95,92,93,82,31,2,2,2,2,
  └─ Trade Payables,8,7,9,10,15,16,13,24,22,30,37,41,
  └─ Advance from Customers,0,9,10,1,0,0,0,0,0,5,3,,
  └─ Other liability items,17,21,19,31,26,27,22,33,37,50,59,53,
Total Liabilities,244,262,324,385,383,365,304,319,506,635,778,972,
Fixed Assets,21,22,179,217,208,203,194,138,157,156,128,287,
  └─ Building,8,8,8,8,9,10,3,3,15,23,24,,
  └─ Equipments,3,3,3,3,38,38,43,45,66,86,88,,
  └─ Computers,20,45,35,41,48,55,53,58,73,74,96,,
  └─ Furniture n fittings,5,5,5,5,5,5,5,5,2,3,3,,
  └─ Vehicles,5,6,6,6,5,8,8,9,19,25,27,,
  └─ Intangible Assets,0,0,0,34,34,34,34,34,0,0,0,233,
  └─ Other fixed assets,45,25,209,220,187,189,196,182,187,177,181,,
  └─ Gross Block,85,92,266,318,326,339,342,338,362,388,419,,
  └─ Accumulated Depreciation,64,71,87,101,119,136,148,199,204,232,292,,
CWIP,0,0,0,0,0,0,0,19,65,113,156,1,
Investments,122,156,25,11,11,15,8,6,51,0,0,0,
Other Assets,101,84,120,157,165,147,102,156,232,366,495,684,
  └─ Trade receivables,57,28,23,42,59,47,32,49,83,143,222,203,
    └─ Receivables over 6m,30,15,9,0,0,0,21,11,35,50,51,,8
    └─ Receivables under 6m,26,13,15,42,59,49,20,41,55,100,178,,25
    └─ Prov for Doubtful,0,0,0,-0,-1,-2,-8,-3,-7,-7,-7,,-2
  └─ Cash Equivalents,3,4,21,38,4,3,3,22,18,76,18,104,
  └─ Loans n Advances,18,23,11,6,1,2,-17,-17,-16,-17,-15,36,
  └─ Other asset items,24,29,65,71,101,94,84,101,147,164,269,341,
Total Assets,244,262,324,385,383,365,304,319,506,635,778,972,
