Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,6,8,10,10,10,10,10,13,15,15,15,15,
Reserves,38,65,101,112,123,147,186,281,389,496,612,674,
Borrowings,41,65,74,96,77,90,150,171,158,361,435,341,
  └─ Long term Borrowings,5,7,8,13,5,2,41,31,69,169,182,122,
  └─ Short term Borrowings,32,53,58,71,63,84,89,115,69,176,245,214,
  └─ Lease Liabilities,0,0,0,0,0,0,19,24,21,15,8,5,
  └─ Other Borrowings,4,5,8,12,9,5,0,0,0,0,0,,
Other Liabilities,11,9,17,21,17,52,50,78,188,248,283,172,
  └─ Trade Payables,6,2,2,14,7,42,34,55,164,217,258,148,
  └─ Advance from Customers,0,1,4,1,3,3,6,12,2,0,0,,
  └─ Other liability items,5,6,11,6,7,7,10,10,23,31,25,23,
Total Liabilities,95,147,201,238,227,300,395,543,750,1120,1345,1202,
Fixed Assets,31,39,44,62,57,102,160,219,341,589,691,718,
  └─ Land,1.34,1.53,1.45,1.45,2.49,2.49,8.32,8.71,8.93,9.17,9.05,,
  └─ Building,1.33,3.25,2.60,3.45,3.45,3.45,3.69,3.71,4.45,7.18,6.99,,
  └─ Plant Machinery,6.75,8.42,5.88,17.53,17.73,18.10,39.64,50.18,54.53,58.47,52.85,,
  └─ Ships Vessels,0.00,0.00,0.00,0.00,0.00,53.66,90.02,145.01,280.39,539.57,686.88,,
  └─ Equipments,0.32,0.46,0.21,0.25,0.29,0.30,0.35,0.60,0.80,1.14,1.25,,
  └─ Computers,0.20,0.28,0.07,0.08,0.10,0.12,0.14,0.00,0.00,0.00,0.00,,
  └─ Furniture n fittings,0.80,1.38,1.04,1.41,1.64,1.64,1.65,1.70,1.72,2.23,2.28,,
  └─ Vehicles,37.44,46.17,28.88,42.01,43.97,42.89,44.39,45.37,45.08,48.70,51.45,,
  └─ Wind turbines,11.20,14.76,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,,
  └─ Intangible Assets,2.26,2.26,2.26,2.26,2.26,2.26,2.26,4.89,4.89,4.89,4.89,25.73,
  └─ Other fixed assets,0.00,0.00,0.26,0.00,0.00,0.00,0.38,0.38,0.38,0.37,0.37,,
  └─ Gross Block,61.64,78.51,49.76,75.55,79.04,132.02,197.95,267.66,408.28,678.83,823.12,,
  └─ Accumulated Depreciation,31.06,39.18,5.78,14.03,22.24,30.19,38.43,48.75,66.96,89.71,132.52,,
CWIP,1,0,8,0,1,3,1,3,7,0,16,31,
Investments,2,3,6,9,9,7,6,12,26,36,34,38,
Other Assets,62,105,143,168,161,188,229,309,376,495,605,415,
  └─ Inventories,10,7,17,37,27,28,48,65,116,128,196,118,
  └─ Trade receivables,41,77,105,113,113,138,135,161,194,266,270,152,
    └─ Receivables over 6m,11,28,-0,-0,-0,-0,55,162,46,66,71,,5
    └─ Receivables under 6m,30,49,106,113,114,138,81,-0,149,202,202,,23
    └─ Prov for Doubtful,-0,-0,-0,-0,-1,-1,-1,-1,-2,-3,-3,,-0
  └─ Cash Equivalents,4,11,6,5,3,8,32,50,34,62,53,73,
  └─ Loans n Advances,1,2,4,2,8,3,4,8,8,6,6,12,
  └─ Other asset items,6,7,11,11,9,12,10,24,25,33,80,60,
Total Assets,95,147,201,238,227,300,395,543,750,1120,1345,1202,
