Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,36,36,36,36,36,36,36,36,36,36,36,36,
Reserves,588,170,253,306,340,519,209,254,283,350,425,587,
Borrowings,228,200,216,264,408,394,447,396,398,307,312,202,
  └─ Long term Borrowings,53,67,95,85,210,148,220,184,208,144,157,120,
  └─ Short term Borrowings,141,85,92,121,109,125,123,187,166,142,131,59,
  └─ Lease Liabilities,0,0,0,0,0,25,23,25,24,21,24,22,
  └─ Other Borrowings,34,49,29,57,90,95,80,0,0,0,0,,
Other Liabilities,248,263,300,422,423,307,330,253,265,270,314,389,
  └─ Trade Payables,197,201,220,308,259,181,178,161,167,169,206,212,
  └─ Advance from Customers,2,3,4,5,3,6,5,6,7,5,4,,
  └─ Other liability items,49,59,75,109,161,120,148,87,91,96,104,177,
Total Liabilities,1101,669,805,1029,1207,1256,1022,939,983,963,1088,1214,
Fixed Assets,696,222,334,357,343,328,314,305,310,293,304,276,
  └─ Land,86.20,71.72,71.72,68.92,60.98,44.87,44.87,44.87,44.87,44.87,64.72,,
  └─ Building,144.26,53.19,110.61,132.45,132.85,157.61,160.94,162.11,166.67,170.24,174.73,,
  └─ Plant Machinery,372.71,99.54,164.50,179.29,183.67,187.46,193.61,200.20,213.78,219.70,218.90,,
  └─ Equipments,18.75,3.07,4.25,8.73,9.21,10.72,10.92,11.36,13.10,13.35,14.20,,
  └─ Furniture n fittings,10.99,2.83,4.70,6.44,6.73,6.84,7.00,7.37,8.98,9.35,9.73,,
  └─ Vehicles,4.44,1.53,2.06,3.38,3.45,3.31,3.86,4.68,4.90,4.66,4.32,,
  └─ Intangible Assets,676.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.84,
  └─ Other fixed assets,12.03,4.05,5.11,6.25,15.45,15.80,15.83,16.05,19.37,19.35,25.13,,
  └─ Gross Block,1325.53,235.93,362.95,405.46,412.34,426.61,437.03,446.64,471.67,481.52,511.73,,
  └─ Accumulated Depreciation,629.17,13.89,28.80,48.03,69.72,98.11,123.01,141.60,162.04,188.35,207.76,,
CWIP,28,22,6,3,5,3,3,4,1,8,81,176,
Investments,0,0,0,0,7,5,1,0,8,8,8,0,
Other Assets,376,425,465,668,853,919,704,630,664,654,695,761,
  └─ Inventories,260,238,284,300,253,210,245,241,260,250,287,302,
  └─ Trade receivables,49,71,84,121,136,50,35,36,102,113,102,117,
    └─ Receivables over 6m,41,0,0,0,0,0,0,0,9,8,9,,33
    └─ Receivables under 6m,9,73,87,121,136,60,43,43,104,115,105,,18
    └─ Prov for Doubtful,-2,-3,-4,0,0,-10,-7,-8,-11,-9,-11,,-2
  └─ Cash Equivalents,7,7,6,6,7,11,87,53,7,8,7,9,
  └─ Loans n Advances,13,17,28,102,257,455,23,6,6,12,1,7,
  └─ Other asset items,48,92,63,140,200,192,313,294,290,270,298,327,
Total Assets,1101,669,805,1029,1207,1256,1022,939,983,963,1088,1214,
