Metric,Mar 2006,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,7.50,7.50,7.50,7.50,7.50,7.50,7.50,7.50,7.50,7.50,7.50
Reserves,-70.75,-107.45,-107.60,-95.38,-92.65,-89.57,-87.52,-85.14,-81.85,-78.19,-74.28
Borrowings,133.62,130.45,130.45,114.29,114.29,114.29,114.29,114.29,114.29,114.29,114.29
  └─ Long term Borrowings,,130,130,114,114,0,0,0,0,0,114
  └─ Other Borrowings,134,0,0,0,0,114,114,114,114,114,
Other Liabilities,190.53,121.71,121.71,123.92,123.98,124.03,124.26,124.36,122.08,122.55,122.62
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,0,0
  └─ Trade Payables,190,0,0,0,0,0,0,0,0,0,0
  └─ Other liability items,0,122,122,124,124,124,124,124,122,123,123
Total Liabilities,260.90,152.21,152.06,150.33,153.12,156.25,158.53,161.01,162.02,166.15,170.13
Fixed Assets,0.98,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
  └─ Equipments,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Computers,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Intangible Assets,0.00,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,0.75
  └─ Other fixed assets,2.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Gross Block,3.67,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66,
  └─ Accumulated Depreciation,2.69,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,2.85,1.40,1.40,1.40,1.40,1.40,1.40,1.40,6.40,6.40,6.40
Other Assets,257.07,150.06,149.91,148.18,150.97,154.10,156.38,158.86,154.87,159.00,162.98
  └─ Inventories,0,0,0,0,0,0,0,0,0,0,0
  └─ Trade receivables,209,0,0,0,0,0,0,0,0,0,0
  └─ Cash Equivalents,2,3,3,4,4,4,4,4,5,5,5
  └─ Loans n Advances,16,0,0,0,0,0,0,0,0,0,133
  └─ Other asset items,30,147,146,145,147,150,152,154,150,154,25
Total Assets,260.90,152.21,152.06,150.33,153.12,156.25,158.53,161.01,162.02,166.15,170.13
