Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,29,59,59,59,59,59,59,59,59,59,58,58,
Reserves,5127,7229,9313,11622,13832,16766,21871,24517,26781,29784,32595,37833,
Borrowings,4451,5041,3364,4770,6967,5826,5339,2851,5286,6648,8263,8073,
  └─ Long term Borrowings,1361,743,181,451,180,0,168,249,619,2135,1562,803,
  └─ Short term Borrowings,2502,3673,2903,4031,6573,5422,4804,2124,4243,4180,6380,6873,
  └─ Lease Liabilities,0,0,0,0,0,264,367,478,425,332,321,397,
  └─ Preference Capital,0,0,0,0,0,0,0,0,0,0,2,0,
  └─ Other Borrowings,588,626,280,287,214,140,0,0,0,0,-2,,
Other Liabilities,3303,3568,3464,4492,5414,6113,6147,6211,7379,8227,8566,12538,
  └─ Non controlling int,26,3,2,2,2,0,-1,-2,12,8,-6,-8,
  └─ Trade Payables,2051,2457,2155,2373,2552,2576,2795,2703,3871,4454,4189,5567,
  └─ Advance from Customers,4,6,39,67,167,21,0,0,0,0,0,,
  └─ Other liability items,1221,1103,1268,2050,2693,3516,3353,3510,3496,3765,4383,6979,
Total Liabilities,12910,15896,16200,20942,26271,28765,33416,33638,39505,44717,49482,58502,
Fixed Assets,3706,4180,4834,6521,8475,9396,9374,10532,11024,14493,14794,19611,
  └─ Land,142,325,454,236,254,253,286,781,955,979,1007,,
  └─ Building,950,915,1124,1606,1897,2276,2418,2841,3592,4916,4735,,
  └─ Plant Machinery,3148,2376,3068,3878,4993,5624,6444,7489,8433,11048,11993,,
  └─ Equipments,47,27,33,47,71,88,90,112,166,506,448,,
  └─ Furniture n fittings,98,70,98,127,163,180,186,243,268,297,343,,
  └─ Vehicles,17,11,23,26,50,27,34,131,142,172,201,,
  └─ Intangible Assets,1034,844,836,1974,3069,3464,3581,3928,5039,5530,5735,5281,
  └─ Other fixed assets,10,0,0,0,0,530,574,0,0,0,0,,
  └─ Gross Block,5446,4570,5635,7895,10498,12441,13613,15525,18593,23448,24463,,
  └─ Accumulated Depreciation,1740,390,802,1374,2023,3045,4240,4992,7570,8955,9669,,
CWIP,420,848,1458,1583,1668,1986,3062,3747,5390,3869,4900,3009,
Investments,20,123,246,312,360,555,591,997,543,372,252,1051,
Other Assets,8765,10745,9662,12527,15768,16827,20390,18362,22549,25983,29536,34831,
  └─ Inventories,3611,4056,4331,5858,7246,7700,9041,7559,8516,9810,10544,12053,
  └─ Trade receivables,3539,4607,2765,3080,3414,4315,3503,4012,4466,4817,5746,7094,
    └─ Receivables over 6m,214,0,0,0,0,0,0,0,195,4940,5759,,55
    └─ Receivables under 6m,3410,4730,2871,3158,3495,4460,3599,4104,4393,0,96,,2613
    └─ Prov for Doubtful,-85,-123,-106,-78,-81,-145,-95,-92,-122,-123,-110,,-31
  └─ Cash Equivalents,469,800,513,1262,1957,2842,5474,4190,6084,6278,8235,9870,
  └─ Loans n Advances,15,14,28,72,13,29,93,283,87,17,17,575,
  └─ Other asset items,1130,1269,2026,2254,3138,1941,2278,2318,3395,5061,4994,5238,
Total Assets,12910,15896,16200,20942,26271,28765,33416,33638,39505,44717,49482,58502,
