Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,85,85,85,85,169,169,169,169,169,169,169,169
Reserves,1744,2099,1922,1973,1970,1651,1309,2494,1572,1608,1782,2098
Borrowings,3,2,2,1,1,0,35,20,16,19,10,33
  └─ Long term Borrowings,2.63,1.60,0.99,0.58,0.18,0.02,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,34.60,20.07,15.54,18.67,9.95,33.27
  └─ Other Borrowings,0.49,0.77,0.61,0.41,0.40,0.16,0.01,0.01,0.00,0.00,0.00,0.00
Other Liabilities,1384,869,995,1889,1771,1315,1602,1950,1570,1760,2147,2023
  └─ Trade Payables,308,328,279,506,406,358,466,579,428,625,708,570
  └─ Advance from Customers,0,0,0,555,556,4,185,4,7,8,7,58
  └─ Other liability items,1076,542,716,828,809,953,951,1367,1135,1127,1432,1395
Total Liabilities,3216,3055,3004,3947,3911,3136,3115,4633,3327,3557,4108,4324
Fixed Assets,123,204,258,325,432,758,387,331,330,321,284,281
  └─ Land,0,55,56,56,56,56,2,2,4,4,4,4
  └─ Building,79,51,62,65,99,441,102,122,122,127,112,114
  └─ Plant Machinery,188,102,159,182,297,750,317,320,350,370,366,371
  └─ Equipments,7,3,4,4,5,10,17,17,17,21,19,19
  └─ Furniture n fittings,31,6,7,7,8,47,44,44,46,46,45,46
  └─ Vehicles,16,8,12,15,14,14,15,13,12,11,10,8
  └─ Intangible Assets,42,3,0,0,0,0,0,0,9,9,9,9
  └─ Other fixed assets,0,0,6,79,81,153,107,76,77,77,104,130
  └─ Gross Block,363,228,305,408,561,1472,603,594,636,666,669,700
  └─ Accumulated Depreciation,240,24,47,84,130,714,216,263,306,344,385,419
CWIP,115,268,605,923,1003,120,13,30,20,14,14,33
Investments,0,6,0,0,0,-0,-0,366,518,813,1118,1392
Other Assets,2977,2577,2140,2700,2477,2257,2715,3907,2458,2408,2692,2618
  └─ Inventories,376,526,426,500,486,483,547,535,460,525,482,458
  └─ Trade receivables,100,127,171,147,120,100,216,205,192,222,293,273
  └─ Cash Equivalents,1911,1392,900,1296,1171,1083,1158,2485,1156,1063,1404,1391
  └─ Loans n Advances,36,50,66,76,106,35,42,96,146,148,84,52
  └─ Other asset items,555,482,578,681,593,557,752,586,504,450,430,445
Total Assets,3216,3055,3004,3947,3911,3136,3115,4633,3327,3557,4108,4324
