Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,23,23,23,23,23,23,23,23,23,23,23
Reserves,536,534,594,635,672,497,531,580,639,709,781
Borrowings,569,473,428,372,306,279,256,238,106,162,368
  └─ Long term Borrowings,282,197,152,77,39,101,81,72,42,80,207
  └─ Short term Borrowings,239,227,222,235,205,161,158,148,43,60,135
  └─ Lease Liabilities,0,0,0,0,0,16,18,18,20,22,26
  └─ Other Borrowings,49,49,54,59,62,0,0,-0,0,-0,
Other Liabilities,81,127,154,161,131,97,91,116,109,122,119
  └─ Non controlling int,1,1,1,1,1,1,1,1,1,1,1
  └─ Trade Payables,31,27,64,41,26,43,15,25,18,19,22
  └─ Advance from Customers,6,4,0,7,0,2,4,3,4,5,
  └─ Other liability items,43,96,89,113,105,51,70,86,85,97,96
Total Liabilities,1208,1157,1199,1190,1131,895,900,956,875,1015,1291
Fixed Assets,564,547,516,483,522,450,432,464,502,629,648
  └─ Land,15.85,8.84,9.52,9.52,34.61,34.61,36.29,34.79,34.93,35.38,
  └─ Building,88.04,69.45,69.96,77.16,90.52,89.75,90.26,89.85,102.70,113.10,
  └─ Plant Machinery,601.18,491.62,510.02,515.19,585.96,567.03,596.14,656.37,713.46,862.96,
  └─ Furniture n fittings,4.18,2.37,3.14,3.27,6.37,6.01,6.01,6.02,6.18,14.29,
  └─ Vehicles,23.85,18.37,19.77,20.27,20.95,19.87,20.04,21.43,32.84,32.92,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.62
  └─ Other fixed assets,0.79,0.21,0.20,0.23,0.24,0.23,0.23,11.78,11.53,11.54,
  └─ Gross Block,733.89,590.86,612.61,625.64,738.65,717.50,748.97,820.24,901.64,1070.19,
  └─ Accumulated Depreciation,170.24,43.88,96.48,143.09,216.34,267.34,316.73,356.25,399.54,440.93,
CWIP,24,35,21,23,32,37,35,24,92,55,196
Investments,87,85,79,77,70,22,15,0,0,39,0
Other Assets,533,489,583,608,506,386,418,467,281,292,446
  └─ Inventories,180,180,225,211,210,120,139,137,69,58,67
  └─ Trade receivables,195,183,215,212,139,103,110,129,62,81,150
    └─ Receivables over 6m,5,0,0,0,0,42,33,29,9,19,
    └─ Receivables under 6m,190,183,215,212,139,61,77,100,52,62,
    └─ Prov for Doubtful,-0,0,0,0,0,0,0,0,0,0,
  └─ Cash Equivalents,7,9,10,14,13,6,6,14,9,8,11
  └─ Loans n Advances,2,25,102,137,106,60,60,63,42,57,19
  └─ Other asset items,149,92,29,34,38,97,103,124,99,88,198
Total Assets,1208,1157,1199,1190,1131,895,900,956,875,1015,1291
