Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,14,14,14,14,14,14,14,14,14,14,14,14,
Reserves,350,362,576,785,493,271,453,672,600,800,727,757,
Borrowings,148,224,250,234,207,150,148,113,94,82,70,64,
  └─ Long term Borrowings,62.82,65.89,96.50,80.34,56.34,62.39,60.09,43.86,26.15,27.19,22.54,33.12,
  └─ Short term Borrowings,72.12,142.23,117.45,129.46,123.88,71.84,87.95,68.16,67.45,54.48,45.75,27.65,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.74,0.00,1.05,0.75,0.46,1.84,2.80,
  └─ Other Borrowings,12.68,16.13,36.43,23.80,26.75,15.52,0.01,0.00,0.00,0.00,0.00,,
Other Liabilities,251,331,358,360,292,381,330,424,466,910,579,915,
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,0,0,-0,
  └─ Trade Payables,192,273,253,270,215,314,249,347,371,766,443,714,
  └─ Advance from Customers,4,4,19,13,5,4,6,6,23,21,5,,
  └─ Other liability items,55,54,87,77,72,63,75,71,72,123,131,201,
Total Liabilities,762,932,1198,1392,1006,816,944,1223,1175,1806,1390,1750,
Fixed Assets,165,213,318,298,139,138,122,98,95,86,85,86,
  └─ Land,0.21,0.21,0.14,0.46,0.11,0.11,0.10,0.05,0.05,0.05,0.05,,
  └─ Building,50.61,54.17,30.72,31.67,35.88,35.80,23.12,16.51,21.14,22.13,24.31,,
  └─ Plant Machinery,433.71,473.33,304.79,311.11,122.41,136.16,137.53,132.96,136.62,136.88,139.10,,
  └─ Equipments,6.95,7.84,2.15,5.26,4.81,4.88,5.69,5.41,5.73,5.71,6.48,,
  └─ Computers,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.73,0.78,1.41,,
  └─ Furniture n fittings,5.28,0.00,5.76,6.17,3.19,3.37,3.92,2.75,3.11,3.20,3.33,,
  └─ Railway sidings,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Vehicles,4.28,4.62,2.89,3.23,2.79,2.03,2.03,2.33,4.45,4.33,4.16,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.95,
  └─ Other fixed assets,1.33,1.47,3.64,8.22,8.59,11.37,19.01,10.02,9.27,12.65,16.99,,
  └─ Gross Block,502.40,541.67,350.09,366.12,177.78,193.72,191.40,170.46,181.10,185.73,195.83,,
  └─ Accumulated Depreciation,337.26,328.23,32.10,68.17,39.19,55.54,69.54,72.80,86.29,100.13,111.06,,
CWIP,36,9,8,7,1,0,0,0,0,0,0,10,
Investments,46,46,284,502,374,168,444,633,523,631,443,389,
Other Assets,515,663,588,585,493,510,378,493,557,1089,862,1265,
  └─ Inventories,122,153,172,163,105,106,24,72,106,80,97,106,
  └─ Trade receivables,199,312,289,286,196,255,217,254,286,638,479,710,
    └─ Receivables over 6m,18,20,-0,-0,-0,-0,-0,41,42,108,227,,12
    └─ Receivables under 6m,182,293,290,288,203,260,228,229,263,558,283,,128
    └─ Prov for Doubtful,-1,-1,-2,-2,-8,-5,-11,-16,-19,-27,-31,,-1
  └─ Cash Equivalents,107,100,14,36,19,36,58,91,73,268,162,259,
  └─ Loans n Advances,1,2,20,11,12,13,13,9,20,25,7,13,
  └─ Other asset items,85,96,93,90,161,100,66,67,72,78,116,177,
Total Assets,762,932,1198,1392,1006,816,944,1223,1175,1806,1390,1750,
