Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,10,10,10,10,10,10,10,10,10,10,10
Reserves,105,172,208,246,263,472,731,932,1072,1186,1297
Borrowings,19,7,7,4,2,2,2,0,0,0,0
  └─ Long term Borrowings,4.20,1.80,2.00,3.65,1.90,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,14.86,5.47,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other Borrowings,0.00,-0.01,0.00,0.00,0.00,1.90,1.90,0.00,0.00,0.00,
Other Liabilities,0,0,0,0,0,0,0,0,0,0,0
  └─ Other liability items,0.28,0.19,0.10,0.06,0.01,0.03,0.08,0.08,0.18,0.21,0.22
Total Liabilities,135,189,226,260,275,484,743,943,1082,1196,1308
Fixed Assets,0,0,0,0,0,0,0,0,0,0,0
  └─ Equipments,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,
  └─ Furniture n fittings,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,
  └─ Vehicles,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Gross Block,0.48,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.01,
  └─ Accumulated Depreciation,0.31,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,
CWIP,0,0,0,0,0,0,0,0,0,0,0
Investments,115,182,219,257,275,477,736,937,1076,1190,1301
Other Assets,19,8,6,3,1,7,8,6,6,7,7
  └─ Cash Equivalents,0.03,0.02,0.01,0.14,0.04,0.53,0.02,0.03,0.02,0.11,0.03
  └─ Loans n Advances,6.14,-0.11,0.09,0.00,0.52,0.66,0.20,0.02,0.01,0.00,6.73
  └─ Other asset items,13.32,7.78,6.31,2.41,0.21,6.15,7.51,6.02,6.26,6.43,0.00
Total Assets,135,189,226,260,275,484,743,943,1082,1196,1308
