Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,9,9,9,10,10,10,10,10,10,10,10,10,
Reserves,-6,-1,9,19,26,29,31,41,37,25,20,8,
Borrowings,0,0,0,0,0,9,11,0,14,19,20,15,
  └─ Long term Borrowings,0.02,0.00,0.00,0.00,0.01,1.47,2.08,0.01,0.01,1.82,0.19,0.05,
  └─ Short term Borrowings,0.01,0.01,0.01,0.01,0.00,7.00,8.29,0.00,12.60,16.58,19.51,14.54,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.73,0.09,1.12,0.97,0.72,0.43,
  └─ Other Borrowings,0.02,0.02,0.00,0.00,0.00,0.92,0.00,0.00,0.00,-0.01,-0.01,,
Other Liabilities,49,48,41,41,65,82,81,116,86,95,126,97,
  └─ Trade Payables,41,40,31,32,51,67,72,109,76,84,115,87,
  └─ Advance from Customers,0,3,2,1,5,3,1,0,0,1,1,,
  └─ Other liability items,8,6,8,8,9,12,8,7,9,10,10,10,
Total Liabilities,53,56,59,70,100,130,133,167,146,150,176,130,
Fixed Assets,5,4,7,14,17,19,19,25,28,26,26,28,
  └─ Land,0.38,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.65,0.05,2.37,,
  └─ Building,2.04,1.98,2.15,8.91,9.34,11.63,11.94,12.48,12.80,13.51,12.81,,
  └─ Plant Machinery,13.64,11.99,3.25,4.06,5.52,7.24,8.82,13.56,0.79,18.76,19.65,,
  └─ Equipments,0.47,0.47,0.09,0.13,2.21,2.27,2.28,2.31,17.19,0.48,0.50,,
  └─ Computers,0.29,0.30,0.08,0.09,0.12,0.16,0.18,0.21,0.25,0.20,0.21,,
  └─ Furniture n fittings,0.26,0.26,0.49,0.86,0.87,0.87,0.87,0.94,0.99,1.07,1.07,,
  └─ Vehicles,0.93,1.42,1.62,1.63,1.56,2.15,2.40,2.21,2.64,2.80,2.80,,
  └─ Intangible Assets,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,5.17,
  └─ Other fixed assets,0.00,0.01,0.00,-0.01,0.18,0.17,0.18,3.42,4.52,4.92,5.23,,
  └─ Gross Block,18.09,16.57,7.81,15.80,19.93,24.62,26.80,35.26,39.91,41.87,44.72,,
  └─ Accumulated Depreciation,13.23,12.61,0.60,1.58,3.24,5.71,7.78,10.37,11.87,15.37,18.76,,
CWIP,0,0,5,0,2,4,8,4,4,5,5,1,
Investments,0,0,0,0,0,0,0,4,0,0,0,0,
Other Assets,48,52,47,56,81,107,106,134,113,118,145,101,
  └─ Inventories,10,19,20,27,47,58,61,78,78,52,73,54,
  └─ Trade receivables,32,25,17,16,16,29,26,41,25,47,50,27,
    └─ Receivables over 6m,0.04,7.07,0.00,0.00,0.00,0.00,1.81,1.13,1.63,1.21,15.63,,2.69
    └─ Receivables under 6m,31.79,17.68,16.55,16.05,15.87,29.40,24.02,39.96,23.22,45.44,34.91,,31.84
    └─ Prov for Doubtful,0.00,-0.03,0.00,-0.01,-0.07,-0.13,-0.24,-0.17,-0.22,-0.14,-0.13,,0.00
  └─ Cash Equivalents,2,3,0,2,4,6,4,5,2,4,5,2,
  └─ Loans n Advances,0,0,2,2,5,5,0,0,2,2,0,1,
  └─ Other asset items,5,5,9,9,9,8,14,10,8,14,17,18,
Total Assets,53,56,59,70,100,130,133,167,146,150,176,130,
