Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,2805,2805,2805,2805,2805,2805,2805,3400,3735,4017,4017,4136,
Reserves,17827,17422,18562,18430,14572,9064,9441,8364,7860,7597,12320,11904,
Borrowings,33219,33790,32925,31697,30456,28804,25635,23129,21236,18766,15153,14812,
  └─ Long term Borrowings,28221,28739,26290,24201,18091,19861,16831,14214,12240,9409,10259,9956,
  └─ Short term Borrowings,2560,2897,3645,3822,8939,4353,8803,8915,8996,9356,4894,4857,
  └─ Other Borrowings,2438,2155,2991,3673,3426,4590,0,0,0,0,0,,
Other Liabilities,8175,9997,9872,9242,10245,12671,12901,14919,15704,13378,9793,10441,
  └─ Non controlling int,2,0,0,0,0,1353,1568,1622,1692,0,0,0,
  └─ Trade Payables,514,473,380,361,427,434,415,499,519,457,238,221,
  └─ Advance from Customers,0,5,51,19,2,2,247,161,179,175,180,,
  └─ Other liability items,7660,9519,9442,8863,9815,10882,10671,12638,13314,12746,9375,10220,
Total Liabilities,62026,64014,64165,62174,58078,53343,50782,49812,48535,43758,41283,41293,
Fixed Assets,33634,34515,34851,34881,35903,38574,37190,36308,35776,33584,31859,30944,
  └─ Land,1086.97,5681.93,5690.53,5714.96,5718.31,5954.11,5954.11,5887.44,5898.44,5925.17,6837.60,,
  └─ Building,1501.16,681.87,709.66,770.54,777.98,1042.24,1042.24,1045.09,1046.17,1055.55,802.23,,
  └─ Plant Machinery,31660.58,28544.27,29651.54,30385.13,33734.36,36740.90,36688.95,37136.71,37745.94,37566.83,35772.11,,
  └─ Equipments,36.55,4.11,4.10,4.91,7.60,10.11,10.17,10.81,11.10,13.24,13.15,,
  └─ Computers,14.72,2.63,2.75,3.05,3.41,4.03,4.27,8.00,7.96,7.51,7.38,,
  └─ Furniture n fittings,65.42,19.59,19.40,19.71,19.80,20.57,20.57,20.64,20.54,20.55,17.98,,
  └─ Railway sidings,490.68,0.00,0.00,0.00,0.00,152.90,152.90,152.90,152.90,152.90,0.00,,
  └─ Vehicles,10.51,6.10,5.85,5.84,6.19,7.10,6.73,6.68,6.27,7.73,7.88,,
  └─ Intangible Assets,13.44,14.11,14.11,14.11,14.11,14.11,14.11,14.11,14.11,14.11,11.27,30.74,
  └─ Other fixed assets,1102.92,1515.43,2108.44,2802.12,3566.74,4409.84,5272.93,6116.61,7257.21,8152.74,8903.65,,
  └─ Gross Block,35982.95,36470.04,38206.38,39720.37,43848.50,48355.91,49166.98,50398.99,52160.64,52916.33,52373.25,,
  └─ Accumulated Depreciation,2349.21,1955.15,3355.85,4839.83,7945.55,9782.31,11976.55,14091.14,16384.61,19332.71,20514.68,,
CWIP,15531,7386,7403,6913,4276,3615,1912,2020,2320,1293,1387,1720,
Investments,861,873,799,280,224,30,36,37,39,209,173,142,
Other Assets,12001,21240,21112,20100,17675,11124,11644,11447,10401,8672,7864,8486,
  └─ Inventories,1047,1124,1029,729,1012,1014,874,828,925,961,927,1016,
  └─ Trade receivables,2911,3525,2988,2478,2738,2365,2410,3214,2680,1650,1521,1310,
    └─ Receivables over 6m,313,0,0,0,0,0,0,1190,1311,1397,239,,0
    └─ Receivables under 6m,2598,3525,2988,2478,2805,2365,2410,2023,1369,1324,1283,,1138
    └─ Prov for Doubtful,0,0,0,0,-67,0,0,0,0,-1070,0,,0
  └─ Cash Equivalents,1171,1677,958,916,271,284,315,644,651,918,973,1705,
  └─ Loans n Advances,41,43,506,510,20,5,5,5,-330,90,141,3689,
  └─ Other asset items,6831,14871,15632,15467,13634,7456,8040,6756,6475,5053,4301,766,
Total Assets,62026,64014,64165,62174,58078,53343,50782,49812,48535,43758,41283,41293,
