Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,12,12,15,15,15,15,15,15,15,15,15,15
Reserves,43,45,57,64,71,73,80,90,96,103,114,123
Borrowings,18,5,0,0,0,0,1,0,1,5,4,10
  └─ Long term Borrowings,,0.15,0.04,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,,4.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other Borrowings,17.67,0.00,0.00,0.00,0.00,0.07,0.85,0.08,0.78,5.08,4.08,9.88
Other Liabilities,29,31,44,62,59,59,68,77,71,86,80,90
  └─ Non controlling int,4,4,2,2,0,0,0,0,0,0,0,0
  └─ Trade Payables,16,20,27,29,30,39,45,50,51,67,60,68
  └─ Other liability items,10,7,15,30,29,21,23,27,20,19,20,21
Total Liabilities,102,94,117,141,145,147,165,182,183,209,214,237
Fixed Assets,4,4,7,7,9,9,9,9,26,25,24,24
  └─ Land,0.00,0.63,0.63,0.63,0.63,1.83,1.83,1.83,9.85,9.92,10.14,10.22
  └─ Building,0.00,0.68,0.68,0.68,0.68,0.62,0.62,0.62,6.64,6.51,6.24,6.24
  └─ Ships Vessels,0.00,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Equipments,0.00,0.00,0.00,0.00,0.00,2.19,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Computers,0.00,0.63,1.01,1.52,1.58,1.32,1.19,0.98,0.34,0.37,0.23,0.12
  └─ Furniture n fittings,0.00,3.03,3.26,3.23,3.03,0.68,2.53,2.39,4.82,4.79,4.78,4.68
  └─ Vehicles,0.00,0.72,0.72,0.77,0.82,0.00,0.99,0.99,1.05,0.94,1.07,1.00
  └─ Intangible Assets,0.00,1.20,2.42,2.42,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.55
  └─ Other fixed assets,4.26,0.27,0.33,0.59,0.51,0.41,0.04,0.17,0.36,0.40,0.27,0.14
  └─ Gross Block,4.26,7.16,9.05,9.84,11.80,12.38,11.75,11.53,27.61,27.48,27.28,26.95
  └─ Accumulated Depreciation,0.00,2.66,2.35,2.72,2.95,3.08,2.62,2.42,2.01,2.55,3.02,3.37
CWIP,0,0,0,0,0,0,2,7,4,4,6,9
Investments,2,3,4,5,7,6,5,6,6,7,7,6
Other Assets,96,86,106,129,130,132,148,159,147,174,176,199
  └─ Trade receivables,49,46,54,53,48,42,64,58,44,54,65,68
    └─ Receivables over 6m,5,12,12,11,11,0,19,14,15,13,14,10
    └─ Receivables under 6m,43,34,43,43,39,48,52,52,36,48,59,66
    └─ Prov for Doubtful,0,-0,-1,-2,-2,-5,-7,-7,-7,-7,-8,-8
  └─ Cash Equivalents,38,31,39,50,57,58,60,78,82,63,61,62
  └─ Loans n Advances,0,0,0,0,0,3,10,8,5,5,9,9
  └─ Other asset items,10,9,14,25,24,28,14,15,16,52,41,60
Total Assets,102,94,117,141,145,147,165,182,183,209,214,237
