Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,25,25,25,25,25,25,25,25,25,25,25,25
Reserves,2183,2234,2430,2663,3097,3602,4676,5439,5817,6307,6923,8038
Borrowings,935,867,716,628,465,501,265,807,1481,1438,1363,809
  └─ Long term Borrowings,503,484,352,234,141,103,9,395,652,580,543,109
  └─ Short term Borrowings,325,185,177,239,210,311,243,396,806,807,758,595
  └─ Lease Liabilities,0,0,0,0,0,19,13,16,24,51,61,105
  └─ Other Borrowings,106,198,187,155,114,68,0,0,0,0,0,
Other Liabilities,669,765,788,799,961,1130,1099,1349,1300,3326,3432,3498
  └─ Non controlling int,0,0,0,0,16,14,15,77,73,1395,1440,1460
  └─ Trade Payables,307,421,397,423,524,610,665,558,525,776,846,940
  └─ Advance from Customers,22,0,0,0,0,118,21,27,27,17,15,
  └─ Other liability items,340,344,392,376,422,388,399,688,674,1139,1131,1097
Total Liabilities,3812,3892,3960,4116,4549,5258,6066,7622,8623,11097,11744,12370
Fixed Assets,1800,2014,1983,1953,1940,2059,2072,2402,2751,4554,4267,4638
  └─ Land,99,98,98,105,105,230,236,246,251,875,548,
  └─ Building,502,485,518,534,539,584,597,710,814,1354,1444,
  └─ Plant Machinery,1485,1239,1319,1382,1425,1599,1794,2063,2505,3877,4334,
  └─ Equipments,267,209,225,245,253,254,264,305,346,370,191,
  └─ Furniture n fittings,57,45,48,50,52,54,56,61,69,93,101,
  └─ Vehicles,26,16,16,17,17,19,20,23,29,35,42,
  └─ Intangible Assets,85,58,63,101,104,130,125,166,169,222,236,198
  └─ Other fixed assets,26,27,31,31,139,114,120,170,182,193,98,
  └─ Gross Block,2546,2177,2318,2464,2633,2986,3212,3743,4365,7021,6995,
  └─ Accumulated Depreciation,746,163,335,511,692,927,1140,1341,1613,2467,2728,
CWIP,267,129,95,73,66,133,235,306,140,343,622,762
Investments,16,26,136,87,120,310,505,989,626,862,980,844
Other Assets,1729,1723,1746,2003,2422,2756,3254,3924,5105,5339,5875,6127
  └─ Inventories,927,837,882,881,1072,1323,1595,1858,1743,2471,2560,2731
  └─ Trade receivables,353,446,500,602,682,895,812,911,989,1687,1874,2014
  └─ Cash Equivalents,125,176,36,151,282,181,365,641,1853,297,344,565
  └─ Loans n Advances,30,26,90,186,44,36,39,65,68,103,146,160
  └─ Other asset items,295,238,238,183,342,321,443,450,451,781,951,657
Total Assets,3812,3892,3960,4116,4549,5258,6066,7622,8623,11097,11744,12370
