Metric,Mar 2024,Mar 2025,Mar 2026
Equity Capital,15,19,21
Reserves,-2,57,-1917
Borrowings,0,1342,1319
  └─ Long term Borrowings,0,0,1079
  └─ Short term Borrowings,0,0,85
  └─ Lease Liabilities,0,0,156
  └─ Other Borrowings,0,1342,
Other Liabilities,0,2679,4448
  └─ Non controlling int,0,-45,1937
  └─ Trade Payables,0,425,526
  └─ Advance from Customers,0,461,
  └─ Other liability items,0,1837,1986
Total Liabilities,14,4096,3871
Fixed Assets,2,1395,1281
  └─ Land,1,155,
  └─ Building,0,486,
  └─ Plant Machinery,0,6,
  └─ Computers,0,249,
  └─ Furniture n fittings,0,103,
  └─ Vehicles,0,9,
  └─ Intangible Assets,0,1375,859
  └─ Other fixed assets,0,402,
  └─ Gross Block,2,2785,
  └─ Accumulated Depreciation,0,1390,
CWIP,0,0,0
Investments,0,19,112
Other Assets,12,2683,2478
  └─ Inventories,0,3,2
  └─ Trade receivables,0,382,315
    └─ Receivables over 6m,0,293,
    └─ Receivables under 6m,0,400,
    └─ Prov for Doubtful,0,-312,
  └─ Cash Equivalents,7,577,514
  └─ Loans n Advances,1,202,234
  └─ Other asset items,5,1520,1413
Total Assets,14,4096,3871
