Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,41,41,41,51,51,51,51,155,155,155,155,213,
Reserves,1434,1589,1659,2008,1878,1650,1580,1634,1651,1718,1741,3414,
Borrowings,1238,784,652,459,228,237,245,286,268,877,1439,662,
  └─ Long term Borrowings,1117,449,275,58,33,63,75,60,8,648,918,0,
  └─ Short term Borrowings,24,210,202,176,171,144,169,220,257,225,514,645,
  └─ Lease Liabilities,0,0,0,0,0,5,1,6,3,4,8,17,
  └─ Other Borrowings,97,125,175,225,25,25,-0,0,0,0,0,,
Other Liabilities,896,596,535,481,836,603,697,963,1537,2199,3085,4006,
  └─ Non controlling int,97,39,43,45,44,42,42,49,0,0,0,0,
  └─ Trade Payables,267,254,203,194,188,128,135,173,192,195,233,484,
  └─ Advance from Customers,0,50,39,31,499,336,452,665,975,1596,2562,,
  └─ Other liability items,532,253,249,211,105,98,67,75,370,408,290,3522,
Total Liabilities,3609,3010,2886,2998,2994,2542,2573,3037,3611,4949,6421,8295,
Fixed Assets,354,77,100,95,95,98,91,103,37,24,26,27,
  └─ Land,6.96,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Building,220.22,8.37,8.16,10.49,11.33,21.31,16.22,20.90,24.68,38.24,48.80,,
  └─ Plant Machinery,52.51,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Equipments,0.00,0.38,4.64,4.80,4.97,4.69,4.67,4.86,5.07,6.07,6.34,,
  └─ Computers,6.29,6.00,6.79,6.96,6.17,6.10,4.47,5.83,7.60,9.00,9.96,,
  └─ Furniture n fittings,22.69,3.66,4.41,2.06,2.34,2.33,2.81,5.07,5.84,6.74,6.50,,
  └─ Vehicles,4.95,5.42,5.99,5.68,5.42,3.69,2.83,3.35,3.99,4.18,7.79,,
  └─ Intangible Assets,102.21,66.04,66.04,66.04,66.04,66.04,66.04,66.04,0.00,0.00,0.00,0.90,
  └─ Other fixed assets,8.57,2.91,27.06,25.48,33.17,33.17,30.26,30.33,31.00,0.92,1.03,,
  └─ Gross Block,424.40,97.30,123.09,121.51,129.44,137.33,127.30,136.38,78.18,65.15,80.42,,
  └─ Accumulated Depreciation,70.87,20.00,23.53,26.17,34.04,39.15,36.37,32.89,41.60,40.82,54.70,,
CWIP,8,1,8,9,10,12,15,3,5,5,5,10,
Investments,222,816,742,926,688,548,558,622,905,914,904,1269,
Other Assets,3026,2116,2036,1967,2201,1883,1909,2308,2664,4006,5486,6988,
  └─ Inventories,1970,1306,1171,912,1345,1204,1345,1442,2098,3378,4462,5175,
  └─ Trade receivables,47,63,76,145,137,114,56,92,129,107,139,228,
    └─ Receivables over 6m,25,0,0,0,0,0,0,5,8,18,19,,15
    └─ Receivables under 6m,28,69,81,148,139,116,58,87,123,91,122,,96
    └─ Prov for Doubtful,-6,-5,-5,-3,-2,-1,-2,0,-2,-2,-2,,-3
  └─ Cash Equivalents,77,128,84,130,294,132,135,225,77,107,256,535,
  └─ Loans n Advances,20,23,137,116,36,88,108,128,73,117,137,220,
  └─ Other asset items,912,596,567,664,388,344,264,421,286,297,492,830,
Total Assets,3609,3010,2886,2998,2994,2542,2573,3037,3611,4949,6421,8295,
