Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,24,38,44,61,61,61,64,65,78,78,86,87,
Reserves,96,63,90,113,116,117,124,121,95,91,87,87,
Borrowings,19,3,2,2,7,9,7,6,3,5,6,15,
  └─ Long term Borrowings,0.11,1.13,0.65,1.10,0.81,0.52,0.47,0.48,0.24,0.12,0.69,5.52,
  └─ Short term Borrowings,18.56,0.25,0.10,0.00,5.00,0.00,0.37,0.20,0.14,3.44,4.46,9.29,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,7.74,6.17,5.50,2.20,1.57,1.32,0.04,
  └─ Other Borrowings,0.15,1.18,1.56,1.39,1.38,0.32,0.00,0.01,0.00,0.00,-0.01,,
Other Liabilities,33,19,19,32,39,55,33,30,52,22,25,26,
  └─ Non controlling int,-0.00,-0.00,-0.01,-0.10,3.79,6.60,9.27,9.14,-0.00,-0.00,-0.00,-0.00,
  └─ Trade Payables,11.70,13.36,13.97,23.73,23.21,36.12,15.98,13.84,19.99,14.10,13.44,17.86,
  └─ Advance from Customers,0.47,0.35,0.62,1.04,1.19,1.42,1.51,0.89,10.75,0.16,0.63,,
  └─ Other liability items,20.76,5.55,3.99,6.92,10.35,10.74,5.96,6.14,21.07,7.78,10.55,7.84,
Total Liabilities,171,122,155,208,223,241,228,222,228,197,204,215,
Fixed Assets,108,65,65,71,71,66,63,59,65,90,90,89,
  └─ Land,4.64,2.35,2.35,4.51,5.63,5.63,5.63,5.63,6.21,16.83,19.32,,
  └─ Building,31.50,21.88,18.00,20.04,20.94,30.63,22.01,22.01,24.89,28.99,31.73,,
  └─ Plant Machinery,96.46,69.33,43.63,50.23,53.46,38.74,44.66,44.69,54.16,63.48,54.09,,
  └─ Equipments,29.90,20.16,2.89,3.51,3.32,4.09,4.20,4.68,5.49,6.23,7.87,,
  └─ Computers,0.35,0.36,0.05,0.08,0.10,0.10,0.10,0.10,0.12,0.13,0.13,,
  └─ Furniture n fittings,10.89,6.89,2.79,2.88,3.34,4.09,4.13,4.15,3.22,6.92,8.47,,
  └─ Vehicles,2.21,2.61,1.52,2.98,2.62,2.49,2.87,4.98,4.98,4.98,5.58,,
  └─ Intangible Assets,0.00,0.00,0.00,0.04,1.17,1.18,1.18,1.18,0.87,3.62,3.93,2.65,
  └─ Other fixed assets,0.67,0.66,0.09,0.09,0.11,0.10,7.52,2.82,1.92,1.47,1.32,,
  └─ Gross Block,176.62,124.24,71.32,84.36,90.69,87.05,92.30,90.24,101.86,132.65,132.44,,
  └─ Accumulated Depreciation,68.73,59.14,6.32,12.95,19.87,21.41,29.08,31.72,36.79,42.24,42.11,,
CWIP,0,1,1,1,5,7,9,20,9,1,0,4,
Investments,0,0,1,18,10,6,2,4,3,3,4,5,
Other Assets,63,57,89,118,137,163,154,140,152,102,110,117,
  └─ Inventories,10,11,11,10,10,6,12,12,13,13,15,15,
  └─ Trade receivables,25,7,14,43,54,96,59,18,19,13,13,17,
    └─ Receivables over 6m,22.13,3.61,0.00,0.00,0.00,0.00,44.29,10.16,9.00,4.81,1.95,,29.15
    └─ Receivables under 6m,5.45,5.68,16.03,45.10,56.19,98.52,14.42,7.96,9.53,8.07,11.11,,3.76
    └─ Prov for Doubtful,-2.32,-2.37,-2.37,-2.37,-2.37,-2.37,0.00,0.00,0.00,0.00,0.00,,-14.70
  └─ Cash Equivalents,1,3,6,6,1,1,21,6,39,10,20,19,
  └─ Loans n Advances,-11,-9,5,9,17,9,17,29,6,5,7,2,
  └─ Other asset items,38,45,53,50,54,50,45,74,75,61,55,64,
Total Assets,171,122,155,208,223,241,228,222,228,197,204,215,
