Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,17.00,17.00,17.00,17.00,17.00,17.00,17.00
Reserves,2.39,5.70,6.83,6.24,6.54,4.96,5.26
Borrowings,0.27,1.15,11.42,12.77,3.97,1.07,2.69
  └─ Long term Borrowings,0.17,0.09,7.75,7.03,0.00,0.00,0.00
  └─ Short term Borrowings,0.00,0.96,3.67,5.74,3.97,1.07,2.69
  └─ Other Borrowings,0.10,0.10,0.00,0.00,0.00,0.00,0.00
Other Liabilities,0.03,2.55,6.49,5.10,2.07,1.88,1.95
  └─ Non controlling int,0.00,2.45,4.21,2.62,1.49,1.62,1.69
  └─ Trade Payables,0.00,0.01,1.69,1.82,0.01,0.06,0.03
  └─ Advance from Customers,0.00,0.00,0.05,0.00,0.00,0.00,0.00
  └─ Other liability items,0.03,0.09,0.54,0.66,0.57,0.20,0.23
Total Liabilities,19.69,26.40,41.74,41.11,29.58,24.91,26.90
Fixed Assets,1.96,4.26,19.90,18.41,0.85,0.62,0.61
  └─ Land,0.01,0.81,0.81,0.81,0.01,0.01,0.01
  └─ Building,0.00,0.00,5.87,6.44,0.00,0.00,0.00
  └─ Plant Machinery,0.00,0.00,9.66,10.16,0.00,0.00,0.00
  └─ Equipments,0.09,0.12,0.14,0.11,0.06,0.06,0.08
  └─ Computers,0.02,0.03,0.02,0.03,0.03,0.03,0.04
  └─ Furniture n fittings,0.06,0.07,1.05,1.14,0.07,0.07,0.07
  └─ Vehicles,0.78,0.78,0.79,0.81,0.70,0.69,0.72
  └─ Other fixed assets,1.33,2.90,2.92,2.21,0.65,0.50,0.49
  └─ Gross Block,2.29,4.71,21.26,21.71,1.52,1.36,1.41
  └─ Accumulated Depreciation,0.33,0.45,1.36,3.30,0.67,0.74,0.80
CWIP,3.65,0.91,0.34,0.00,0.00,0.00,0.00
Investments,4.84,5.40,3.44,1.23,0.10,1.74,10.07
Other Assets,9.24,15.83,18.06,21.47,28.63,22.55,16.22
  └─ Inventories,0.07,0.36,2.73,8.03,11.84,5.12,9.20
  └─ Trade receivables,0.23,0.17,1.82,5.34,3.15,5.78,0.03
  └─ Cash Equivalents,4.39,5.54,7.21,2.49,8.15,6.54,4.73
  └─ Loans n Advances,0.16,0.07,0.32,0.18,0.57,0.73,0.64
  └─ Other asset items,4.39,9.69,5.98,5.43,4.92,4.38,1.62
Total Assets,19.69,26.40,41.74,41.11,29.58,24.91,26.90
