Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,42,42,42,42,42,42,42,42,42,42,42,42,
Reserves,2035,2088,2141,2159,2146,2211,2173,2315,2380,2626,2846,2892,
Borrowings,645,569,438,446,404,341,752,832,381,71,229,309,
  └─ Long term Borrowings,414,363,311,304,303,201,100,0,0,0,0,0,
  └─ Short term Borrowings,180,155,115,135,99,38,643,823,371,61,218,292,
  └─ Lease Liabilities,0,0,0,0,0,0,8,9,11,10,10,17,
  └─ Other Borrowings,51,51,12,6,1,102,0,-0,0,0,0,,
Other Liabilities,1921,1722,2137,2097,2495,2570,2877,2624,2304,2852,2928,3768,
  └─ Non controlling int,0,0,0,0,0,0,-0,-0,-0,-0,-0,-1,
  └─ Trade Payables,546,415,501,540,767,663,742,561,678,760,710,1024,
  └─ Advance from Customers,460,338,644,409,519,210,195,116,151,404,214,,
  └─ Other liability items,915,968,992,1147,1209,1697,1940,1947,1475,1689,2005,2744,
Total Liabilities,4643,4420,4757,4744,5086,5163,5843,5813,5107,5591,6044,7011,
Fixed Assets,482,557,583,595,631,621,601,621,505,528,580,705,
  └─ Land,102,98,98,98,98,98,102,161,78,78,78,,
  └─ Building,247,169,170,173,175,187,191,182,193,206,237,,
  └─ Plant Machinery,681,256,280,324,400,428,454,458,477,496,547,,
  └─ Equipments,28,15,28,39,46,51,57,61,65,75,82,,
  └─ Computers,48,10,10,12,15,22,28,32,27,47,49,,
  └─ Furniture n fittings,61,21,23,27,30,31,33,33,37,40,46,,
  └─ Railway sidings,9,9,9,9,9,9,9,10,10,10,11,,
  └─ Vehicles,23,6,5,11,20,23,23,21,12,14,17,,
  └─ Intangible Assets,29,11,57,58,58,58,58,58,58,73,73,60,
  └─ Other fixed assets,19,17,17,19,24,29,30,42,36,39,51,,
  └─ Gross Block,1248,612,697,770,874,934,983,1058,994,1078,1192,,
  └─ Accumulated Depreciation,766,54,114,176,243,314,383,437,488,550,612,,
CWIP,192,104,79,68,25,15,14,14,23,37,107,276,
Investments,0,0,0,0,0,0,0,0,0,0,6,8,
Other Assets,3969,3759,4094,4081,4430,4527,5228,5178,4579,5026,5351,6022,
  └─ Inventories,1973,1751,2031,1866,1783,2102,2084,2177,2159,2402,2551,2338,
  └─ Trade receivables,992,1207,1431,1651,1614,1508,1885,1861,1237,1439,1696,2274,
    └─ Receivables over 6m,573,681,853,1015,773,570,551,377,420,447,419,,570
    └─ Receivables under 6m,577,676,740,803,1031,1164,1622,1719,1030,1206,1482,,528
    └─ Prov for Doubtful,-158,-150,-162,-167,-190,-225,-289,-235,-213,-214,-206,,-120
  └─ Cash Equivalents,146,66,15,2,31,28,5,34,39,9,5,37,
  └─ Loans n Advances,25,65,122,131,161,179,217,168,167,195,245,13,
  └─ Other asset items,834,670,496,431,841,711,1037,938,977,982,854,1359,
Total Assets,4643,4420,4757,4744,5086,5163,5843,5813,5107,5591,6044,7011,
