Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,60,89,89,90,90,90,90,90,90,92,92,92,
Reserves,1085,2569,2659,2374,2559,2438,2687,2269,2122,2034,2460,3015,
Borrowings,892,3542,3700,2520,3221,2235,2348,3025,3030,2517,1880,1758,
  └─ Long term Borrowings,267,2745,1638,1551,1807,604,883,836,1140,672,571,604,
  └─ Short term Borrowings,203,702,1394,944,1339,1229,1024,1956,1635,1743,1224,1154,
  └─ Lease Liabilities,0,0,0,0,2,273,245,233,255,102,84,0,
  └─ Other Borrowings,421,95,668,24,74,129,197,0,0,-0,0,,
Other Liabilities,438,1211,1598,1601,1937,1369,1844,1556,1352,1157,1498,2062,
  └─ Non controlling int,19,50,134,155,153,67,37,24,-39,-54,35,42,
  └─ Trade Payables,234,775,774,712,889,798,1179,1072,982,852,1032,1310,
  └─ Advance from Customers,6,14,47,43,49,39,24,28,32,26,30,,
  └─ Other liability items,179,371,643,692,846,465,604,432,377,333,401,710,
Total Liabilities,2475,7410,8046,6585,7807,6131,6969,6940,6594,5799,5929,6927,
Fixed Assets,701,2679,2980,2977,3648,2099,2219,2347,2311,1865,1899,2387,
  └─ Land,102,106,101,97,105,104,104,138,141,142,143,,
  └─ Building,181,221,284,215,272,554,534,652,642,483,499,,
  └─ Plant Machinery,360,667,671,440,791,898,986,1140,1096,752,784,,
  └─ Equipments,17,41,55,62,80,93,111,133,129,129,128,,
  └─ Furniture n fittings,15,15,20,19,27,29,31,33,34,27,27,,
  └─ Vehicles,8,7,8,7,8,8,7,6,4,6,8,,
  └─ Intangible Assets,368,1723,1974,2257,2626,720,885,933,1088,1150,1115,1394,
  └─ Other fixed assets,30,45,151,218,235,225,280,209,205,199,207,,
  └─ Gross Block,1081,2825,3265,3315,4146,2631,2938,3246,3339,2887,2911,,
  └─ Accumulated Depreciation,379,147,285,338,498,533,719,899,1028,1022,1012,,
CWIP,171,815,780,620,453,413,447,291,151,162,207,161,
Investments,630,1341,1525,588,702,549,697,540,490,303,409,291,
Other Assets,972,2576,2762,2400,3005,3070,3605,3762,3642,3470,3414,4088,
  └─ Inventories,208,613,733,552,874,783,1201,1174,1147,1126,1278,1635,
  └─ Trade receivables,390,1033,996,882,987,932,1107,1207,1299,1142,1203,1289,
    └─ Receivables over 6m,40,0,0,0,0,0,0,0,125,165,65,,0
    └─ Receivables under 6m,363,1115,1121,1053,1061,1000,1169,1250,1219,1027,1179,,377
    └─ Prov for Doubtful,-13,-82,-125,-171,-73,-68,-62,-42,-45,-50,-41,,-13
  └─ Cash Equivalents,147,312,329,303,517,237,180,187,316,191,137,213,
  └─ Loans n Advances,48,120,210,218,202,167,90,119,135,166,106,117,
  └─ Other asset items,180,498,494,444,424,952,1027,1075,745,844,691,834,
Total Assets,2475,7410,8046,6585,7807,6131,6969,6940,6594,5799,5929,6927,
