Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,501,506,513,519,545,548,551,555,558,760,765,1539
Reserves,62653,73798,91281,109080,153128,175810,209259,246772,288880,455636,521024,579975
Deposits,450284,545873,643134,788375,922503,1146207,1333721,1558003,1882663,2376887,2710898,3099638
Borrowing,59478,103714,98416,156442,157733,186834,177697,226966,256549,730615,634606,588485
Other Liabilities,34181,38321,59000,48770,58898,71430,78279,90639,101783,466296,524817,638404
  └─ Non controlling int,162,181,291,356,502,577,633,720,860,13383,16359,22385
  └─ Trade Payables,6085,7378,16667,8222,7040,7584,12424,13094,11791,13933,13654,0
  └─ Other liability items,27934,30762,42042,40192,51355,63270,65222,76824,89132,438980,494804,616019
Total Liabilities,607097,762212,892344,1103186,1292806,1580830,1799507,2122934,2530432,4030194,4392110,4908041
Fixed Assets,3225,3667,4000,4008,4369,4776,5248,6432,8431,12604,15258,16492
  └─ Building,1503.08,1578.55,1638.46,1728.58,1825.86,1891.07,2055.77,2209.47,2462.70,5054.62,5652.45,
  └─ Other fixed assets,7169.74,8131.88,9097.13,9863.26,11188.32,12305.10,13259.04,15467.84,19359.66,25211.71,29522.50,
  └─ Gross Block,8672.82,9710.43,10735.59,11591.84,13014.18,14196.17,15314.81,17677.31,21822.36,30266.33,35174.95,
  └─ Accumulated Depreciation,5403.63,5999.33,6691.64,7539.47,8601.30,9376.27,10066.46,11245.24,13391.01,17662.57,19917.01,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0
Investments,149454,193634,210777,238461,289446,389305,438823,449264,511582,1005682,1186473,1280216
Other Assets,454417,564912,677567,860717,998991,1186750,1355435,1667238,2010419,3011909,3190379,3611333
  └─ Cash Equivalents,22189,24489,33633,97138,39372,62997,86648,118791,103918,165659,132227,200707
  └─ Loans n Advances,1514,1763,1727,1830,1955,2656,3527,4289,5201,17439,16646,3050783
  └─ Other asset items,430714,538660,642207,761749,957664,1121096,1265260,1544158,1901300,2828811,3041505,359843
Total Assets,607097,762212,892344,1103186,1292806,1580830,1799507,2122934,2530432,4030194,4392110,4908041
