Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10,
Reserves,238,236,249,284,397,444,533,625,800,1236,1362,1581,
Borrowings,103,268,273,173,138,377,312,317,258,220,465,502,
  └─ Long term Borrowings,36,141,95,23,23,187,148,122,91,27,38,93,
  └─ Short term Borrowings,46,160,139,132,99,172,126,157,135,180,402,380,
  └─ Lease Liabilities,0,0,0,0,0,0,38,38,32,14,26,30,
  └─ Other Borrowings,21,-32,38,18,16,19,0,-0,0,-0,0,,
Other Liabilities,136,306,268,521,498,572,660,855,1134,1162,1093,1173,
  └─ Non controlling int,31,14,9,4,31,28,47,71,103,310,303,375,
  └─ Trade Payables,65,121,150,193,216,224,252,386,472,459,416,299,
  └─ Advance from Customers,13,42,58,253,170,168,0,0,0,0,0,,
  └─ Other liability items,27,129,51,72,82,152,360,397,560,392,374,498,
Total Liabilities,487,819,799,988,1044,1403,1514,1806,2202,2628,2930,3265,
Fixed Assets,141,207,180,182,176,449,429,421,467,439,497,654,
  └─ Land,50,66,65,54,52,111,80,84,115,113,111,,
  └─ Building,14,17,9,21,28,189,200,205,226,200,229,,
  └─ Plant Machinery,86,178,58,63,59,84,95,105,104,80,97,,
  └─ Equipments,14,74,5,7,7,17,19,22,20,17,20,,
  └─ Computers,1,4,1,2,3,7,7,11,10,8,11,,
  └─ Furniture n fittings,10,27,5,10,6,6,6,7,6,7,9,,
  └─ Vehicles,5,5,2,3,3,8,10,12,11,12,20,,
  └─ Intangible Assets,36,45,41,38,38,90,105,134,137,100,145,191,
  └─ Other fixed assets,1,49,20,27,34,33,34,10,10,9,10,,
  └─ Gross Block,217,466,206,224,230,544,555,590,639,546,652,,
  └─ Accumulated Depreciation,76,258,25,41,54,95,127,169,172,106,155,,
CWIP,1,1,2,0,1,1,1,9,9,14,9,2,
Investments,0,0,14,13,14,13,16,17,20,25,32,42,
Other Assets,345,611,603,792,853,939,1070,1359,1706,2150,2391,2568,
  └─ Inventories,47,202,194,194,196,259,253,296,342,370,374,362,
  └─ Trade receivables,226,329,303,354,293,321,326,427,547,731,831,996,
    └─ Receivables over 6m,44,44,0,0,0,0,0,76,107,97,256,,46
    └─ Receivables under 6m,182,285,305,356,297,328,355,377,464,660,605,,191
    └─ Prov for Doubtful,0,0,-1,-2,-5,-7,-29,-26,-23,-27,-29,,0
  └─ Cash Equivalents,30,35,25,32,93,58,152,213,259,629,445,525,
  └─ Loans n Advances,0,7,6,47,28,38,10,18,17,11,13,246,
  └─ Other asset items,42,37,75,166,243,265,328,406,541,409,728,439,
Total Assets,487,819,799,988,1044,1403,1514,1806,2202,2628,2930,3265,
