Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,3598,3601,3605,4359,8736,28735,28735,32119,48680,50120,71393,108343,
Reserves,19429,19950,21127,22903,50899,-22756,-66963,-94084,-123039,-154287,-141713,-144101,
Borrowings,26859,40541,55055,57985,125940,114996,201720,213761,237766,243809,233229,192528,
  └─ Long term Borrowings,16603,35904,51638,56941,104403,96280,157416,175951,189290,202896,182768,145748,
  └─ Short term Borrowings,207,1646,35,22,4121,32,22895,14967,12296,4734,13528,3707,
  └─ Lease Liabilities,0,0,0,0,0,0,21410,22843,36180,36179,36932,43073,
  └─ Other Borrowings,10049,2992,3382,1023,17416,18683,0,0,0,0,0,,
Other Liabilities,10580,16034,16881,13264,44078,105942,39986,42233,43836,45355,34946,34868,
  └─ Trade Payables,3097,3247,4078,3548,12649,11767,13276,13170,13536,13436,10748,8826,
  └─ Advance from Customers,1264,1271,1414,1408,2623,-0,-0,-0,-0,2713,2979,,
  └─ Other liability items,6220,11515,11389,8308,28806,94175,26710,29063,30299,29206,21219,26042,
Total Liabilities,60467,80126,96668,98511,229652,226918,203478,194029,207243,184997,197855,191638,
Fixed Assets,35540,65190,76763,79692,177800,185836,167490,156819,156255,140125,141320,156906,
  └─ Land,90,12,12,12,79,19,19,19,19,19,19,,
  └─ Building,186,88,109,108,637,640,600,598,596,593,598,,
  └─ Plant Machinery,41978,25673,32157,38234,89027,94777,95591,98768,100691,100958,107060,,
  └─ Equipments,381,51,81,100,243,232,205,195,195,184,176,,
  └─ Furniture n fittings,171,46,95,96,178,172,140,130,132,119,126,,
  └─ Vehicles,150,85,133,180,162,139,101,80,71,42,18,,
  └─ Intangible Assets,17409,44293,57688,62251,151351,155502,155502,155667,157402,151549,157035,92666,
  └─ Other fixed assets,1462,1110,415,516,1968,31033,32641,38949,56491,59508,62419,,
  └─ Gross Block,61827,71359,90690,101497,243645,282513,284799,294406,315597,312973,327451,,
  └─ Accumulated Depreciation,26287,6169,13927,21805,65845,96677,117308,137588,159342,172848,186132,,
CWIP,5141,6040,7535,3585,5103,1138,606,364,17876,18189,18212,1454,
Investments,11527,3471,6378,7290,8239,1979,4,5,6,0,0,107,
Other Assets,8260,5425,5991,7944,38511,37964,35378,36841,33105,26683,38323,33171,
  └─ Inventories,71,107,59,37,4,2,1,2,16,1,1,21,
  └─ Trade receivables,979,1142,1314,887,3300,3094,2507,2444,2164,2195,2000,1969,
    └─ Receivables over 6m,353,-0,-0,-0,-0,-0,-0,1373,1306,1278,1103,,371
    └─ Receivables under 6m,987,1535,1901,1623,4803,4379,3678,2168,1933,1949,1885,,792
    └─ Prov for Doubtful,-362,-392,-587,-736,-1503,-1285,-1171,-1097,-1075,-1032,-988,,-362
  └─ Cash Equivalents,1554,769,83,29,991,2663,2216,3497,855,536,10568,5731,
  └─ Loans n Advances,261,98,93,882,283,219,197,638,130,167,177,3356,
  └─ Other asset items,5395,3308,4443,6108,33933,31985,30457,30260,29940,23784,25576,22094,
Total Assets,60467,80126,96668,98511,229652,226918,203478,194029,207243,184997,197855,191638,
