Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,4.60,4.60,4.60,4.60,4.60,4.60,4.60,4.60,4.60,4.60
Reserves,42.13,44.13,40.72,32.67,35.85,36.72,38.72,43.21,46.80,47.13
Borrowings,11.64,10.31,8.40,5.99,3.27,3.62,0.20,0.96,0.90,1.45
  └─ Long term Borrowings,1.22,1.19,0.00,5.99,3.27,0.20,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,8.42,9.12,8.40,0.00,0.00,3.32,0.00,0.00,0.00,0.00
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.11,0.20,0.96,0.90,1.45
  └─ Other Borrowings,2.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,
Other Liabilities,54.06,52.35,54.87,20.80,14.49,15.39,12.72,9.81,10.86,17.45
  └─ Trade Payables,36.32,18.10,23.64,9.16,12.60,12.66,10.73,6.97,8.29,11.87
  └─ Advance from Customers,0.09,0.00,0.00,0.00,0.00,0.52,0.01,0.00,0.01,
  └─ Other liability items,17.65,34.25,31.23,11.64,1.89,2.21,1.98,2.84,2.56,5.58
Total Liabilities,112.43,111.39,108.59,64.06,58.21,60.33,56.24,58.58,63.16,70.63
Fixed Assets,15.07,15.23,14.58,13.84,13.69,13.95,13.36,2.30,3.22,6.18
  └─ Land,0.09,0.09,0.09,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Building,1.82,1.85,1.85,0.79,0.93,0.93,0.93,1.07,1.06,
  └─ Plant Machinery,13.92,15.10,15.17,5.86,5.87,5.88,5.89,0.00,0.00,
  └─ Equipments,0.06,0.10,0.14,0.10,0.10,0.21,0.22,0.33,0.44,
  └─ Computers,0.04,0.05,0.09,0.09,0.36,0.50,0.72,0.87,1.13,
  └─ Furniture n fittings,0.06,0.09,0.15,0.21,0.21,0.50,0.51,1.21,1.31,
  └─ Vehicles,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.08,0.08,
  └─ Intangible Assets,0.00,0.00,0.00,6.89,6.89,6.89,6.89,0.00,0.00,3.27
  └─ Other fixed assets,0.01,0.01,0.00,0.01,0.00,0.34,0.35,-0.01,0.00,
  └─ Gross Block,16.10,17.39,17.59,14.05,14.46,15.35,15.61,3.55,4.02,
  └─ Accumulated Depreciation,1.03,2.16,3.01,0.21,0.77,1.40,2.25,1.25,0.79,
CWIP,0.52,0.05,0.25,0.24,0.00,0.00,0.02,0.00,0.00,0.00
Investments,0.00,0.00,0.00,0.00,0.00,7.40,1.25,5.03,5.94,0.00
Other Assets,96.84,96.11,93.76,49.98,44.52,38.98,41.61,51.25,54.00,64.45
  └─ Inventories,21.61,24.01,19.16,0.55,0.55,0.86,0.83,0.00,0.00,0.00
  └─ Trade receivables,33.97,27.58,30.71,11.90,11.42,11.29,19.52,10.36,6.86,11.69
    └─ Receivables over 6m,0.00,0.00,0.00,0.00,0.44,9.09,6.79,1.79,3.47,
    └─ Receivables under 6m,34.81,29.31,32.66,16.65,12.71,5.21,14.23,10.06,4.72,
    └─ Prov for Doubtful,-0.85,-1.73,-1.95,-4.75,-1.73,-3.00,-1.50,-1.49,-1.33,
  └─ Cash Equivalents,3.06,8.60,2.85,6.92,7.85,1.84,6.45,11.02,7.97,7.38
  └─ Loans n Advances,17.24,22.52,24.96,8.36,6.38,7.88,3.70,3.83,5.28,35.94
  └─ Other asset items,20.96,13.40,16.08,22.25,18.32,17.11,11.11,26.04,33.89,9.44
Total Assets,112.43,111.39,108.59,64.06,58.21,60.33,56.24,58.58,63.16,70.63
