Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.25,0.25,1.72,1.72,1.72,3.12,3.12
Reserves,0.25,0.30,2.48,2.41,2.14,5.03,3.65
Borrowings,1.82,4.09,3.79,6.79,17.10,16.40,17.83
  └─ Long term Borrowings,1.82,0.00,0.00,1.64,3.92,3.39,3.97
  └─ Short term Borrowings,0.00,4.09,3.79,5.15,13.18,13.01,13.86
Other Liabilities,1.05,1.72,1.89,1.28,4.29,9.58,4.29
  └─ Non controlling int,0.03,0.03,0.02,0.02,0.02,0.02,0.02
  └─ Trade Payables,0.55,1.05,1.06,0.96,1.98,7.88,3.89
  └─ Advance from Customers,0.24,0.00,0.01,0.00,0.00,0.00,
  └─ Other liability items,0.23,0.64,0.80,0.30,2.29,1.68,0.38
Total Liabilities,3.37,6.36,9.88,12.20,25.25,34.13,28.89
Fixed Assets,0.01,1.17,2.20,3.21,11.46,11.03,11.73
  └─ Land,0.00,0.02,1.18,1.19,1.19,1.19,
  └─ Building,0.00,0.06,0.00,0.00,5.07,5.07,
  └─ Plant Machinery,0.00,1.08,1.01,2.08,5.20,5.68,
  └─ Equipments,0.01,0.00,0.01,0.03,0.17,0.34,
  └─ Computers,0.00,0.01,0.01,0.01,0.05,0.06,
  └─ Furniture n fittings,0.00,0.05,0.06,0.06,0.08,0.08,
  └─ Vehicles,0.00,0.02,0.02,0.10,0.54,0.67,
  └─ Other fixed assets,0.00,0.01,-0.01,0.00,0.01,0.00,
  └─ Gross Block,0.01,1.25,2.28,3.47,12.31,13.09,
  └─ Accumulated Depreciation,0.00,0.07,0.08,0.25,0.85,2.06,
CWIP,0.00,2.95,3.88,4.15,0.01,0.01,0.01
Investments,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Assets,3.36,2.24,3.80,4.84,13.78,23.09,17.15
  └─ Inventories,0.26,0.04,1.19,0.55,3.38,5.87,1.72
  └─ Trade receivables,1.22,0.02,0.42,1.63,7.37,13.10,5.85
    └─ Receivables over 6m,-0.00,-0.00,-0.00,0.98,0.84,1.82,
    └─ Receivables under 6m,1.22,0.02,0.42,0.65,6.53,11.28,
  └─ Cash Equivalents,0.08,0.02,0.03,0.06,0.08,0.21,0.57
  └─ Loans n Advances,0.11,0.24,0.10,0.35,1.64,1.48,0.15
  └─ Other asset items,1.69,1.92,2.06,2.25,1.31,2.43,8.86
Total Assets,3.37,6.36,9.88,12.20,25.25,34.13,28.89
