Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,13,13,13,13,13,13,13,13,13,13,13,13
Reserves,1,446,501,566,613,839,956,569,275,-178,-1134,-1033
Borrowings,10,722,1472,1599,1579,2457,2422,2447,2645,2462,2495,2876
  └─ Long term Borrowings,0,388,1029,1013,1052,1735,1678,1741,1707,1458,1481,1594
  └─ Short term Borrowings,10,319,408,514,449,678,658,591,829,1005,1014,1282
  └─ Preference Capital,0,6,0,90,90,90,90,90,90,90,90,0
  └─ Other Borrowings,0,9,35,-18,-13,-46,-4,25,19,-90,-90,
Other Liabilities,13,120,166,124,209,568,477,749,861,1252,1205,954
  └─ Non controlling int,0,0,0,0,0,224,280,291,315,319,369,347
  └─ Trade Payables,13,102,112,66,153,291,77,253,147,213,215,224
  └─ Other liability items,0,17,54,58,55,54,120,205,399,720,621,383
Total Liabilities,37,1301,2152,2302,2413,3877,3868,3777,3793,3548,2578,2809
Fixed Assets,1,437,1160,1216,1177,1495,1536,1380,1177,1736,1461,1474
  └─ Land,0,30,96,96,95,97,4,4,4,97,97,
  └─ Building,0,39,146,157,158,194,332,333,333,333,333,
  └─ Plant Machinery,0,58,486,586,604,1016,884,886,886,886,886,
  └─ Equipments,0,0,0,0,0,0,0,0,0,0,0,
  └─ Computers,0,0,0,1,1,1,1,1,1,1,1,
  └─ Furniture n fittings,0,0,33,50,55,57,58,58,58,58,58,
  └─ Vehicles,0,3,3,4,4,6,4,5,5,6,6,
  └─ Intangible Assets,2,325,446,446,446,392,511,500,358,251,5,62
  └─ Other fixed assets,1,1,1,2,2,2,97,96,96,917,917,
  └─ Gross Block,2,456,1211,1342,1364,1766,1891,1883,1742,2549,2304,
  └─ Accumulated Depreciation,2,20,52,126,187,272,355,503,564,813,843,
CWIP,0,60,50,18,0,666,792,800,777,0,0,0
Investments,0,5,0,3,108,6,15,8,8,6,4,54
Other Assets,36,800,942,1064,1128,1711,1524,1589,1830,1806,1113,1281
  └─ Inventories,2,36,81,181,280,425,315,221,58,33,34,35
  └─ Trade receivables,15,516,637,728,627,726,553,658,636,1608,907,1084
  └─ Cash Equivalents,0,17,55,35,21,127,22,22,11,6,16,5
  └─ Loans n Advances,0,138,109,10,48,16,12,12,13,11,12,0
  └─ Other asset items,19,93,61,110,152,416,622,677,1113,147,145,157
Total Assets,37,1301,2152,2302,2413,3877,3868,3777,3793,3548,2578,2809
