Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,4.53,4.53,4.53,4.53,4.53,35.00,55.44,63.95
Reserves,5.69,31.05,31.62,34.54,37.87,43.41,79.33,83.91
Borrowings,4.83,0.48,2.91,8.67,12.42,24.22,13.37,5.65
  └─ Long term Borrowings,0.00,0.00,0.00,0.00,0.00,12.61,12.54,5.62
  └─ Short term Borrowings,4.83,0.48,2.91,8.67,12.42,11.61,0.83,0.03
Other Liabilities,56.59,48.23,25.16,32.72,67.28,68.23,51.29,63.68
  └─ Trade Payables,53.23,39.45,18.65,23.06,62.18,52.51,46.49,24.21
  └─ Advance from Customers,1.82,1.01,1.01,8.89,3.84,3.93,1.93,
  └─ Other liability items,1.54,7.77,5.50,0.77,1.26,11.79,2.87,39.47
Total Liabilities,71.64,84.29,64.22,80.46,122.10,170.86,199.43,217.19
Fixed Assets,0.07,0.06,0.05,0.04,0.08,38.64,0.23,0.19
  └─ Building,0.00,0.00,0.00,0.00,0.00,37.87,0.00,
  └─ Plant Machinery,0.10,0.10,0.10,0.10,0.10,0.25,0.25,
  └─ Equipments,0.01,0.01,0.00,0.01,0.01,0.01,0.01,
  └─ Computers,0.03,0.03,0.03,0.03,0.08,0.08,0.08,
  └─ Furniture n fittings,0.00,0.00,0.00,0.00,0.00,0.56,0.08,
  └─ Other fixed assets,-0.01,-0.01,0.00,-0.01,-0.01,0.00,0.00,
  └─ Gross Block,0.13,0.13,0.13,0.13,0.18,38.77,0.42,
  └─ Accumulated Depreciation,0.06,0.07,0.09,0.10,0.11,0.13,0.19,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Assets,71.57,84.23,64.17,80.42,122.02,132.22,199.20,217.00
  └─ Inventories,45,30,33,33,54,36,82,99
  └─ Trade receivables,11,44,21,32,43,69,76,59
    └─ Receivables over 6m,0,0,0,0,39,39,64,
    └─ Receivables under 6m,11,44,21,32,4,30,12,
  └─ Cash Equivalents,1,0,0,0,0,1,1,13
  └─ Loans n Advances,1,0,1,5,7,6,6,37
  └─ Other asset items,14,10,10,10,18,20,34,9
Total Assets,71.64,84.29,64.22,80.46,122.10,170.86,199.43,217.19
