Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10
Reserves,578,636,825,974,1063,1402,1624,1834,2175,2373,2616,3964
Borrowings,61,82,19,13,4,1,25,121,861,1368,1466,1272
  └─ Long term Borrowings,27,48,11,4,0,0,0,100,753,1023,1053,940
  └─ Short term Borrowings,34,34,7,8,4,1,3,4,96,317,387,286
  └─ Lease Liabilities,0,0,0,0,0,0,23,16,12,29,26,45
  └─ Other Borrowings,0,0,0,0,0,0,0,0,0,0,0,
Other Liabilities,203,228,324,259,231,215,239,420,484,626,738,1133
  └─ Non controlling int,13,0,0,0,0,0,0,0,0,0,0,0
  └─ Trade Payables,89,96,78,96,71,98,107,147,243,302,327,529
  └─ Advance from Customers,1,1,13,13,10,11,11,11,12,13,14,
  └─ Other liability items,100,131,233,151,149,106,120,263,228,311,397,604
Total Liabilities,852,955,1177,1256,1307,1629,1898,2385,3529,4377,4830,6379
Fixed Assets,274,375,561,428,430,529,540,556,1646,1875,2736,3324
  └─ Land,26,26,0,25,26,26,25,25,25,25,25,
  └─ Building,44,70,80,56,58,92,99,108,241,281,406,
  └─ Plant Machinery,303,346,350,233,256,346,390,431,1433,1674,2509,
  └─ Equipments,7,12,9,9,9,15,16,17,24,29,42,
  └─ Furniture n fittings,4,4,3,7,8,9,9,13,19,27,28,
  └─ Vehicles,2,2,2,2,2,4,5,5,7,14,19,
  └─ Intangible Assets,41,88,88,88,88,88,88,88,88,88,88,97
  └─ Other fixed assets,2,2,60,61,62,62,63,63,64,65,65,
  └─ Gross Block,430,551,592,481,509,642,694,749,1899,2203,3180,
  └─ Accumulated Depreciation,157,177,30,53,79,114,154,193,254,328,444,
CWIP,60,20,17,20,39,39,95,742,279,711,355,143
Investments,171,170,239,428,427,195,99,118,44,495,480,1229
Other Assets,346,390,360,380,410,866,1163,969,1561,1296,1259,1683
  └─ Inventories,76,76,113,114,112,158,180,258,468,372,322,446
  └─ Trade receivables,120,151,138,156,173,218,284,358,562,513,582,752
  └─ Cash Equivalents,28,29,42,37,37,278,544,96,35,28,41,97
  └─ Loans n Advances,4,5,6,15,13,11,58,75,75,23,21,80
  └─ Other asset items,119,131,62,58,75,201,97,184,421,362,293,309
Total Assets,852,955,1177,1256,1307,1629,1898,2385,3529,4377,4830,6379
