Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.03,0.03,3,3,3,12,12
Reserves,31,32,35,43,49,82,91
Borrowings,10,7,8,6,6,1,19
  └─ Long term Borrowings,0.00,0.36,0.26,0.21,1.26,0.00,2.91
  └─ Short term Borrowings,10.24,6.66,8.24,5.46,4.49,0.99,16.43
  └─ Other Borrowings,0.00,0.12,0.00,-0.01,0.00,0.00,
Other Liabilities,26,30,36,29,32,28,63
  └─ Non controlling int,0.49,0.50,0.55,0.61,0.70,0.80,5.13
  └─ Trade Payables,18.35,20.08,24.10,18.77,21.78,21.02,32.62
  └─ Advance from Customers,2.79,5.43,0.00,0.00,0.00,0.00,
  └─ Other liability items,4.43,4.24,11.15,9.99,9.26,6.64,25.72
Total Liabilities,67,69,82,81,89,124,186
Fixed Assets,4,5,4,4,5,4,8
  └─ Building,0.36,0.36,0.37,0.37,0.44,0.44,
  └─ Plant Machinery,7.51,8.03,8.21,8.35,8.46,9.35,
  └─ Equipments,0.26,0.26,0.27,0.30,0.30,0.31,
  └─ Computers,0.43,0.43,0.50,0.55,0.58,0.64,
  └─ Furniture n fittings,0.67,0.71,0.71,0.71,0.71,0.79,
  └─ Vehicles,0.10,0.75,0.75,0.75,2.07,0.75,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,4.34
  └─ Other fixed assets,0.00,0.00,-0.01,-0.01,-0.01,0.00,
  └─ Gross Block,9.33,10.54,10.80,11.02,12.55,12.28,
  └─ Accumulated Depreciation,5.13,5.84,6.42,6.95,7.45,7.97,
CWIP,0,0,0,0,0,0,1
Investments,0,0,0,0,1,27,10
Other Assets,63,64,77,76,83,93,168
  └─ Inventories,10,13,14,13,16,19,31
  └─ Trade receivables,44,43,51,49,52,53,88
    └─ Receivables over 6m,22.00,20.21,25.08,24.42,27.06,23.10,
    └─ Receivables under 6m,22.30,22.35,26.41,24.66,24.53,29.94,
  └─ Cash Equivalents,2,2,5,10,10,9,18
  └─ Loans n Advances,4,4,4,3,5,6,25
  └─ Other asset items,2,2,2,2,1,6,6
Total Assets,67,69,82,81,89,124,186
