Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,8,8,8,8,8,8,8,9,10,11,15,17,
Reserves,464,460,372,457,412,376,254,277,315,450,755,932,
Borrowings,842,1206,1236,1406,1446,1528,1844,1846,1771,549,369,358,
  └─ Long term Borrowings,189,502,288,735,676,673,650,664,636,306,338,305,
  └─ Short term Borrowings,604,632,871,576,719,821,1192,1148,1117,243,30,41,
  └─ Lease Liabilities,0,0,0,0,0,0,1,0,0,0,0,12,
  └─ Preference Capital,0,0,0,0,0,0,0,34,18,0,0,0,
  └─ Other Borrowings,49,71,76,95,51,34,0,0,0,0,0,,
Other Liabilities,1389,1580,1382,1496,1630,1086,615,673,696,883,828,990,
  └─ Non controlling int,73,110,94,111,185,16,15,7,7,3,0,0,
  └─ Trade Payables,883,1127,903,964,941,631,386,423,434,374,478,624,
  └─ Advance from Customers,258,103,0,0,0,0,0,0,0,10,21,,
  └─ Other liability items,175,240,385,422,504,440,213,244,256,495,329,366,
Total Liabilities,2703,3253,2998,3367,3496,2998,2720,2805,2793,1892,1967,2296,
Fixed Assets,319,643,308,303,291,122,117,133,129,42,6,43,
  └─ Land,12.09,4.52,77.03,76.94,76.51,75.08,75.08,75.08,75.08,74.46,74.46,,
  └─ Building,128.65,91.22,96.27,90.39,90.41,69.01,69.19,69.19,66.65,59.83,59.83,,
  └─ Plant Machinery,311.94,314.34,281.23,279.85,266.12,164.84,163.98,162.49,160.95,157.99,158.01,,
  └─ Equipments,23.13,22.44,21.72,22.37,22.53,25.15,25.24,25.25,25.67,21.88,22.02,,
  └─ Computers,0.00,0.00,0.00,0.00,0.00,0.00,3.55,3.55,4.05,4.05,0.00,,
  └─ Furniture n fittings,18.84,17.79,8.23,8.35,7.99,9.12,9.12,9.16,9.15,8.59,8.59,,
  └─ Vehicles,23.12,26.97,22.72,21.93,22.46,18.35,18.36,18.24,17.33,14.10,12.78,,
  └─ Intangible Assets,12.12,26.63,27.35,36.79,47.79,15.47,15.51,34.58,34.58,35.17,3.21,3.46,
  └─ Other fixed assets,5.36,378.21,4.15,13.01,13.60,7.97,4.26,4.52,4.68,4.54,4.53,,
  └─ Gross Block,535.25,882.12,538.70,549.63,547.41,384.99,384.29,402.06,398.14,380.61,343.43,,
  └─ Accumulated Depreciation,216.06,238.73,230.88,246.64,256.26,262.79,267.52,269.49,269.41,338.77,337.31,,
CWIP,87,96,54,48,46,56,56,56,56,0,0,64,
Investments,180,142,194,152,172,119,70,65,59,38,39,36,
Other Assets,2116,2372,2442,2863,2986,2701,2478,2551,2549,1812,1922,2154,
  └─ Inventories,50,75,72,77,67,63,71,90,92,37,50,124,
  └─ Trade receivables,702,927,651,651,678,468,1217,1220,459,404,396,514,
    └─ Receivables over 6m,101,927,-0,-0,-0,-0,-0,-0,305,266,302,,101
    └─ Receivables under 6m,602,-0,651,651,678,479,1228,1232,155,138,94,,310
    └─ Prov for Doubtful,-1,-0,-0,-0,-0,-11,-11,-11,-0,-0,-0,,-0
  └─ Cash Equivalents,127,140,156,125,121,34,59,43,23,234,209,167,
  └─ Loans n Advances,51,47,54,29,16,9,5,6,15,13,1,296,
  └─ Other asset items,1187,1183,1509,1981,2105,2127,1124,1192,1959,1124,1266,1054,
Total Assets,2703,3253,2998,3367,3496,2998,2720,2805,2793,1892,1967,2296,
