Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,8.00,8.00,10.10,10.10,10.10,10.10,10.10,10.10,10.10
Reserves,-5.88,-5.47,2.46,3.59,14.07,13.11,11.76,12.76,10.57
Borrowings,0.13,0.20,11.28,16.39,10.32,0.95,0.00,0.24,0.50
  └─ Long term Borrowings,0.00,0.00,0.00,6.71,6.67,0.00,0.00,0.00,0.50
  └─ Short term Borrowings,0.13,0.20,9.44,2.04,3.65,0.95,0.00,0.24,0.00
  └─ Lease Liabilities,0.00,0.00,1.84,1.48,0.00,0.00,0.00,0.00,0.00
  └─ Other Borrowings,0.00,0.00,0.00,6.16,0.00,0.00,0.00,0.00,
Other Liabilities,0.71,3.61,11.55,8.64,7.46,4.01,11.77,2.66,3.16
  └─ Trade Payables,0.56,3.13,7.20,3.11,2.31,1.20,4.99,1.16,1.19
  └─ Other liability items,0.15,0.48,4.35,5.53,5.15,2.81,6.78,1.50,1.97
Total Liabilities,2.96,6.34,35.39,38.72,41.95,28.17,33.63,25.76,24.33
Fixed Assets,0.00,0.01,4.98,4.43,2.83,3.31,2.91,2.54,2.53
  └─ Plant Machinery,0.00,0.00,0.03,0.21,0.19,0.00,0.00,0.00,
  └─ Equipments,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,
  └─ Computers,0.00,0.00,0.11,0.23,0.11,0.11,0.11,0.11,
  └─ Furniture n fittings,0.00,0.00,0.11,0.11,0.12,0.12,0.12,0.18,
  └─ Vehicles,0.00,0.00,0.00,0.00,0.00,0.87,0.87,0.88,
  └─ Intangible Assets,0.00,0.00,3.11,2.71,2.49,2.35,2.03,1.71,1.48
  └─ Other fixed assets,0.00,0.01,1.63,1.25,0.00,0.00,0.00,0.00,
  └─ Gross Block,0.00,0.01,4.99,4.51,2.92,3.46,3.14,2.89,
  └─ Accumulated Depreciation,0.00,0.00,0.01,0.07,0.09,0.14,0.23,0.34,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.00,0.00,0.00,0.00,0.26,3.76,3.39,0.26,0.00
Other Assets,2.96,6.33,30.41,34.29,38.86,21.10,27.33,22.96,21.80
  └─ Inventories,0.10,0.32,0.32,0.04,0.04,0.00,0.00,0.00,0.00
  └─ Trade receivables,0.59,3.46,14.62,11.67,12.79,9.85,7.80,4.22,2.60
  └─ Cash Equivalents,0.02,0.30,1.47,6.98,15.41,7.42,9.31,2.81,0.74
  └─ Loans n Advances,0.00,0.00,0.29,0.03,0.06,0.00,0.00,0.00,0.00
  └─ Other asset items,2.25,2.25,13.71,15.57,10.56,3.83,10.22,15.93,18.46
Total Assets,2.96,6.34,35.39,38.72,41.95,28.17,33.63,25.76,24.33
