Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,1,1,5,8,8,8,8,8,8,8,10,10,
Reserves,12,17,24,42,55,49,44,43,43,50,19,25,
Borrowings,5,6,17,7,6,13,18,36,81,84,112,7,
  └─ Long term Borrowings,2.96,1.61,15.95,5.55,4.98,9.47,16.78,26.14,62.49,25.44,69.93,6.53,
  └─ Short term Borrowings,0.42,2.10,1.51,0.90,0.78,2.85,0.60,7.23,18.48,58.13,41.98,0.83,
  └─ Other Borrowings,2.02,2.39,-0.07,0.19,0.09,0.19,0.36,2.76,0.00,0.01,0.00,,
Other Liabilities,5,4,9,4,7,4,4,31,62,105,63,33,
  └─ Non controlling int,0.01,0.01,0.00,-0.14,-0.16,-0.17,-0.20,15.78,23.46,66.78,35.44,15.46,
  └─ Trade Payables,0.24,0.46,5.48,0.79,2.49,1.81,1.08,3.33,21.07,26.17,19.95,1.67,
  └─ Other liability items,4.97,4.02,3.12,3.24,4.55,2.60,2.79,11.48,17.24,12.02,8.04,16.21,
Total Liabilities,23,29,55,60,75,73,73,117,193,246,205,76,
Fixed Assets,4,5,16,30,32,33,30,54,79,74,67,18,
  └─ Land,0.07,0.07,0.07,3.66,4.00,0.07,0.07,0.07,0.07,0.00,0.00,,
  └─ Building,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.47,7.47,7.97,,
  └─ Equipments,1.74,2.03,1.36,1.37,1.38,1.41,1.31,2.85,1.78,2.08,1.93,,
  └─ Computers,9.18,10.01,13.62,15.29,18.87,23.60,28.32,29.28,33.47,32.64,34.52,,
  └─ Furniture n fittings,2.20,2.22,2.47,2.47,2.38,2.93,2.84,2.86,2.86,2.91,2.56,,
  └─ Vehicles,0.24,0.63,0.63,0.63,0.63,0.63,0.10,0.55,11.63,12.24,12.22,,
  └─ Intangible Assets,0.00,0.00,6.70,23.33,22.47,21.25,21.25,45.51,53.40,53.40,45.51,0.00,
  └─ Other fixed assets,0.00,0.00,4.10,0.50,0.49,4.25,0.01,0.01,0.00,0.01,-0.02,,
  └─ Gross Block,13.43,14.96,28.95,47.25,50.22,54.14,53.90,81.13,110.68,110.75,104.69,,
  └─ Accumulated Depreciation,9.34,10.19,13.36,17.11,18.32,21.32,24.14,27.41,31.76,36.41,37.30,,
CWIP,0,0,0,0,0,0,7,7,0,2,10,0,
Investments,0,1,1,1,1,0,0,1,0,0,0,27,
Other Assets,19,23,39,29,42,40,35,55,114,170,127,30,
  └─ Inventories,0.00,0.00,2.32,4.62,2.83,3.28,0.00,0.00,0.00,15.25,11.77,0.00,
  └─ Trade receivables,2.31,3.47,9.33,8.38,11.30,21.35,15.32,26.59,61.47,97.67,90.02,17.20,
    └─ Receivables over 6m,0.00,0.17,0.09,0.10,0.24,12.97,3.72,4.35,2.66,12.01,49.14,,0.00
    └─ Receivables under 6m,2.31,3.30,9.24,8.28,11.06,8.38,11.60,22.24,58.81,85.66,40.88,,0.32
  └─ Cash Equivalents,13.95,16.37,21.75,8.60,18.20,4.83,8.62,13.85,10.10,8.51,2.04,3.02,
  └─ Loans n Advances,0.24,0.23,0.93,0.77,0.89,0.49,0.33,1.21,2.22,1.85,1.95,2.12,
  └─ Other asset items,2.48,3.29,4.31,6.49,8.33,10.12,10.88,13.43,40.44,46.30,21.31,7.85,
Total Assets,23,29,55,60,75,73,73,117,193,246,205,76,
