Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,2,2,2,2,5,14,14,14,14,14,15,14,
Reserves,129,128,142,122,246,295,346,358,301,274,348,392,
Borrowings,71,89,87,173,209,224,232,239,220,139,115,113,
  └─ Long term Borrowings,5,18,40,135,135,102,110,115,84,43,15,8,
  └─ Short term Borrowings,25,29,37,30,60,104,119,121,133,90,94,101,
  └─ Lease Liabilities,0,0,0,0,0,4,3,3,3,6,6,4,
  └─ Other Borrowings,41,42,10,8,13,14,-0,0,0,0,0,,
Other Liabilities,60,70,75,87,92,80,94,96,102,120,137,128,
  └─ Non controlling int,22,26,28,11,0,0,-0,-1,-3,-4,-4,-6,
  └─ Trade Payables,16,20,27,40,43,56,62,65,46,65,77,77,
  └─ Advance from Customers,0,0,3,1,2,2,6,4,15,6,8,,
  └─ Other liability items,21,24,17,35,47,22,27,28,43,53,56,57,
Total Liabilities,262,288,307,385,551,614,687,707,637,548,614,648,
Fixed Assets,85,168,172,177,178,200,263,299,267,269,227,220,
  └─ Land,3.66,3.66,0.57,0.55,0.34,10.90,10.90,10.90,10.90,10.90,2.50,,
  └─ Building,40.64,101.59,33.49,39.71,42.59,49.93,64.68,81.56,98.44,132.42,117.47,,
  └─ Plant Machinery,76.89,96.81,54.29,60.45,70.27,83.02,128.58,166.12,171.74,192.81,196.30,,
  └─ Furniture n fittings,4.94,3.79,0.95,2.86,4.03,4.28,4.90,6.48,7.06,7.04,6.97,,
  └─ Vehicles,4.57,4.57,2.08,2.30,2.76,4.46,6.07,9.01,10.42,10.22,10.69,,
  └─ Intangible Assets,9.77,10.16,5.34,5.34,5.34,4.13,10.71,12.16,12.74,12.75,4.12,6.73,
  └─ Other fixed assets,1.44,1.39,86.44,90.04,86.36,91.25,104.89,106.80,65.51,36.11,33.45,,
  └─ Gross Block,141.91,221.97,183.16,201.25,211.69,247.97,330.73,393.03,376.81,402.25,371.50,,
  └─ Accumulated Depreciation,57.20,53.87,11.52,23.88,34.13,47.82,67.80,94.44,109.86,133.72,144.95,,
CWIP,65,6,5,4,22,71,57,35,45,2,16,13,
Investments,18,15,18,10,8,0,0,0,3,0,0,0,
Other Assets,94,99,112,193,344,342,367,373,321,277,372,414,
  └─ Inventories,22,28,39,51,88,129,162,159,130,87,124,153,
  └─ Trade receivables,36,43,45,69,66,70,68,87,42,70,95,112,
    └─ Receivables over 6m,3,7,0,0,0,0,0,51,5,6,6,,3
    └─ Receivables under 6m,33,36,50,79,69,73,73,40,41,68,94,,38
    └─ Prov for Doubtful,-0,0,-6,-10,-3,-4,-5,-4,-4,-5,-4,,-0
  └─ Cash Equivalents,17,5,2,33,91,33,45,34,58,60,72,41,
  └─ Loans n Advances,3,5,7,4,6,6,11,17,4,7,12,7,
  └─ Other asset items,16,18,19,37,94,105,81,76,87,53,69,102,
Total Assets,262,288,307,385,551,614,687,707,637,548,614,648,
