Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,33,33,33,33,31,31,31,31,31,31,31,31,
Reserves,1826,2058,2495,3007,3494,4018,4617,5470,6162,6491,6973,7681,
Borrowings,760,1064,1074,756,1610,2150,1521,1577,1707,2152,2529,2923,
  └─ Long term Borrowings,301,258,472,527,937,975,1012,951,1154,1385,1391,1601,
  └─ Short term Borrowings,339,727,508,134,538,1071,439,558,479,698,1017,1211,
  └─ Lease Liabilities,0,0,0,0,0,0,70,68,74,69,120,111,
  └─ Other Borrowings,120,79,93,94,135,104,0,0,0,0,0,,
Other Liabilities,1798,1852,1972,1857,2001,1935,1621,2290,2819,2874,3198,3502,
  └─ Non controlling int,1,2,2,2,1,6,0,0,0,0,0,21,
  └─ Trade Payables,1120,1149,1146,1118,1144,927,702,960,1011,1040,1185,1218,
  └─ Advance from Customers,193,183,266,190,206,216,257,350,342,348,415,,
  └─ Other liability items,485,518,558,546,650,787,662,980,1466,1486,1598,2262,
Total Liabilities,4417,5007,5574,5652,7136,8135,7790,9369,10720,11547,12731,14137,
Fixed Assets,1443,1428,2022,2211,2690,3499,3360,3408,4105,4222,6517,7557,
  └─ Land,96,77,54,54,67,83,88,100,192,224,251,,
  └─ Building,261,196,236,281,358,589,572,605,675,738,1048,,
  └─ Plant Machinery,2338,1100,1696,1945,2442,3174,3255,3417,4129,4388,6630,,
  └─ Equipments,26,9,12,14,18,25,26,31,37,44,56,,
  └─ Furniture n fittings,20,7,7,8,9,12,12,16,18,22,25,,
  └─ Vehicles,52,34,52,59,65,73,69,82,103,115,137,,
  └─ Intangible Assets,86,72,71,71,75,85,83,85,85,85,85,197,
  └─ Other fixed assets,20,30,45,55,57,59,56,59,62,64,67,,
  └─ Gross Block,2899,1524,2175,2488,3092,4101,4160,4395,5300,5680,8300,,
  └─ Accumulated Depreciation,1456,96,153,277,402,602,801,987,1195,1458,1783,,
CWIP,62,357,65,117,332,59,109,494,1630,2615,834,532,
Investments,6,35,31,30,31,29,30,3,12,54,56,136,
Other Assets,2906,3186,3457,3294,4084,4548,4291,5463,4973,4656,5324,5912,
  └─ Inventories,1132,1320,1616,1652,1925,2177,1804,2306,2376,2677,2799,3108,
  └─ Trade receivables,1071,1287,1004,904,1039,1079,514,907,869,646,919,1081,
    └─ Receivables over 6m,244,279,1034,0,0,0,0,0,188,167,150,,220
    └─ Receivables under 6m,849,1030,0,940,1132,1149,581,983,744,547,840,,842
    └─ Prov for Doubtful,-22,-22,-30,-37,-93,-70,-67,-76,-63,-67,-71,,-20
  └─ Cash Equivalents,95,40,212,149,416,560,1334,1607,974,672,986,854,
  └─ Loans n Advances,22,29,15,73,49,55,21,20,145,127,73,274,
  └─ Other asset items,585,511,610,518,655,677,618,623,608,534,547,594,
Total Assets,4417,5007,5574,5652,7136,8135,7790,9369,10720,11547,12731,14137,
