Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,12,12,12,12,12,12,12,12,12,13,13,13
Reserves,79,106,85,99,130,148,184,265,402,688,913,1056
Borrowings,225,263,322,381,348,328,336,365,379,315,342,527
  └─ Long term Borrowings,56,65,122,171,172,174,175,206,222,155,159,297
  └─ Short term Borrowings,105,132,179,189,158,141,161,157,157,160,183,230
  └─ Lease Liabilities,0,0,0,0,0,0,0,1,1,0,0,0
  └─ Preference Capital,48,48,0,77,77,77,77,77,77,77,0,0
  └─ Other Borrowings,16,19,22,-55,-59,-64,-77,-77,-77,-77,0,
Other Liabilities,177,239,275,289,266,247,242,274,258,310,366,491
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,0,0,5
  └─ Trade Payables,59,124,127,178,139,138,137,172,177,227,287,365
  └─ Advance from Customers,1,16,13,6,8,12,6,12,6,7,4,
  └─ Other liability items,117,99,135,105,120,98,98,90,75,76,75,121
Total Liabilities,492,620,694,782,757,736,773,916,1052,1326,1635,2088
Fixed Assets,186,202,290,349,350,338,387,463,465,635,702,836
  └─ Land,7.64,8.07,8.07,8.07,9.45,11.35,11.27,12.00,12.14,12.35,16.74,
  └─ Building,65.59,73.98,92.43,98.22,101.21,102.31,110.72,124.92,133.07,167.72,195.03,
  └─ Plant Machinery,192.42,245.01,326.70,397.43,412.39,417.74,474.47,552.48,569.56,743.79,819.78,
  └─ Equipments,5.55,5.42,7.53,8.13,7.53,7.64,8.02,4.23,4.80,5.27,5.93,
  └─ Computers,3.93,0.96,1.04,1.07,0.77,0.84,1.08,1.20,1.26,1.57,1.75,
  └─ Furniture n fittings,0.68,1.48,1.62,2.33,1.91,1.94,2.17,2.02,2.21,2.50,2.77,
  └─ Vehicles,0.63,4.35,5.01,4.50,5.76,6.13,8.04,11.83,12.23,13.01,12.57,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.00,41.33
  └─ Other fixed assets,0.13,0.16,0.17,0.15,0.17,0.17,0.16,0.16,0.19,2.68,2.67,
  └─ Gross Block,276.57,339.43,442.57,519.90,539.19,548.12,615.93,708.84,735.46,949.81,1057.24,
  └─ Accumulated Depreciation,90.56,137.14,153.02,171.31,189.66,209.72,228.46,245.59,270.80,315.28,355.56,
CWIP,44,66,62,17,19,36,24,5,98,16,69,159
Investments,0,0,1,2,1,1,1,3,2,2,0,1
Other Assets,262,352,342,415,387,360,361,444,488,675,864,1092
  └─ Inventories,116,173,170,182,190,208,191,168,208,318,404,513
  └─ Trade receivables,89,115,96,144,134,91,116,191,181,230,294,310
    └─ Receivables over 6m,15,20,0,0,0,0,0,2,7,20,42,
    └─ Receivables under 6m,75,96,96,144,134,91,116,189,174,210,252,
    └─ Prov for Doubtful,0,0,-0,-0,0,0,0,0,0,0,0,
  └─ Cash Equivalents,12,11,13,18,14,15,11,15,21,60,82,100
  └─ Loans n Advances,23,14,13,22,7,12,18,26,22,24,32,0
  └─ Other asset items,22,38,50,48,42,33,25,44,55,43,52,169
Total Assets,492,620,694,782,757,736,773,916,1052,1326,1635,2088
