Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,14,14,14,15,15,15,15,15,15,15,60,60,
Reserves,1281,1422,1772,2871,3039,3071,4447,5659,6237,8717,11019,12828,
Borrowings,795,2589,5067,5323,5158,4627,5693,6152,10278,13787,14774,21255,
  └─ Long term Borrowings,301,1700,3703,4462,4789,0,0,0,0,0,0,21255,
  └─ Short term Borrowings,485,675,943,861,369,0,0,0,0,0,0,0,
  └─ Other Borrowings,9,215,420,0,0,4627,5693,6152,10278,13787,14774,,
Other Liabilities,855,1064,1586,2202,2149,2370,3887,5033,6419,9252,8064,9324,
  └─ Non controlling int,6,16,29,35,41,37,32,26,31,37,51,64,
  └─ Trade Payables,621,598,1022,1320,1391,1798,3026,3701,3502,5564,5321,37,
  └─ Advance from Customers,0,1,2,0,17,16,15,40,14,35,51,,
  └─ Other liability items,227,449,534,847,700,520,814,1266,2872,3616,2641,9223,
Total Liabilities,2945,5090,8439,10411,10360,10084,14041,16860,22949,31771,33916,43468,
Fixed Assets,300,292,294,300,302,333,350,357,466,603,768,769,
  └─ Land,26.67,26.67,26.67,20.96,26.67,26.67,26.67,26.67,48.73,88.84,110.42,,
  └─ Building,283.48,289.58,292.49,261.14,258.03,292.82,304.13,319.10,369.85,407.49,494.45,,
  └─ Plant Machinery,0.00,56.68,56.04,69.13,72.61,92.81,93.69,111.17,136.61,166.33,189.23,,
  └─ Equipments,31.89,30.77,33.93,37.99,40.94,88.78,103.58,49.05,52.44,52.34,71.24,,
  └─ Computers,38.55,0.00,7.05,9.19,12.45,0.00,14.18,17.29,20.43,15.34,19.21,,
  └─ Furniture n fittings,23.35,22.11,26.60,30.46,31.10,30.59,33.64,34.35,34.99,35.40,41.71,,
  └─ Vehicles,4.19,4.98,7.62,7.67,10.05,11.87,13.12,15.96,19.93,24.40,27.27,,
  └─ Intangible Assets,0.95,0.91,0.90,0.05,0.20,1.10,1.10,1.10,1.09,1.10,1.10,38.42,
  └─ Other fixed assets,41.31,44.79,54.83,96.42,102.53,81.11,99.86,169.84,227.99,313.67,413.41,,
  └─ Gross Block,450.39,476.49,506.13,533.01,554.58,625.75,689.97,744.53,912.06,1104.91,1368.04,,
  └─ Accumulated Depreciation,150.26,184.35,212.46,233.44,252.48,292.40,339.64,387.87,446.25,501.66,600.13,,
CWIP,0,0,0,0,0,0,0,0,0,0,101,115,
Investments,814,1231,1767,2807,2686,3088,3922,4685,4787,6501,8851,10299,
Other Assets,1831,3566,6378,7304,7372,6662,9769,11818,17696,24667,24197,32285,
  └─ Inventories,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Trade receivables,590,710,1260,1043,1517,746,911,1003,1029,1918,2404,4058,
    └─ Receivables over 6m,223,248,1263,0,0,0,312,299,317,130,212,,226
    └─ Receivables under 6m,373,468,0,1052,1529,757,616,728,737,1830,2229,,257
    └─ Prov for Doubtful,-6,-5,-3,-8,-11,-12,-17,-24,-26,-42,-38,,-1
  └─ Cash Equivalents,272,287,463,454,689,1378,3498,5315,8837,12071,10498,13483,
  └─ Loans n Advances,549,348,409,30,135,183,139,214,262,218,172,13744,
  └─ Other asset items,420,2222,4246,5778,5031,4355,5221,5285,7569,10460,11124,999,
Total Assets,2945,5090,8439,10411,10360,10084,14041,16860,22949,31771,33916,43468,
