Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,2,2,2,2,2,23,27
Reserves,116,138,164,164,198,297,371
Borrowings,25,12,156,163,183,164,169
  └─ Long term Borrowings,9,2,100,98,88,76,65
  └─ Short term Borrowings,8,3,56,64,96,88,101
  └─ Lease Liabilities,0,0,0,0,0,0,3
  └─ Other Borrowings,8,6,-0,0,0,0,
Other Liabilities,37,43,73,86,78,94,144
  └─ Non controlling int,0,0,0,0,0,0,10
  └─ Trade Payables,21,25,54,68,51,52,83
  └─ Advance from Customers,0,0,2,1,2,2,
  └─ Other liability items,16,18,17,16,25,40,51
Total Liabilities,180,194,394,414,461,578,711
Fixed Assets,38,31,128,220,228,244,361
  └─ Land,0.12,0.12,0.12,0.12,0.21,0.21,
  └─ Building,16.14,16.14,20.24,42.69,46.13,46.94,
  └─ Plant Machinery,67.97,68.67,162.44,244.90,261.92,292.50,
  └─ Equipments,0.82,0.88,1.25,1.52,1.62,1.73,
  └─ Vehicles,5.54,5.54,6.66,9.50,10.08,10.43,
  └─ Wind turbines,10.42,10.42,10.42,10.42,10.42,10.42,
  └─ Intangible Assets,0.00,0.00,3.71,3.71,3.71,3.71,4.03
  └─ Other fixed assets,-0.01,0.01,0.43,0.42,0.42,0.43,
  └─ Gross Block,101.00,101.78,205.27,313.28,334.51,366.37,
  └─ Accumulated Depreciation,62.54,70.86,77.52,93.49,106.35,122.75,
CWIP,0,8,42,0,22,41,34
Investments,8,9,9,10,10,14,11
Other Assets,133,146,215,185,201,279,305
  └─ Inventories,11,24,56,42,57,52,99
  └─ Trade receivables,62,62,89,95,111,138,137
    └─ Receivables over 6m,62,62,10,16,21,19,
    └─ Receivables under 6m,0,0,79,80,91,121,
    └─ Prov for Doubtful,0,0,-1,-1,-1,-2,
  └─ Cash Equivalents,9,5,8,8,11,37,2
  └─ Loans n Advances,6,9,23,28,13,39,13
  └─ Other asset items,45,46,38,13,8,14,54
Total Assets,180,194,394,414,461,578,711
