Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,466,466,466,466,466,466,466,466,466,466,466,466
Reserves,6053,6272,6428,6769,6717,7018,7702,8631,6437,7074,7846,8630
Borrowings,7739,5845,5492,5585,5277,4767,3679,3200,2605,2914,2228,2679
  └─ Long term Borrowings,6149,4556,3078,3307,2527,1677,2664,2146,1659,1566,1509,1931
  └─ Short term Borrowings,39,0,974,1274,1587,1986,991,1031,924,1328,425,546
  └─ Lease Liabilities,0,0,0,0,0,26,25,23,22,21,294,202
  └─ Other Borrowings,1552,1289,1440,1004,1163,1077,0,0,0,0,0,
Other Liabilities,1580,2148,2162,1686,1896,1668,1556,1956,1936,1646,1161,1543
  └─ Trade Payables,995,1099,1152,984,1273,956,833,1238,1393,1335,808,1211
  └─ Advance from Customers,37,105,84,108,55,80,90,48,53,9,73,
  └─ Other liability items,548,944,926,594,569,632,634,669,491,302,280,332
Total Liabilities,15839,14731,14549,14506,14357,13919,13403,14253,11443,12100,11701,13318
Fixed Assets,12280,11827,11411,11348,11119,10653,10174,7625,7403,7004,6711,7199
  └─ Land,2.71,2376.30,2376.30,2376.30,2376.30,2380.58,2380.58,4.19,4.19,4.19,4.19,
  └─ Building,16.31,12.47,12.47,12.47,12.47,33.00,34.30,20.13,20.13,19.44,20.54,
  └─ Ships Vessels,18190.98,13438.26,13528.86,13567.15,13170.26,12765.34,12909.51,12966.84,13140.17,13134.64,13463.60,
  └─ Equipments,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.87,
  └─ Computers,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.42,
  └─ Furniture n fittings,73.72,11.41,15.11,16.81,19.48,20.91,22.08,24.37,22.51,23.96,4.77,
  └─ Vehicles,0.92,0.08,0.08,0.08,0.18,2.18,1.87,1.87,2.13,3.45,3.41,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43
  └─ Other fixed assets,92.52,12.79,12.79,13.36,16.23,16.25,16.38,16.36,16.09,16.44,18.07,
  └─ Gross Block,18377.16,15851.31,15945.61,15986.17,15594.92,15218.26,15364.72,13033.76,13205.22,13202.12,13537.87,
  └─ Accumulated Depreciation,6097.41,4024.10,4534.93,4638.17,4475.83,4565.13,5190.34,5409.03,5801.86,6198.33,6826.49,
CWIP,567,0,27,8,8,3,33,58,34,42,4,5
Investments,77,80,136,269,279,298,354,476,611,657,826,774
Other Assets,2915,2824,2975,2882,2951,2964,2841,6094,3395,4397,4159,5341
  └─ Inventories,93,86,115,117,160,131,88,175,150,174,193,274
  └─ Trade receivables,799,682,659,663,599,606,630,637,1018,1411,1193,1192
    └─ Receivables over 6m,412,0,0,0,0,0,0,318,594,537,754,
    └─ Receivables under 6m,532,865,858,949,855,841,857,566,739,1212,839,
    └─ Prov for Doubtful,-145,-183,-200,-287,-256,-235,-227,-247,-316,-339,-400,
  └─ Cash Equivalents,1335,1285,1376,1111,998,938,1036,1407,554,1314,581,349
  └─ Loans n Advances,-4,289,261,226,231,1,-6,2,13,-6,-3,266
  └─ Other asset items,692,482,564,765,963,1288,1094,3873,1660,1503,2195,3260
Total Assets,15839,14731,14549,14506,14357,13919,13403,14253,11443,12100,11701,13318
