Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,40,40,40,40,40,40,41,41,41,58,58,58,
Reserves,183,189,208,239,239,219,126,169,215,202,193,191,
Borrowings,0,0,0,0,0,28,2,0,7,8,7,13,
  └─ Short term Borrowings,0.00,0.00,0.00,0.00,0.00,22.58,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,5.21,1.71,0.17,6.93,8.47,6.76,12.58,
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,,
Other Liabilities,37,31,39,45,52,54,56,101,218,140,132,167,
  └─ Trade Payables,10,12,14,16,19,17,16,27,98,24,23,60,
  └─ Advance from Customers,1,0,1,2,2,2,3,11,5,4,4,,
  └─ Other liability items,26,19,23,27,31,35,36,63,115,113,105,107,
Total Liabilities,260,260,286,324,330,341,224,311,481,409,390,428,
Fixed Assets,32,29,33,28,28,29,20,19,23,28,22,34,
  └─ Land,2.62,2.62,2.62,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,
  └─ Building,13.38,13.42,9.43,8.68,8.68,13.71,13.71,13.71,20.88,23.58,23.36,,
  └─ Equipments,3.84,3.82,1.00,1.18,1.30,1.41,1.48,1.63,1.64,1.86,1.82,,
  └─ Computers,16.41,16.59,9.55,13.29,17.94,21.12,19.82,23.00,27.56,32.19,29.85,,
  └─ Furniture n fittings,8.91,9.28,5.45,5.89,6.17,5.92,5.84,6.17,6.26,7.93,7.93,,
  └─ Vehicles,1.44,1.06,1.41,1.53,2.21,1.91,1.91,1.91,1.91,0.51,0.86,,
  └─ Intangible Assets,10.54,10.54,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,12.80,
  └─ Other fixed assets,92.09,98.17,13.74,19.05,23.12,27.85,30.00,32.52,33.75,36.07,37.60,,
  └─ Gross Block,149.23,155.50,43.20,49.67,59.47,71.97,72.81,78.99,92.05,102.19,101.47,,
  └─ Accumulated Depreciation,117.56,126.35,10.19,21.43,31.33,42.56,52.46,60.42,69.26,74.55,79.32,,
CWIP,2,3,3,3,2,1,1,1,3,4,8,0,
Investments,111,111,127,138,132,132,24,23,23,23,3,2,
Other Assets,115,116,124,155,168,180,179,269,433,354,358,391,
  └─ Inventories,3,2,1,1,2,2,2,1,1,1,1,0,
  └─ Trade receivables,34,40,42,61,69,74,60,73,56,47,36,67,
    └─ Receivables over 6m,10.18,15.44,0.00,0.00,0.00,0.00,0.00,0.00,38.17,24.93,32.83,,12.67
    └─ Receivables under 6m,25.34,27.70,50.55,72.54,75.90,82.07,70.19,82.34,31.13,38.85,20.22,,23.73
    └─ Prov for Doubtful,-1.88,-2.89,-8.73,-11.13,-6.78,-8.25,-10.46,-9.24,-13.54,-16.41,-17.10,,-3.48
  └─ Cash Equivalents,38,33,29,44,41,12,23,65,91,25,33,35,
  └─ Loans n Advances,1,1,3,4,4,-3,-3,11,70,61,47,78,
  └─ Other asset items,39,40,49,45,52,94,98,118,215,220,241,210,
Total Assets,260,260,286,324,330,341,224,311,481,409,390,428,
