Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,33.23,33.23,33.23,33.23,33.23,33.23,33.23,33.23,33.23,33.23,33.23,33.23
Reserves,-16.25,-30.47,-49.31,-57.52,-74.81,-80.97,-110.31,-126.69,34.17,55.30,124.61,134.44
Borrowings,183.58,160.55,123.13,115.94,113.88,112.33,118.22,115.99,17.28,1.62,2.90,0.29
  └─ Long term Borrowings,25.15,150.80,116.13,113.98,111.20,109.77,107.68,96.58,9.49,1.32,2.24,0.18
  └─ Short term Borrowings,101.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.63,0.06
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.04,0.05
  └─ Preference Capital,9.75,9.75,0.00,3.22,3.49,3.77,11.83,12.16,12.53,0.00,0.00,0.00
  └─ Other Borrowings,46.93,0.00,7.00,-1.26,-0.81,-1.21,-1.29,7.21,-4.78,0.00,-0.01,
Other Liabilities,31.90,66.91,53.19,72.80,82.51,99.44,112.43,129.78,2.24,21.35,0.98,60.85
  └─ Trade Payables,17,14,2,9,5,4,2,0,0,0,0,59
  └─ Advance from Customers,1,0,5,1,1,1,1,1,1,20,0,
  └─ Other liability items,14,53,46,63,77,94,110,129,1,1,1,2
Total Liabilities,232.46,230.22,160.24,164.45,154.81,164.03,153.57,152.31,86.92,111.50,161.72,228.81
Fixed Assets,48.53,39.82,29.92,27.88,24.76,19.04,16.83,11.10,2.88,3.17,5.11,0.69
  └─ Land,0.01,0.00,0.01,0.01,1.77,1.77,1.68,1.65,1.66,0.20,0.20,
  └─ Building,22.55,0.00,22.55,22.55,21.65,21.06,20.58,12.73,0.41,0.38,0.79,
  └─ Plant Machinery,138.28,0.00,95.25,93.90,71.56,29.48,26.57,17.90,2.31,0.00,0.00,
  └─ Equipments,2.03,0.00,2.06,2.06,1.50,1.43,1.37,0.89,0.15,0.18,0.20,
  └─ Furniture n fittings,0.67,0.00,0.62,0.62,0.45,0.41,0.41,0.41,0.00,0.19,0.19,
  └─ Vehicles,1.80,0.00,2.38,3.11,2.92,2.79,2.62,2.55,2.55,3.91,4.20,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07
  └─ Other fixed assets,1.54,39.82,1.53,1.53,1.54,1.54,1.54,1.54,1.50,1.50,1.51,
  └─ Gross Block,166.88,39.82,124.40,123.78,101.39,58.48,54.77,37.67,8.58,6.36,7.09,
  └─ Accumulated Depreciation,118.34,0.00,94.48,95.89,76.63,39.44,37.94,26.57,5.70,3.19,1.98,
CWIP,0.06,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.42,0.43,0.44,2.48,2.56,2.25,1.88,1.84,1.99,24.80,93.23,2.01
Other Assets,183.45,189.97,129.88,134.09,127.48,142.74,134.86,139.37,82.05,83.53,63.38,226.11
  └─ Inventories,33,18,8,9,3,3,3,1,0,0,0,0
  └─ Trade receivables,19,18,5,2,0,0,0,0,2,2,3,92
  └─ Cash Equivalents,1,11,3,23,18,19,27,44,1,12,4,1
  └─ Loans n Advances,0,0,0,0,0,0,5,1,0,0,0,34
  └─ Other asset items,130,143,115,100,106,120,100,94,79,70,56,99
Total Assets,232.46,230.22,160.24,164.45,154.81,164.03,153.57,152.31,86.92,111.50,161.72,228.81
