Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,20,30,30,30,30,30,30,30,30,30,60,60,
Reserves,840,868,928,983,1100,1141,1030,1053,1124,1166,1036,1098,
Borrowings,265,395,283,528,1141,1105,1025,343,275,82,264,99,
  └─ Long term Borrowings,73,81,88,131,485,501,408,253,146,65,113,4,
  └─ Short term Borrowings,192,314,195,397,655,604,618,90,129,18,151,95,
  └─ Preference Capital,0,0,0,0,0,0,0,0,0,0,97,0,
  └─ Other Borrowings,0,0,0,0,0,0,0,0,0,0,-97,,
Other Liabilities,4104,3476,2648,2023,1017,532,464,341,51,55,138,76,
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,0,29,0,
  └─ Trade Payables,3006,3166,2591,1978,965,492,422,313,40,45,70,69,
  └─ Advance from Customers,958,291,21,20,18,18,12,1,2,0,5,,
  └─ Other liability items,140,18,35,25,34,23,29,28,9,9,34,7,
Total Liabilities,5229,4769,3889,3563,3288,2808,2549,1767,1479,1333,1497,1333,
Fixed Assets,59,35,86,147,166,164,81,79,70,47,105,44,
  └─ Land,7.61,2.51,2.51,0.11,0.11,0.11,0.11,0.11,0.11,0.11,6.70,,
  └─ Building,48.67,18.75,7.77,7.52,23.12,23.12,21.96,21.96,22.77,6.40,7.60,,
  └─ Plant Machinery,4.46,4.92,7.83,7.37,6.80,4.40,1.46,1.46,1.46,1.46,2.70,,
  └─ Equipments,1.41,1.49,1.58,1.63,1.65,1.67,1.68,1.70,2.01,1.83,2.26,,
  └─ Computers,0.38,0.52,0.57,0.59,0.62,0.63,0.69,0.69,0.71,0.71,0.83,,
  └─ Furniture n fittings,0.76,0.79,0.92,1.24,1.24,1.32,1.31,1.31,1.31,1.09,1.17,,
  └─ Vehicles,10.31,12.77,12.90,13.76,14.74,14.58,15.17,15.76,14.47,12.42,15.28,,
  └─ Intangible Assets,2.19,7.98,7.87,62.90,62.90,62.90,0.00,0.00,0.00,0.00,7.98,0.00,
  └─ Other fixed assets,0.00,0.00,64.99,69.70,74.87,76.98,56.69,55.81,47.95,41.00,80.40,,
  └─ Gross Block,75.79,49.73,106.94,164.82,186.05,185.71,99.07,98.80,90.79,65.02,124.92,,
  └─ Accumulated Depreciation,16.40,15.15,20.95,17.69,19.93,21.75,18.13,20.05,20.58,18.40,20.03,,
CWIP,-0,-0,-0,-0,1,-0,-0,-0,-0,15,-0,1,
Investments,2057,1873,273,338,50,24,12,59,236,325,435,552,
Other Assets,3112,2862,3529,3078,3070,2620,2456,1630,1173,946,957,736,
  └─ Inventories,199,220,174,216,142,142,3,8,8,6,72,3,
  └─ Trade receivables,2515,2330,1679,1862,2344,2103,2050,1263,817,686,452,448,
    └─ Receivables over 6m,59,91,0,0,0,0,737,547,343,278,104,,77
    └─ Receivables under 6m,2455,2273,1713,1896,2380,2103,1325,727,486,409,410,,1824
    └─ Prov for Doubtful,0,-34,-34,-34,-36,0,-11,-11,-13,-1,-62,,0
  └─ Cash Equivalents,82,104,274,152,230,127,103,112,43,33,88,31,
  └─ Loans n Advances,115,0,13,28,22,23,31,71,157,93,77,105,
  └─ Other asset items,202,208,1389,820,333,225,269,176,149,128,267,148,
Total Assets,5229,4769,3889,3563,3288,2808,2549,1767,1479,1333,1497,1333,
