Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016
Equity Capital,6.67,6.67,6.67,6.67,13.34,13.34,13.34,13.34,13.34,13.34,13.34
Reserves,-11.93,-16.79,7.75,-1.51,-0.43,11.21,9.95,7.44,1.72,-0.93,-7.12
Borrowings,21.99,34.56,44.31,48.89,38.93,37.07,9.68,9.45,2.08,3.96,3.86
  └─ Long term Borrowings,,,,,,28.05,0.12,0.08,0.12,3.86,3.79
  └─ Short term Borrowings,,,,,,8.99,9.51,9.32,1.88,-0.00,-0.00
  └─ Other Borrowings,21.99,34.56,44.31,48.89,38.93,0.03,0.05,0.05,0.08,0.10,0.07
Other Liabilities,32.29,28.59,40.08,32.55,29.52,28.79,56.96,32.34,22.44,21.76,32.62
  └─ Trade Payables,20.22,17.62,36.60,30.14,27.44,26.95,24.21,17.41,19.16,18.53,29.31
  └─ Advance from Customers,2.18,1.40,0.49,0.42,0.15,0.00,0.00,0.21,0.01,0.00,0.00
  └─ Other liability items,9.89,9.57,2.99,1.99,1.93,1.84,32.75,14.72,3.27,3.23,3.31
Total Liabilities,49.02,53.03,98.81,86.60,81.36,90.41,89.93,62.57,39.58,38.13,42.70
Fixed Assets,5.14,4.77,25.11,24.69,24.81,32.62,31.90,28.01,16.88,17.09,17.02
  └─ Land,0.40,0.40,21.55,21.55,21.55,29.48,8.72,15.46,15.46,15.46,15.46
  └─ Building,2.76,2.76,2.76,2.76,2.75,2.26,1.31,1.33,1.40,1.39,1.39
  └─ Plant Machinery,3.81,3.90,3.90,3.90,3.67,7.68,7.72,7.84,1.05,0.28,0.30
  └─ Equipments,6.95,7.10,7.27,7.19,7.02,4.28,4.53,4.60,2.13,1.40,1.53
  └─ Computers,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.44
  └─ Furniture n fittings,1.61,1.63,1.69,1.69,1.69,0.92,0.94,0.98,0.32,0.22,0.23
  └─ Vehicles,0.79,0.79,0.78,0.68,0.66,0.54,0.61,0.56,0.61,0.50,0.50
  └─ Intangible Assets,0.11,0.11,0.11,0.11,0.11,0.00,0.00,0.11,0.14,0.00,0.00
  └─ Other fixed assets,5.51,6.39,7.25,8.12,9.02,2.12,22.30,11.00,-0.01,0.16,0.17
  └─ Gross Block,21.94,23.08,45.31,46.00,46.47,47.28,46.13,41.88,21.10,19.73,20.02
  └─ Accumulated Depreciation,16.80,18.31,20.20,21.31,21.66,14.66,14.23,13.88,4.23,2.63,3.00
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00
Other Assets,43.87,48.25,73.69,61.90,56.54,57.78,58.02,34.55,22.69,21.04,25.68
  └─ Inventories,22.25,20.88,22.26,17.23,20.91,24.37,22.62,21.20,13.77,15.53,16.53
  └─ Trade receivables,5.89,10.49,33.27,29.45,21.13,20.10,21.12,0.70,0.26,0.43,2.68
  └─ Cash Equivalents,1.78,1.93,2.83,2.56,2.56,1.89,2.02,2.30,1.26,1.39,2.01
  └─ Loans n Advances,0.04,0.04,-2.81,-2.77,-2.79,0.33,2.75,0.45,1.20,1.00,1.25
  └─ Other asset items,13.91,14.91,18.14,15.43,14.73,11.09,9.51,9.90,6.20,2.69,3.21
Total Assets,49.02,53.03,98.81,86.60,81.36,90.41,89.93,62.57,39.58,38.13,42.70
