Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,3.44,3.44,3.44,3.44,3.44,3.44,3.45,3.45,3.45,3.45,3.45,3.45,
Reserves,5.29,6.41,7.49,7.38,9.25,12.55,9.80,9.47,10.11,10.71,14.27,21.57,
Borrowings,81.38,70.65,65.96,95.54,108.36,88.26,84.63,91.69,94.11,98.21,104.35,106.21,
  └─ Long term Borrowings,17,6,18,31,30,22,20,27,29,29,51,46,
  └─ Short term Borrowings,58,47,45,61,63,62,64,65,65,69,54,60,
  └─ Preference Capital,7,7,0,7,7,0,4,4,5,5,5,0,
  └─ Other Borrowings,0,11,3,-3,9,5,-4,-4,-5,-5,-5,,
Other Liabilities,26.03,29.70,18.84,6.93,13.54,11.54,12.89,18.65,12.65,35.52,44.28,48.26,
  └─ Non controlling int,0.00,0.00,0.00,0.29,0.29,0.29,0.34,0.34,1.18,2.06,1.57,2.71,
  └─ Trade Payables,1.92,2.26,3.22,5.31,7.03,5.22,4.45,4.11,4.66,6.47,6.49,5.82,
  └─ Advance from Customers,9.57,10.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Other liability items,14.54,17.31,15.62,1.33,6.22,6.03,8.10,14.20,6.81,26.99,36.22,39.73,
Total Liabilities,116.14,110.20,95.73,113.29,134.59,115.79,110.77,123.26,120.32,147.89,166.35,179.49,
Fixed Assets,0.51,0.27,0.29,0.28,0.16,0.13,0.06,0.19,0.18,0.16,1.92,1.83,
  └─ Equipments,0.15,0.18,0.09,0.11,0.11,0.15,0.14,0.14,0.14,0.22,0.22,,
  └─ Computers,0.07,0.09,0.02,0.10,0.11,0.20,0.20,0.23,0.31,0.31,0.33,,
  └─ Furniture n fittings,0.29,0.29,0.20,0.20,0.20,0.15,0.15,0.15,0.15,0.15,0.15,,
  └─ Vehicles,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.17,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,
  └─ Other fixed assets,0.09,0.11,0.07,0.07,0.07,0.08,0.08,0.23,0.23,0.23,0.22,,
  └─ Gross Block,0.86,0.67,0.38,0.48,0.49,0.58,0.57,0.75,0.83,0.91,3.09,,
  └─ Accumulated Depreciation,0.35,0.40,0.09,0.21,0.33,0.44,0.51,0.56,0.65,0.75,1.17,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,2.14,2.07,7.04,2.88,2.77,5.51,4.08,2.12,1.23,0.95,2.59,3.74,
Other Assets,113.49,107.86,88.40,110.13,131.66,110.15,106.63,120.95,118.91,146.78,161.84,173.92,
  └─ Inventories,73,85,57,70,83,69,62,67,58,60,61,66,
  └─ Trade receivables,18,1,10,2,3,17,13,11,14,17,41,40,
    └─ Receivables over 6m,17.64,1.28,0.00,0.00,0.00,0.00,0.00,10.37,8.51,11.77,9.02,,7.02
    └─ Receivables under 6m,0.00,0.00,10.28,2.30,2.54,17.00,12.67,0.24,5.41,5.29,32.06,,0.00
  └─ Cash Equivalents,1,0,7,7,2,4,8,1,6,8,6,6,
  └─ Loans n Advances,0,0,1,3,2,3,3,3,2,4,10,22,
  └─ Other asset items,22,21,12,29,42,18,21,39,38,57,43,40,
Total Assets,116.14,110.20,95.73,113.29,134.59,115.79,110.77,123.26,120.32,147.89,166.35,179.49,
