Metric,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,22,22,22,22,22,23,25,37,50,51,52,56
Reserves,60,78,97,100,102,122,157,445,1478,2760,6408,13815
Borrowings,66,45,38,32,26,124,155,96,4,33,1073,20716
  └─ Long term Borrowings,,,32,27,21,81,93,57,0,0,754,13849
  └─ Short term Borrowings,,,0,0,0,18,10,0,0,0,280,6531
  └─ Lease Liabilities,,,0,0,0,3,1,1,3,33,39,336
  └─ Preference Capital,0,0,0,0,0,0,0,0,0,0,0,2822
  └─ Other Borrowings,66,45,6,6,6,22,51,39,2,0,0,-2822
Other Liabilities,311,298,353,395,306,374,383,246,493,1094,1377,7063
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,0,0,395
  └─ Trade Payables,246,215,286,325,224,61,35,15,75,395,108,2664
  └─ Advance from Customers,49,54,59,62,70,0,0,36,306,160,1054,1219
  └─ Other liability items,16,29,8,8,13,313,348,195,112,539,216,2784
Total Liabilities,459,444,510,550,457,642,720,824,2026,3938,8911,41650
Fixed Assets,191,161,334,317,295,374,362,400,532,1235,1691,13169
  └─ Land,3,2,4,5,6,12,10,10,10,15,22,112
  └─ Building,27,23,22,30,31,40,42,94,140,343,528,1700
  └─ Plant Machinery,312,305,479,478,480,639,640,643,689,1162,1511,12370
  └─ Equipments,0,0,0,0,0,1,1,1,3,7,44,573
  └─ Computers,1,1,1,1,1,1,1,2,3,23,36,58
  └─ Furniture n fittings,3,1,1,1,1,2,3,3,5,8,12,39
  └─ Vehicles,1,1,1,1,1,6,6,6,9,47,34,1213
  └─ Intangible Assets,0,0,0,0,0,0,0,0,0,0,0,1695
  └─ Other fixed assets,0,0,0,0,0,3,2,2,57,56,7,1141
  └─ Gross Block,347,334,507,516,520,705,706,761,915,1660,2193,18902
  └─ Accumulated Depreciation,157,173,173,199,226,331,344,362,383,425,503,5734
CWIP,73,158,4,2,4,42,85,86,298,1268,4267,13946
Investments,0,9,0,0,0,0,0,0,37,29,75,666
Other Assets,195,116,172,231,158,226,274,338,1159,1406,2878,13869
  └─ Inventories,50,32,58,79,31,84,116,167,270,231,433,2660
  └─ Trade receivables,80,11,20,49,37,8,7,24,24,80,171,1481
    └─ Receivables over 6m,0,0,4,0,0,0,0,0,2,5,6,791
    └─ Receivables under 6m,80,11,16,49,37,8,7,23,23,75,165,720
    └─ Prov for Doubtful,0,0,0,0,0,0,0,0,0,0,0,-31
  └─ Cash Equivalents,8,5,8,12,8,19,8,22,265,287,741,2703
  └─ Loans n Advances,0,0,0,0,1,19,19,22,158,321,403,2054
  └─ Other asset items,57,69,85,91,82,96,124,104,442,487,1130,4972
Total Assets,459,444,510,550,457,642,720,824,2026,3938,8911,41650
