Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5,
Reserves,45,55,62,71,76,94,129,149,125,147,197,217,
Borrowings,49,60,72,63,76,77,81,99,120,128,100,91,
  └─ Long term Borrowings,14,20,15,13,22,15,26,20,25,49,26,25,
  └─ Short term Borrowings,27,35,43,41,46,51,52,76,92,77,72,64,
  └─ Lease Liabilities,0,0,0,0,0,3,3,3,3,2,2,2,
  └─ Other Borrowings,8,6,13,9,8,8,0,0,-0,0,0,,
Other Liabilities,91,103,105,118,154,177,150,156,161,174,170,170,
  └─ Trade Payables,73,78,79,99,124,148,112,127,129,133,129,137,
  └─ Other liability items,17,25,26,19,30,29,37,29,32,40,40,33,
Total Liabilities,190,223,243,258,311,353,365,409,411,454,472,483,
Fixed Assets,56,60,79,83,99,106,100,106,124,155,165,195,
  └─ Land,1.73,1.73,2.74,3.06,3.07,3.11,3.88,3.63,3.55,3.55,3.55,,
  └─ Building,13.16,15.53,15.85,16.70,22.86,28.35,27.22,29.85,32.92,43.33,43.40,,
  └─ Plant Machinery,64.57,68.34,63.89,72.90,87.41,96.79,97.38,107.86,131.32,164.47,186.64,,
  └─ Equipments,15.91,17.50,0.74,0.93,1.21,1.29,1.44,1.71,2.03,2.22,2.40,,
  └─ Computers,1.59,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Furniture n fittings,2.57,2.79,0.13,0.15,0.53,0.59,0.58,0.59,0.59,0.60,0.61,,
  └─ Vehicles,0.56,0.56,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,1.32,,
  └─ Intangible Assets,0.85,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,
  └─ Other fixed assets,1.22,1.32,0.40,0.47,0.51,0.51,0.54,0.55,0.55,0.57,0.56,,
  └─ Gross Block,102.16,109.89,83.99,94.45,115.83,130.88,131.28,144.43,171.20,214.98,238.48,,
  └─ Accumulated Depreciation,45.70,49.47,5.09,10.99,17.23,24.61,30.82,38.52,47.66,59.65,73.82,,
CWIP,3,4,0,0,1,1,8,14,17,13,21,8,
Investments,0,0,0,0,0,0,0,0,3,4,4,0,
Other Assets,130,159,165,174,212,246,256,290,268,281,283,280,
  └─ Inventories,68,67,84,98,113,136,162,207,159,156,159,196,
  └─ Trade receivables,33,57,45,48,68,73,39,32,53,67,49,28,
    └─ Receivables over 6m,6.05,6.13,0.00,0.00,0.00,0.00,0.00,8.33,11.34,10.77,10.30,,5.35
    └─ Receivables under 6m,26.70,50.57,45.17,48.41,68.24,72.92,38.68,24.03,42.09,55.98,38.32,,56.80
  └─ Cash Equivalents,8,10,9,11,12,14,22,14,13,21,29,16,
  └─ Loans n Advances,0,0,4,0,0,0,7,22,10,6,9,4,
  └─ Other asset items,20,24,22,16,18,23,27,15,32,32,37,37,
Total Assets,190,223,243,258,311,353,365,409,411,454,472,483,
