Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,179,179,179,394,395,395,465,465,465,465,636,865,
Reserves,1811,2230,3173,3487,3526,3608,3804,3423,3225,2466,5557,7309,
Borrowings,682,970,803,1116,2121,2429,2414,3391,3736,4150,2151,1167,
  └─ Long term Borrowings,0,58,58,30,12,1,0,0,0,0,0,0,
  └─ Short term Borrowings,681,882,634,1025,2091,2282,2294,3283,3630,4087,2064,1072,
  └─ Lease Liabilities,0,0,0,0,0,135,120,108,106,63,86,94,
  └─ Preference Capital,0,0,0,13,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,0,30,111,48,18,11,0,0,0,0,0,,
Other Liabilities,2052,2371,3242,3987,1608,1465,1214,266,209,188,68,84,
  └─ Trade Payables,1822,2175,2997,3622,1262,1090,937,16,17,14,14,16,
  └─ Advance from Customers,8,42,120,159,148,94,48,57,23,4,13,,
  └─ Other liability items,222,154,124,206,198,281,229,192,168,170,42,68,
Total Liabilities,4724,5751,7397,8984,7649,7897,7898,7545,7636,7269,8412,9425,
Fixed Assets,90,91,88,93,74,169,139,121,115,71,94,96,
  └─ Land,7.58,7.58,7.58,10.71,10.75,10.75,10.75,10.75,10.75,10.75,10.75,,
  └─ Building,79.99,69.73,80.74,92.90,80.82,82.58,78.63,78.89,79.42,65.82,53.51,,
  └─ Plant Machinery,12.20,5.04,5.26,7.05,8.26,8.38,8.45,8.42,8.11,7.43,7.76,,
  └─ Equipments,27.70,16.83,21.16,25.26,24.61,24.33,23.76,23.76,23.32,20.58,18.74,,
  └─ Computers,4.80,2.95,4.67,5.60,5.92,5.99,6.04,6.05,6.03,5.97,5.67,,
  └─ Furniture n fittings,5.73,5.27,6.25,7.07,7.22,7.17,6.69,6.68,6.63,4.97,4.59,,
  └─ Vehicles,9.43,5.31,6.48,7.63,7.38,6.89,6.21,8.00,5.86,5.06,2.74,,
  └─ Intangible Assets,0.00,1.08,1.08,1.59,1.59,1.59,1.59,1.59,1.03,1.03,1.03,0.57,
  └─ Other fixed assets,0.00,0.02,0.04,0.05,0.09,108.68,94.14,81.82,83.20,62.02,87.65,,
  └─ Gross Block,147.43,113.81,133.26,157.86,146.64,256.36,236.26,225.96,224.35,183.63,192.44,,
  └─ Accumulated Depreciation,57.81,22.61,45.07,65.27,72.33,87.76,96.99,105.10,109.75,112.69,98.61,,
CWIP,0,0,0,1,1,1,0,0,1,0,0,0,
Investments,13,8,9,19,8,8,15,3,2,3,0,0,
Other Assets,4621,5652,7299,8872,7566,7720,7744,7421,7518,7196,8318,9328,
  └─ Inventories,3230,3867,4187,5258,5012,5414,5944,5667,5791,5633,6649,7214,
  └─ Trade receivables,780,976,1538,1851,1987,1881,1429,285,430,182,351,636,
    └─ Receivables over 6m,1,0,0,0,0,0,1310,299,431,197,374,,1
    └─ Receivables under 6m,780,976,1538,1851,2009,1944,182,14,32,3,1,,622
    └─ Prov for Doubtful,0,0,0,0,-22,-63,-64,-27,-33,-17,-24,,0
  └─ Cash Equivalents,284,342,1192,1556,322,240,178,60,42,5,64,136,
  └─ Loans n Advances,226,367,252,36,42,43,47,22,21,17,20,1071,
  └─ Other asset items,101,100,130,172,202,142,146,1387,1235,1358,1235,271,
Total Assets,4724,5751,7397,8984,7649,7897,7898,7545,7636,7269,8412,9425,
