Metric,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020
Equity Capital,7.01,7.21,7.21,7.21,7.21,14.43,14.43,14.43,14.43,14.43,14.43
Reserves,7.51,28.33,29.37,29.66,29.93,23.14,23.76,23.32,21.28,19.61,18.91
Borrowings,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other Borrowings,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Liabilities,13.12,57.87,69.99,85.10,137.27,145.26,134.17,36.75,4.67,5.62,6.40
  └─ Non controlling int,0.00,0.10,0.11,0.12,0.14,0.14,0.14,0.14,3.62,2.98,2.61
  └─ Trade Payables,11.88,54.55,61.24,76.57,127.04,143.35,132.81,35.06,0.67,1.14,0.96
  └─ Advance from Customers,0.00,1.60,6.99,7.58,9.24,0.71,1.05,1.29,0.21,1.35,2.67
  └─ Other liability items,1.24,1.62,1.65,0.83,0.85,1.06,0.17,0.26,0.17,0.15,0.16
Total Liabilities,27.66,93.41,106.57,121.97,174.41,182.83,172.36,74.50,40.38,39.66,39.74
Fixed Assets,3.61,4.25,5.76,4.95,4.46,4.02,4.04,3.93,3.81,3.67,3.50
  └─ Building,0.00,0.00,0.00,0.00,0.08,0.08,0.08,0.08,0.08,0.08,0.08
  └─ Plant Machinery,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08
  └─ Equipments,0.01,0.10,0.02,0.02,0.11,0.11,0.11,0.11,0.11,0.11,0.11
  └─ Computers,0.74,0.00,0.00,0.00,0.00,3.29,3.29,3.30,3.31,3.31,3.32
  └─ Furniture n fittings,0.02,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
  └─ Vehicles,0.27,0.49,0.63,0.67,0.73,0.73,1.04,1.23,1.36,1.36,1.36
  └─ Intangible Assets,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95
  └─ Other fixed assets,0.09,1.40,3.37,3.37,3.28,0.00,0.00,0.00,0.00,0.01,0.00
  └─ Gross Block,4.08,4.99,7.02,7.06,7.20,7.21,7.52,7.72,7.86,7.95,7.95
  └─ Accumulated Depreciation,0.47,0.74,1.26,2.11,2.74,3.19,3.48,3.79,4.05,4.28,4.46
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,5.80,5.64,7.55,9.77,5.73,0.00,0.00,0.00,0.00,0.00,0.00
Other Assets,18.25,83.52,93.26,107.25,164.22,178.81,168.32,70.57,36.57,35.99,36.24
  └─ Inventories,2.97,6.17,3.29,3.17,3.15,32.24,28.44,23.35,7.17,9.70,8.95
  └─ Trade receivables,11.99,51.17,58.61,75.81,124.17,109.68,106.97,18.86,2.74,4.25,4.68
    └─ Receivables over 6m,0.00,0.00,0.00,0.00,37.50,43.45,52.02,0.00,2.07,2.22,4.17
    └─ Receivables under 6m,11.99,51.17,58.61,75.81,86.67,66.23,54.96,18.86,0.67,2.03,0.51
  └─ Cash Equivalents,0.75,3.88,1.19,0.82,4.13,2.64,0.21,1.39,3.62,1.50,0.81
  └─ Loans n Advances,0.33,10.86,15.96,0.41,11.29,0.75,0.10,11.98,5.29,4.18,4.86
  └─ Other asset items,2.21,11.44,14.21,27.04,21.48,33.50,32.60,14.99,17.75,16.36,16.94
Total Assets,27.66,93.41,106.57,121.97,174.41,182.83,172.36,74.50,40.38,39.66,39.74
