Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95,11.95
Reserves,112.24,96.76,92.22,80.20,59.72,92.17,98.19,79.75,82.97,86.03,83.53
Borrowings,10.31,25.71,33.35,39.50,51.07,18.02,21.60,1.73,1.64,1.54,1.43
  └─ Long term Borrowings,9.15,17.00,18.00,12.75,26.00,2.06,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,0.00,6.56,11.35,21.50,19.82,15.51,19.74,0.00,0.00,0.00,0.00
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.45,1.85,1.72,1.64,1.54,1.43
  └─ Other Borrowings,1.16,2.15,4.00,5.25,5.25,0.00,0.01,0.01,0.00,0.00,
Other Liabilities,52.55,56.89,49.41,66.59,73.40,55.64,32.67,31.46,11.26,8.77,8.62
  └─ Trade Payables,9.27,12.05,13.41,22.15,23.63,22.89,17.78,4.91,2.40,0.10,0.27
  └─ Advance from Customers,0.03,0.03,0.01,0.03,3.52,0.06,0.02,0.00,0.00,0.00,
  └─ Other liability items,43.25,44.81,35.99,44.41,46.25,32.69,14.87,26.55,8.86,8.67,8.35
Total Liabilities,187.05,191.31,186.93,198.24,196.14,177.78,164.41,124.89,107.82,108.29,105.53
Fixed Assets,66.33,68.91,69.34,70.90,76.14,51.20,40.33,4.87,5.92,5.68,5.80
  └─ Land,5.89,5.89,5.89,5.89,5.89,0.00,0.00,0.00,0.00,0.00,
  └─ Building,82.92,84.70,25.76,26.72,26.72,18.36,21.11,2.97,3.95,3.95,
  └─ Estates,27.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Plant Machinery,29.52,31.38,8.00,9.59,9.59,6.24,5.21,0.73,0.73,0.80,
  └─ Equipments,0.31,0.33,0.12,0.14,0.14,0.13,0.15,0.11,0.11,0.11,
  └─ Computers,2.33,2.38,0.39,0.40,0.40,0.33,0.32,0.09,0.10,0.10,
  └─ Furniture n fittings,6.08,6.46,0.89,1.00,1.00,0.75,0.56,0.22,0.22,0.22,
  └─ Vehicles,8.37,9.02,3.36,3.41,3.47,2.60,1.97,1.16,0.90,0.90,
  └─ Intangible Assets,0.21,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01
  └─ Other fixed assets,1.71,31.18,31.63,33.92,41.77,34.05,21.26,1.99,2.01,2.00,
  └─ Gross Block,164.78,171.34,76.04,81.07,88.98,62.46,50.59,7.27,8.02,8.08,
  └─ Accumulated Depreciation,98.45,102.42,6.70,10.17,12.84,11.25,10.26,2.39,2.10,2.41,
CWIP,1.17,12.47,15.17,17.28,17.03,4.04,16.46,0.00,0.00,0.00,0.00
Investments,36.50,41.67,41.62,41.78,41.55,39.63,39.40,47.17,53.85,55.59,54.91
Other Assets,83.05,68.26,60.80,68.28,61.42,82.91,68.22,72.85,48.05,47.02,44.82
  └─ Inventories,10.84,8.94,8.26,12.98,6.11,7.08,7.79,0.00,0.00,0.00,0.00
  └─ Trade receivables,36.61,46.06,39.54,28.90,18.06,14.95,12.38,5.13,0.00,0.00,0.00
  └─ Cash Equivalents,14.22,0.11,0.10,0.06,0.03,1.87,0.17,17.44,9.89,1.03,0.21
  └─ Loans n Advances,1.85,0.76,0.62,4.48,10.01,1.29,0.40,0.11,0.06,0.04,0.08
  └─ Other asset items,19.53,12.39,12.28,21.86,27.21,57.72,47.48,50.17,38.10,45.95,44.53
Total Assets,187.05,191.31,186.93,198.24,196.14,177.78,164.41,124.89,107.82,108.29,105.53
