Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.79,0.79,3,3,3,3,3,3,3,3,13
Reserves,53,59,61,77,74,91,107,113,100,88,80
Borrowings,99,106,124,150,140,140,113,128,171,221,227
  └─ Long term Borrowings,36,29,35,58,48,53,66,64,82,76,60
  └─ Short term Borrowings,52,62,75,78,77,88,47,64,81,138,160
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,8,8,7
  └─ Other Borrowings,11,15,14,14,16,0,0,0,-0,0,
Other Liabilities,89,73,76,99,128,123,175,180,263,209,230
  └─ Non controlling int,0,0,1,1,0,0,0,3,3,3,3
  └─ Trade Payables,58,44,36,55,96,81,117,117,204,142,170
  └─ Advance from Customers,4,5,8,7,5,7,13,12,15,25,
  └─ Other liability items,26,24,31,36,28,35,45,47,42,38,57
Total Liabilities,241,238,264,329,346,357,399,423,538,522,550
Fixed Assets,133,133,156,206,202,210,243,248,298,299,313
  └─ Land,0.12,0.01,0.01,0.01,1.76,7.42,8.65,12.74,12.74,8.65,
  └─ Building,31.60,32.50,39.36,51.88,53.16,55.13,64.18,66.81,73.18,74.75,
  └─ Plant Machinery,177.04,181.92,201.65,246.62,246.30,256.97,290.18,300.22,321.56,341.68,
  └─ Equipments,2.31,2.43,2.87,3.19,3.36,3.51,4.02,4.33,5.43,5.89,
  └─ Furniture n fittings,1.81,1.85,2.15,2.47,2.43,2.45,2.99,3.65,5.38,6.68,
  └─ Vehicles,5.64,5.67,8.04,8.79,8.64,8.59,8.29,7.68,7.32,4.83,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.72
  └─ Other fixed assets,1.20,1.21,1.27,1.83,2.42,3.43,4.21,4.65,13.24,13.80,
  └─ Gross Block,219.72,225.59,255.35,314.79,318.07,337.50,382.52,400.08,438.85,456.28,
  └─ Accumulated Depreciation,86.67,92.68,99.48,108.91,115.62,127.26,139.77,152.44,140.92,156.81,
CWIP,2,3,4,4,10,9,3,22,11,22,4
Investments,0,8,9,0,3,5,6,11,15,19,23
Other Assets,106,95,96,119,131,133,147,143,214,181,210
  └─ Inventories,47,42,44,54,56,60,71,70,120,92,99
  └─ Trade receivables,36,37,38,46,54,51,61,56,67,66,63
    └─ Receivables over 6m,2,0,0,0,0,0,3,5,5,5,
    └─ Receivables under 6m,35,38,39,46,55,53,59,54,65,64,
    └─ Prov for Doubtful,-1,-1,-1,0,-1,-1,-2,-2,-3,-3,
  └─ Cash Equivalents,3,3,3,3,1,1,1,1,2,3,2
  └─ Loans n Advances,11,6,5,6,7,6,5,8,6,9,2
  └─ Other asset items,9,7,6,10,13,14,9,8,19,11,44
Total Assets,241,238,264,329,346,357,399,423,538,522,550
