Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,28,28,28,28,28,23,23,23,23,46,46,46
Reserves,528,628,729,800,889,1304,1634,2095,2411,2723,2956,3249
Borrowings,361,183,401,309,329,160,163,281,229,199,231,441
  └─ Long term Borrowings,3,0,0,25,22,1,2,3,3,2,3,36
  └─ Short term Borrowings,356,183,401,278,300,146,151,266,218,193,215,398
  └─ Lease Liabilities,0,0,0,0,0,13,11,9,6,2,11,7
  └─ Other Borrowings,2,0,0,6,7,0,0,2,2,2,3,
Other Liabilities,223,364,154,148,176,250,342,354,289,342,353,424
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,5,0,0
  └─ Trade Payables,138,269,67,63,83,135,168,185,145,174,157,152
  └─ Advance from Customers,4,7,7,3,4,8,41,28,10,7,7,
  └─ Other liability items,81,87,80,82,89,107,133,141,134,156,190,272
Total Liabilities,1140,1203,1312,1284,1421,1736,2162,2753,2952,3310,3587,4160
Fixed Assets,289,458,479,543,562,787,731,771,1042,1037,1179,1185
  └─ Land,13.96,17.31,19.19,32.55,43.87,68.34,68.24,68.95,79.20,79.19,115.98,
  └─ Building,95.87,138.77,151.72,171.57,180.20,231.81,236.28,247.24,299.18,308.32,332.59,
  └─ Plant Machinery,413.82,570.03,618.93,692.29,741.16,778.61,798.62,917.06,1187.16,1275.54,1447.30,
  └─ Equipments,2.75,3.36,3.43,4.42,4.68,7.26,7.11,7.37,7.85,8.23,8.97,
  └─ Computers,2.55,2.76,2.87,2.87,2.98,1.52,1.43,1.61,1.84,2.23,2.40,
  └─ Furniture n fittings,2.84,3.08,3.08,3.38,3.63,3.10,2.83,2.84,2.87,3.19,3.60,
  └─ Vehicles,6.87,7.73,8.22,9.33,10.93,7.52,7.11,7.37,9.06,9.56,14.26,
  └─ Wind turbines,40.60,40.60,40.60,40.60,47.14,33.78,33.78,33.78,37.64,49.95,55.49,
  └─ Intangible Assets,2.12,3.16,3.24,3.24,3.22,0.00,0.00,0.00,1.85,1.99,2.23,0.68
  └─ Other fixed assets,0.00,0.00,0.00,0.00,0.00,1.46,1.46,1.49,0.00,0.00,0.00,
  └─ Gross Block,581.38,786.80,851.28,960.25,1037.81,1133.40,1156.86,1287.71,1626.65,1738.20,1982.82,
  └─ Accumulated Depreciation,292.41,328.78,371.87,417.39,475.49,346.20,425.98,516.58,584.38,701.66,803.93,
CWIP,169,38,64,63,101,12,106,246,87,153,235,443
Investments,44,44,42,52,73,22,180,714,650,840,938,1061
Other Assets,638,662,727,626,686,915,1146,1022,1172,1280,1234,1472
  └─ Inventories,371,457,497,444,431,599,723,666,665,786,723,804
  └─ Trade receivables,173,109,150,108,174,154,225,224,278,322,356,436
  └─ Cash Equivalents,23,33,7,7,8,101,98,18,110,19,12,14
  └─ Loans n Advances,7,3,8,13,15,-0,0,0,0,0,0,9
  └─ Other asset items,63,60,65,55,58,61,99,113,119,154,143,209
Total Assets,1140,1203,1312,1284,1421,1736,2162,2753,2952,3310,3587,4160
