Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,92,95,96,103,103,103,103,122,125,137,138,147,
Reserves,2047,3969,4062,4248,4310,3368,2865,3534,5056,5304,5482,5703,
Borrowings,4231,4124,4033,4453,5247,7159,6974,6767,3967,4049,4008,4306,
  └─ Long term Borrowings,1696,1620,2220,2649,2940,2764,2492,3564,1386,1465,1282,865,
  └─ Short term Borrowings,2240,2132,1235,1498,1917,3608,4243,3003,2497,2468,2470,3198,
  └─ Lease Liabilities,0,0,0,0,0,217,197,165,84,108,246,243,
  └─ Other Borrowings,295,373,579,307,391,570,43,34,0,9,9,,
Other Liabilities,1889,2428,2815,3348,3097,2388,2730,2126,1834,1675,1799,2000,
  └─ Non controlling int,0,102,109,130,141,143,113,118,96,137,140,148,
  └─ Trade Payables,1357,1340,1538,1991,1759,1125,982,1092,997,853,956,885,
  └─ Advance from Customers,142,152,265,265,163,163,0,0,0,0,0,,
  └─ Other liability items,390,834,904,962,1034,957,1635,916,740,686,704,967,
Total Liabilities,8260,10617,11007,12152,12758,13018,12671,12549,10981,11166,11427,12155,
Fixed Assets,2761,4833,4803,5284,5565,5989,5577,5372,4147,4242,4393,4613,
  └─ Land,168,1676,1678,1708,1709,1910,1877,1855,1802,1716,1718,,
  └─ Building,723,1086,1134,1279,1407,1503,1430,1450,1449,1509,1516,,
  └─ Plant Machinery,2912,3172,3305,3624,3977,4371,4219,4250,3196,3324,3486,,
  └─ Equipments,38,32,34,45,57,64,69,71,43,52,54,,
  └─ Furniture n fittings,53,58,63,57,67,78,94,98,44,56,65,,
  └─ Vehicles,56,57,60,81,86,92,93,89,55,49,59,,
  └─ Intangible Assets,357,385,409,684,832,881,855,851,169,201,211,198,
  └─ Other fixed assets,59,121,154,188,228,256,276,297,179,425,582,,
  └─ Gross Block,4366,6585,6837,7667,8363,9154,8912,8962,6938,7333,7691,,
  └─ Accumulated Depreciation,1606,1752,2034,2383,2798,3165,3335,3589,2791,3090,3298,,
CWIP,53,60,64,122,139,56,21,25,32,26,44,59,
Investments,62,106,81,85,83,86,88,73,1143,1190,1222,1331,
Other Assets,5384,5618,6058,6661,6971,6887,6985,7078,5659,5708,5769,6152,
  └─ Inventories,1857,1875,2258,2457,2484,2176,2005,2234,1783,1830,1851,1882,
  └─ Trade receivables,1954,2174,2282,2527,2995,2816,2490,2350,2187,2221,2122,2274,
    └─ Receivables over 6m,622,0,0,0,0,0,1137,912,0,1779,1624,,0
    └─ Receivables under 6m,1408,2346,2438,2710,3191,3217,1787,1908,2570,865,928,,1862
    └─ Prov for Doubtful,-76,-171,-156,-183,-196,-401,-433,-470,-384,-423,-430,,-63
  └─ Cash Equivalents,304,380,266,419,145,254,466,391,141,108,101,153,
  └─ Loans n Advances,329,438,448,300,253,434,512,485,518,528,525,205,
  └─ Other asset items,941,751,804,959,1094,1207,1512,1618,1030,1021,1170,1639,
Total Assets,8260,10617,11007,12152,12758,13018,12671,12549,10981,11166,11427,12155,
