Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,11.00,
Reserves,-27.20,-59.73,-92.38,-211.83,-237.89,-416.63,-508.18,-531.21,-411.63,-394.55,-366.54,73.37,
Borrowings,601.80,620.55,561.05,398.52,457.20,530.68,494.46,522.79,507.42,542.01,554.22,129.65,
  └─ Long term Borrowings,241,175,159,34,25,36,48,80,84,94,115,129,
  └─ Short term Borrowings,301,370,319,296,172,230,219,216,0,25,0,0,
  └─ Lease Liabilities,0,0,0,0,0,1,1,1,1,0,0,0,
  └─ Preference Capital,0,0,0,0,250,250,256,250,489,489,514,0,
  └─ Other Borrowings,59,75,82,68,11,14,-30,-24,-66,-66,-75,,
Other Liabilities,782.03,730.48,717.91,893.01,450.16,445.16,427.21,365.21,207.14,151.05,140.64,134.76,
  └─ Non controlling int,8,0,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,409,398,421,309,255,212,177,127,63,46,38,34,
  └─ Advance from Customers,80,80,72,69,50,44,50,42,23,10,7,,
  └─ Other liability items,285,252,224,515,145,189,201,197,121,96,96,101,
Total Liabilities,1367.63,1302.30,1197.58,1090.70,680.47,570.21,424.49,367.79,313.93,309.51,339.32,348.78,
Fixed Assets,244.96,226.26,209.06,193.67,112.53,22.55,19.95,18.11,17.17,19.44,20.61,25.68,
  └─ Land,9.68,4.53,2.30,2.30,2.44,0.42,0.42,0.42,0.42,0.42,0.42,,
  └─ Building,74.61,38.80,37.75,29.74,30.81,21.63,21.63,21.54,21.47,20.81,20.81,,
  └─ Plant Machinery,79.66,25.54,27.61,16.04,16.68,14.04,14.17,13.08,9.47,9.23,9.04,,
  └─ Equipments,13.36,3.13,3.53,1.12,1.27,1.06,1.06,1.22,1.58,4.13,5.59,,
  └─ Furniture n fittings,11.97,3.01,2.98,2.29,2.44,1.96,1.98,1.89,1.92,3.00,3.32,,
  └─ Vehicles,7.03,2.36,2.81,1.57,1.98,0.71,0.67,0.57,0.39,0.79,0.68,,
  └─ Intangible Assets,154.94,179.80,170.12,179.43,124.93,0.00,0.00,0.00,0.00,0.00,0.00,0.20,
  └─ Other fixed assets,9.91,1.88,2.16,1.52,1.59,1.59,1.59,1.59,1.58,1.62,0.86,,
  └─ Gross Block,361.16,259.05,249.26,234.01,182.14,41.41,41.52,40.31,36.83,40.00,40.72,,
  └─ Accumulated Depreciation,116.20,32.78,40.19,40.34,69.61,18.86,21.57,22.19,19.66,20.56,20.11,,
CWIP,0.03,0.15,0.75,0.78,1.48,0.00,0.00,0.00,0.00,0.00,0.94,2.30,
Investments,0.23,18.01,17.72,18.90,27.95,0.43,0.75,0.74,61.69,65.56,19.86,226.12,
Other Assets,1122.41,1057.88,970.05,877.35,538.51,547.23,403.79,348.94,235.07,224.51,297.91,94.68,
  └─ Inventories,265.96,241.40,223.25,100.29,86.25,58.82,40.91,21.17,10.40,5.62,4.49,11.21,
  └─ Trade receivables,636.62,638.07,551.57,380.21,299.27,220.06,192.28,139.40,62.98,99.06,30.80,25.03,
    └─ Receivables over 6m,107,0,0,0,0,0,216,219,200,143,133,,123
    └─ Receivables under 6m,593,706,634,508,476,466,222,168,81,97,30,,532
    └─ Prov for Doubtful,-63,-68,-83,-128,-177,-246,-246,-247,-218,-140,-132,,-51
  └─ Cash Equivalents,71.91,42.98,48.33,21.89,60.81,72.37,19.20,22.45,22.52,72.21,192.06,12.33,
  └─ Loans n Advances,23.59,29.13,19.92,-16.89,6.32,4.07,-22.05,-43.47,-45.11,-45.93,-47.52,13.95,
  └─ Other asset items,124.33,106.30,126.98,391.85,85.86,191.91,173.45,209.39,184.28,93.55,118.08,32.16,
Total Assets,1367.63,1302.30,1197.58,1090.70,680.47,570.21,424.49,367.79,313.93,309.51,339.32,348.78,
